reported_hunt_year,model_target_year,source_file,source_page,source_family,section_title,species,hunt_code,hunt_name,unit_context,permits,quota,hunters_afield,harvest_total,harvest_male,harvest_female,harvest_young,average_days,percent_success,hunter_satisfaction,metric_count,metric_raw,parse_notes,raw_line,source_sha256,source_path,do_not_use_for_permit_quota,do_not_use_directly_for_p_draw,trend_feature_eligible,metric_1,metric_2,metric_3,metric_4,metric_5,metric_6,metric_7,metric_8,metric_9,metric_10,metric_11
2024,2025,24_bg_report.pdf,21,Big Game,,Antlerless Deer,DA1009,"Pine Valley, Enterprise Any legal weapon",30,18,,0.0,18,,,,25.0,20.0,2.6,7,18|0|18|25|20|2.6|90.0,,"30 DA1009 Pine Valley, Enterprise Any legal weapon 18 0 18 25 20 2.6 90.0",f7007f8ee43ea126cee833219bc5982bc54ba239a95b994800d378c70b7633bf,/mnt/data/24_bg_report.pdf,True,True,True,18,0,18.0,25.0,20.0,2.6,90.0,,,,
2024,2025,24_bg_report.pdf,21,Big Game,,Antlerless Deer,DA1018,"Pine Valley, New Harmony Archery, muzzleloader, shotgun",30,12,,2.0,14,,,,18.0,14.0,3.4,7,12|2|14|18|14|3.4|64.3,,"30 DA1018 Pine Valley, New Harmony Archery, muzzleloader, shotgun 12 2 14 18* 14 3.4 64.3",f7007f8ee43ea126cee833219bc5982bc54ba239a95b994800d378c70b7633bf,/mnt/data/24_bg_report.pdf,True,True,True,12,2,14.0,18.0,14.0,3.4,64.3,,,,
2024,2025,24_bg_report.pdf,21,Big Game,,Antlerless Deer,DA1033,"San Juan, Monticello Archery",14A,0,,0.0,0,,,,5.0,3.0,1.3,7,0|0|0|5|3|1.3|0.0,,"14A DA1033 San Juan, Monticello Archery 0 0 0 5 3 1.3 0.0",f7007f8ee43ea126cee833219bc5982bc54ba239a95b994800d378c70b7633bf,/mnt/data/24_bg_report.pdf,True,True,True,0,0,0.0,5.0,3.0,1.3,0.0,,,,
2024,2025,24_bg_report.pdf,21,Big Game,,Antlerless Deer,DA1042,"San Juan, Monticello Archery",14A,1,,0.0,1,,,,5.0,4.0,7.7,7,1|0|1|5|4|7.7|33.3,,"14A DA1042 San Juan, Monticello Archery 1 0 1 5 4 7.7 33.3",f7007f8ee43ea126cee833219bc5982bc54ba239a95b994800d378c70b7633bf,/mnt/data/24_bg_report.pdf,True,True,True,1,0,1.0,5.0,4.0,7.7,33.3,,,,
2024,2025,24_bg_report.pdf,21,Big Game,,Antlerless Deer,DA1047,Vernal-Ouray Valley Any legal weapon,9B,10,,2.0,12,,,,50.0,37.0,4.6,7,10|2|12|50|37|4.6|22.9,,9B DA1047 Vernal-Ouray Valley Any legal weapon 10 2 12 50 37 4.6 22.9,f7007f8ee43ea126cee833219bc5982bc54ba239a95b994800d378c70b7633bf,/mnt/data/24_bg_report.pdf,True,True,True,10,2,12.0,50.0,37.0,4.6,22.9,,,,
2024,2025,24_bg_report.pdf,21,Big Game,,Antlerless Deer,DA1049,"Vernal, Ashley Valley Archery",9B,13,,0.0,13,,,,75.0,56.0,6.4,7,13|0|13|75|56|6.4|22.6,,"9B DA1049 Vernal, Ashley Valley Archery 13 0 13 75 56 6.4 22.6",f7007f8ee43ea126cee833219bc5982bc54ba239a95b994800d378c70b7633bf,/mnt/data/24_bg_report.pdf,True,True,True,13,0,13.0,75.0,56.0,6.4,22.6,,,,
2024,2025,24_bg_report.pdf,22,Big Game,number harvest harvest harvest afield hunted (%),Antlerless Deer,DA1011,George Creek,1,4,,0.0,4,,,,5.0,4.0,1.0,7,4|0|4|5|4|1.0|100.0,,1 DA1011 George Creek 4 0 4 5 4 1.0 100.0,f7007f8ee43ea126cee833219bc5982bc54ba239a95b994800d378c70b7633bf,/mnt/data/24_bg_report.pdf,True,True,True,4,0,4.0,5.0,4.0,1.0,100.0,,,,
2024,2025,24_bg_report.pdf,22,Big Game,number harvest harvest harvest afield hunted (%),Antlerless Deer,DA1012,* Junction Valley,1,20,,4.0,24,,,,15.0,13.0,2.0,7,20|4|24|15|13|2.0|100.0,,1 DA1012* Junction Valley 20 4 24 15 13 2.0 100.0,f7007f8ee43ea126cee833219bc5982bc54ba239a95b994800d378c70b7633bf,/mnt/data/24_bg_report.pdf,True,True,True,20,4,24.0,15.0,13.0,2.0,100.0,,,,
2024,2025,24_bg_report.pdf,22,Big Game,number harvest harvest harvest afield hunted (%),Antlerless Deer,DA1013,Mt Carmel,29,3,,0.0,3,,,,5.0,4.0,1.0,7,3|0|3|5|4|1.0|75.0,,29 DA1013 Mt Carmel 3 0 3 5 4 1.0 75.0,f7007f8ee43ea126cee833219bc5982bc54ba239a95b994800d378c70b7633bf,/mnt/data/24_bg_report.pdf,True,True,True,3,0,3.0,5.0,4.0,1.0,75.0,,,,
2024,2025,24_bg_report.pdf,22,Big Game,number harvest harvest harvest afield hunted (%),Antlerless Deer,DA1050,The Rose of Snowville,1,6,,0.0,6,,,,9.0,9.0,1.7,7,6|0|6|9|9|1.7|66.7,,1 DA1050 The Rose of Snowville 6 0 6 9 9 1.7 66.7,f7007f8ee43ea126cee833219bc5982bc54ba239a95b994800d378c70b7633bf,/mnt/data/24_bg_report.pdf,True,True,True,6,0,6.0,9.0,9.0,1.7,66.7,,,,
2024,2025,2024 mule deer.pdf,21,Mule Deer,number harvest harvest harvest afield hunted rate (%),Antlerless Deer,DA1001,"Box Elder, West Bear River Any legal weapon",1,4,,0.0,4,,,,30.0,12.0,4.5,7,4|0|4|30|12|4.5|30.0,,"1 DA1001 Box Elder, West Bear River Any legal weapon 4 0 4 30 12 4.5 30.0",1013878399cca2c016c491c2baec81852336320293d3f2dda6d4e281f20f2789,/mnt/data/harvest_2024_processing_work2/unzipped/Mule Deer/2024 mule deer.pdf,True,True,True,4,0,4.0,30.0,12.0,4.5,30.0,,,,
2024,2025,2024 mule deer.pdf,21,Mule Deer,number harvest harvest harvest afield hunted rate (%),Antlerless Deer,DA1002,"Box Elder, West Bear River Any legal weapon",1,8,,2.0,10,,,,28.0,18.0,3.5,7,8|2|10|28|18|3.5|55.6,,"1 DA1002 Box Elder, West Bear River Any legal weapon 8 2 10 28 18 3.5 55.6",1013878399cca2c016c491c2baec81852336320293d3f2dda6d4e281f20f2789,/mnt/data/harvest_2024_processing_work2/unzipped/Mule Deer/2024 mule deer.pdf,True,True,True,8,2,10.0,28.0,18.0,3.5,55.6,,,,
2024,2025,2024 mule deer.pdf,21,Mule Deer,number harvest harvest harvest afield hunted rate (%),Antlerless Deer,DA1027,"East Canyon, Davis-North Salt Lake Any legal weapon",5,14,,0.0,14,,,,30.0,29.0,3.4,7,14|0|14|30|29|3.4|48.3,,"5 DA1027 East Canyon, Davis-North Salt Lake Any legal weapon 14 0 14 30 29 3.4 48.3",1013878399cca2c016c491c2baec81852336320293d3f2dda6d4e281f20f2789,/mnt/data/harvest_2024_processing_work2/unzipped/Mule Deer/2024 mule deer.pdf,True,True,True,14,0,14.0,30.0,29.0,3.4,48.3,,,,
2024,2025,2024 mule deer.pdf,21,Mule Deer,number harvest harvest harvest afield hunted rate (%),Antlerless Deer,DA1048,Fillmore City Archery,21,8,,0.0,8,,,,15.0,13.0,4.1,7,8|0|8|15|13|4.1|60.0,,21 DA1048 Fillmore City Archery 8 0 8 15 13 4.1 60.0,1013878399cca2c016c491c2baec81852336320293d3f2dda6d4e281f20f2789,/mnt/data/harvest_2024_processing_work2/unzipped/Mule Deer/2024 mule deer.pdf,True,True,True,8,0,8.0,15.0,13.0,4.1,60.0,,,,
2024,2025,2024 mule deer.pdf,21,Mule Deer,number harvest harvest harvest afield hunted rate (%),Antlerless Deer,DA1045,"Fillmore, Oak City Archery",21,6,,1.0,7,,,,14.0,13.0,3.7,7,6|1|7|14|13|3.7|54.5,,"21 DA1045 Fillmore, Oak City Archery 6 1 7 14 13 3.7 54.5",1013878399cca2c016c491c2baec81852336320293d3f2dda6d4e281f20f2789,/mnt/data/harvest_2024_processing_work2/unzipped/Mule Deer/2024 mule deer.pdf,True,True,True,6,1,7.0,14.0,13.0,3.7,54.5,,,,
2024,2025,2024 mule deer.pdf,21,Mule Deer,number harvest harvest harvest afield hunted rate (%),Antlerless Deer,DA1003,"Monroe/Plateau, Sevier Valley Archery, muzzleloader, shotgun",23,3,,0.0,3,,,,15.0,12.0,3.6,7,3|0|3|15|12|3.6|25.0,,"23 DA1003 Monroe/Plateau, Sevier Valley Archery, muzzleloader, shotgun 3 0 3 15 12 3.6 25.0",1013878399cca2c016c491c2baec81852336320293d3f2dda6d4e281f20f2789,/mnt/data/harvest_2024_processing_work2/unzipped/Mule Deer/2024 mule deer.pdf,True,True,True,3,0,3.0,15.0,12.0,3.6,25.0,,,,
2024,2025,2024 mule deer.pdf,21,Mule Deer,number harvest harvest harvest afield hunted rate (%),Antlerless Deer,DA1044,Myton Any legal weapon,9A,28,,0.0,28,,,,47.0,28.0,3.8,7,28|0|28|47|28|3.8|70.8,,9A DA1044 Myton Any legal weapon 28 0 28 47 28 3.8 70.8,1013878399cca2c016c491c2baec81852336320293d3f2dda6d4e281f20f2789,/mnt/data/harvest_2024_processing_work2/unzipped/Mule Deer/2024 mule deer.pdf,True,True,True,28,0,28.0,47.0,28.0,3.8,70.8,,,,
2024,2025,2024 mule deer.pdf,21,Mule Deer,number harvest harvest harvest afield hunted rate (%),Antlerless Deer,DA1041,"Nine Mile, Green River Valley Any legal weapon",11,3,,0.0,3,,,,14.0,9.0,1.5,7,3|0|3|14|9|1.5|37.5,,"11 DA1041 Nine Mile, Green River Valley Any legal weapon 3 0 3 14 9 1.5 37.5",1013878399cca2c016c491c2baec81852336320293d3f2dda6d4e281f20f2789,/mnt/data/harvest_2024_processing_work2/unzipped/Mule Deer/2024 mule deer.pdf,True,True,True,3,0,3.0,14.0,9.0,1.5,37.5,,,,
2024,2025,2024 mule deer.pdf,21,Mule Deer,number harvest harvest harvest afield hunted rate (%),Antlerless Deer,DA1030,"Nine Mile, Price River Valley Archery",11,7,,0.0,7,,,,25.0,18.0,5.9,7,7|0|7|25|18|5.9|38.9,,"11 DA1030 Nine Mile, Price River Valley Archery 7 0 7 25 18 5.9 38.9",1013878399cca2c016c491c2baec81852336320293d3f2dda6d4e281f20f2789,/mnt/data/harvest_2024_processing_work2/unzipped/Mule Deer/2024 mule deer.pdf,True,True,True,7,0,7.0,25.0,18.0,5.9,38.9,,,,
2024,2025,2024 mule deer.pdf,21,Mule Deer,,Antlerless Deer,DA1046,"Nine Mile, Price River Valley Archery, muzzleloader, shotgun",11,9,,0.0,9,,,,24.0,21.0,4.2,7,9|0|9|24|21|4.2|42.1,,"11 DA1046 Nine Mile, Price River Valley Archery, muzzleloader, shotgun 9 0 9 24 21 4.2 42.1",1013878399cca2c016c491c2baec81852336320293d3f2dda6d4e281f20f2789,/mnt/data/harvest_2024_processing_work2/unzipped/Mule Deer/2024 mule deer.pdf,True,True,True,9,0,9.0,24.0,21.0,4.2,42.1,,,,
2024,2025,2024 mule deer.pdf,21,Mule Deer,,Antlerless Deer,DA1031,"Oquirrh-Stansbury, Settlement Cyn Archery",18,12,,0.0,12,,,,20.0,17.0,3.2,7,12|0|12|20|17|3.2|68.8,,"18 DA1031 Oquirrh-Stansbury, Settlement Cyn Archery 12 0 12 20 17 3.2 68.8",1013878399cca2c016c491c2baec81852336320293d3f2dda6d4e281f20f2789,/mnt/data/harvest_2024_processing_work2/unzipped/Mule Deer/2024 mule deer.pdf,True,True,True,12,0,12.0,20.0,17.0,3.2,68.8,,,,
2024,2025,2024 mule deer.pdf,21,Mule Deer,,Antlerless Deer,DA1009,"Pine Valley, Enterprise Any legal weapon",30,18,,0.0,18,,,,25.0,20.0,2.6,7,18|0|18|25|20|2.6|90.0,,"30 DA1009 Pine Valley, Enterprise Any legal weapon 18 0 18 25 20 2.6 90.0",1013878399cca2c016c491c2baec81852336320293d3f2dda6d4e281f20f2789,/mnt/data/harvest_2024_processing_work2/unzipped/Mule Deer/2024 mule deer.pdf,True,True,True,18,0,18.0,25.0,20.0,2.6,90.0,,,,
2024,2025,2024 mule deer.pdf,21,Mule Deer,,Antlerless Deer,DA1018,"Pine Valley, New Harmony Archery, muzzleloader, shotgun",30,12,,2.0,14,,,,18.0,14.0,3.4,7,12|2|14|18|14|3.4|64.3,,"30 DA1018 Pine Valley, New Harmony Archery, muzzleloader, shotgun 12 2 14 18* 14 3.4 64.3",1013878399cca2c016c491c2baec81852336320293d3f2dda6d4e281f20f2789,/mnt/data/harvest_2024_processing_work2/unzipped/Mule Deer/2024 mule deer.pdf,True,True,True,12,2,14.0,18.0,14.0,3.4,64.3,,,,
2024,2025,2024 mule deer.pdf,21,Mule Deer,,Antlerless Deer,DA1033,"San Juan, Monticello Archery",14A,0,,0.0,0,,,,5.0,3.0,1.3,7,0|0|0|5|3|1.3|0.0,,"14A DA1033 San Juan, Monticello Archery 0 0 0 5 3 1.3 0.0",1013878399cca2c016c491c2baec81852336320293d3f2dda6d4e281f20f2789,/mnt/data/harvest_2024_processing_work2/unzipped/Mule Deer/2024 mule deer.pdf,True,True,True,0,0,0.0,5.0,3.0,1.3,0.0,,,,
2024,2025,2024 mule deer.pdf,21,Mule Deer,,Antlerless Deer,DA1042,"San Juan, Monticello Archery",14A,1,,0.0,1,,,,5.0,4.0,7.7,7,1|0|1|5|4|7.7|33.3,,"14A DA1042 San Juan, Monticello Archery 1 0 1 5 4 7.7 33.3",1013878399cca2c016c491c2baec81852336320293d3f2dda6d4e281f20f2789,/mnt/data/harvest_2024_processing_work2/unzipped/Mule Deer/2024 mule deer.pdf,True,True,True,1,0,1.0,5.0,4.0,7.7,33.3,,,,
2024,2025,2024 mule deer.pdf,21,Mule Deer,,Antlerless Deer,DA1047,Vernal-Ouray Valley Any legal weapon,9B,10,,2.0,12,,,,50.0,37.0,4.6,7,10|2|12|50|37|4.6|22.9,,9B DA1047 Vernal-Ouray Valley Any legal weapon 10 2 12 50 37 4.6 22.9,1013878399cca2c016c491c2baec81852336320293d3f2dda6d4e281f20f2789,/mnt/data/harvest_2024_processing_work2/unzipped/Mule Deer/2024 mule deer.pdf,True,True,True,10,2,12.0,50.0,37.0,4.6,22.9,,,,
2024,2025,2024 mule deer.pdf,21,Mule Deer,,Antlerless Deer,DA1049,"Vernal, Ashley Valley Archery",9B,13,,0.0,13,,,,75.0,56.0,6.4,7,13|0|13|75|56|6.4|22.6,,"9B DA1049 Vernal, Ashley Valley Archery 13 0 13 75 56 6.4 22.6",1013878399cca2c016c491c2baec81852336320293d3f2dda6d4e281f20f2789,/mnt/data/harvest_2024_processing_work2/unzipped/Mule Deer/2024 mule deer.pdf,True,True,True,13,0,13.0,75.0,56.0,6.4,22.6,,,,
2024,2025,2024 mule deer.pdf,22,Mule Deer,number harvest harvest harvest afield hunted (%),Antlerless Deer,DA1011,George Creek,1,4,,0.0,4,,,,5.0,4.0,1.0,7,4|0|4|5|4|1.0|100.0,,1 DA1011 George Creek 4 0 4 5 4 1.0 100.0,1013878399cca2c016c491c2baec81852336320293d3f2dda6d4e281f20f2789,/mnt/data/harvest_2024_processing_work2/unzipped/Mule Deer/2024 mule deer.pdf,True,True,True,4,0,4.0,5.0,4.0,1.0,100.0,,,,
2024,2025,2024 mule deer.pdf,22,Mule Deer,number harvest harvest harvest afield hunted (%),Antlerless Deer,DA1012,* Junction Valley,1,20,,4.0,24,,,,15.0,13.0,2.0,7,20|4|24|15|13|2.0|100.0,,1 DA1012* Junction Valley 20 4 24 15 13 2.0 100.0,1013878399cca2c016c491c2baec81852336320293d3f2dda6d4e281f20f2789,/mnt/data/harvest_2024_processing_work2/unzipped/Mule Deer/2024 mule deer.pdf,True,True,True,20,4,24.0,15.0,13.0,2.0,100.0,,,,
2024,2025,2024 mule deer.pdf,22,Mule Deer,number harvest harvest harvest afield hunted (%),Antlerless Deer,DA1013,Mt Carmel,29,3,,0.0,3,,,,5.0,4.0,1.0,7,3|0|3|5|4|1.0|75.0,,29 DA1013 Mt Carmel 3 0 3 5 4 1.0 75.0,1013878399cca2c016c491c2baec81852336320293d3f2dda6d4e281f20f2789,/mnt/data/harvest_2024_processing_work2/unzipped/Mule Deer/2024 mule deer.pdf,True,True,True,3,0,3.0,5.0,4.0,1.0,75.0,,,,
2024,2025,2024 mule deer.pdf,22,Mule Deer,number harvest harvest harvest afield hunted (%),Antlerless Deer,DA1050,The Rose of Snowville,1,6,,0.0,6,,,,9.0,9.0,1.7,7,6|0|6|9|9|1.7|66.7,,1 DA1050 The Rose of Snowville 6 0 6 9 9 1.7 66.7,1013878399cca2c016c491c2baec81852336320293d3f2dda6d4e281f20f2789,/mnt/data/harvest_2024_processing_work2/unzipped/Mule Deer/2024 mule deer.pdf,True,True,True,6,0,6.0,9.0,9.0,1.7,66.7,,,,
