snapshot_utc,source_url,source_sha256,hunt_code
2026-05-26T16:57:06+00:00,https://dwrapps.utah.gov/huntboundary/HaSetup?SE=Antlerless&SP=Elk,831129c376c527d2885a74f0c579a5b4e4e2aff415583f3043b2bad37f38d4bf,BI1000
2026-05-26T16:57:06+00:00,https://dwrapps.utah.gov/huntboundary/HaSetup?SE=Antlerless&SP=Elk,831129c376c527d2885a74f0c579a5b4e4e2aff415583f3043b2bad37f38d4bf,BI6500
2026-05-26T16:57:06+00:00,https://dwrapps.utah.gov/huntboundary/HaSetup?SE=Antlerless&SP=Elk,831129c376c527d2885a74f0c579a5b4e4e2aff415583f3043b2bad37f38d4bf,BI6503
2026-05-26T16:57:06+00:00,https://dwrapps.utah.gov/huntboundary/HaSetup?SE=Antlerless&SP=Elk,831129c376c527d2885a74f0c579a5b4e4e2aff415583f3043b2bad37f38d4bf,BI6504
2026-05-26T16:57:06+00:00,https://dwrapps.utah.gov/huntboundary/HaSetup?SE=Antlerless&SP=Elk,831129c376c527d2885a74f0c579a5b4e4e2aff415583f3043b2bad37f38d4bf,BI6505
2026-05-26T16:57:06+00:00,https://dwrapps.utah.gov/huntboundary/HaSetup?SE=Antlerless&SP=Elk,831129c376c527d2885a74f0c579a5b4e4e2aff415583f3043b2bad37f38d4bf,BI6506
2026-05-26T16:57:06+00:00,https://dwrapps.utah.gov/huntboundary/HaSetup?SE=Antlerless&SP=Elk,831129c376c527d2885a74f0c579a5b4e4e2aff415583f3043b2bad37f38d4bf,BI6509
2026-05-26T16:57:06+00:00,https://dwrapps.utah.gov/huntboundary/HaSetup?SE=Antlerless&SP=Elk,831129c376c527d2885a74f0c579a5b4e4e2aff415583f3043b2bad37f38d4bf,BI6516
2026-05-26T16:57:06+00:00,https://dwrapps.utah.gov/huntboundary/HaSetup?SE=Antlerless&SP=Elk,831129c376c527d2885a74f0c579a5b4e4e2aff415583f3043b2bad37f38d4bf,BI6527
2026-05-26T16:57:06+00:00,https://dwrapps.utah.gov/huntboundary/HaSetup?SE=Antlerless&SP=Elk,831129c376c527d2885a74f0c579a5b4e4e2aff415583f3043b2bad37f38d4bf,BI6528
2026-05-26T16:57:06+00:00,https://dwrapps.utah.gov/huntboundary/HaSetup?SE=Antlerless&SP=Elk,831129c376c527d2885a74f0c579a5b4e4e2aff415583f3043b2bad37f38d4bf,BI6529
2026-05-26T16:57:06+00:00,https://dwrapps.utah.gov/huntboundary/HaSetup?SE=Antlerless&SP=Elk,831129c376c527d2885a74f0c579a5b4e4e2aff415583f3043b2bad37f38d4bf,BI6531
2026-05-26T16:57:06+00:00,https://dwrapps.utah.gov/huntboundary/HaSetup?SE=Antlerless&SP=Elk,831129c376c527d2885a74f0c579a5b4e4e2aff415583f3043b2bad37f38d4bf,BI6532
2026-05-26T16:57:06+00:00,https://dwrapps.utah.gov/huntboundary/HaSetup?SE=Antlerless&SP=Elk,831129c376c527d2885a74f0c579a5b4e4e2aff415583f3043b2bad37f38d4bf,BI6534
2026-05-26T16:57:06+00:00,https://dwrapps.utah.gov/huntboundary/HaSetup?SE=Antlerless&SP=Elk,831129c376c527d2885a74f0c579a5b4e4e2aff415583f3043b2bad37f38d4bf,BI6535
2026-05-26T16:57:06+00:00,https://dwrapps.utah.gov/huntboundary/HaSetup?SE=Antlerless&SP=Elk,831129c376c527d2885a74f0c579a5b4e4e2aff415583f3043b2bad37f38d4bf,BI6536
