hunt_name,hunt_code,boundary_id,hunt_code_mapping_status,boundary_id_mapping_status,candidate_hunt_code,candidate_boundary_id,sex_type,species,weapon,hunt_type,season,permits_2026_res,permits_2026_nr,permits_2026_total,permit_count_status,source_file,source_row_number
Henry Mtns,BI6505,94,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,BI6505,94,Cow Only,Bison,Any Legal Weapon,Once-in-a-lifetime,Dec 9 2026 - Dec 20 2026,8,3,11,FULL_SPLIT,USER_PASTED_DWR_HUNT_PLANNER_BISON_COW_ONLY_BI_2026,1
Henry Mtns,BI6506,94,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,BI6506,94,Cow Only,Bison,Any Legal Weapon,Once-in-a-lifetime,"Dec 23, 2026 - Jan 3, 2027",11,0,11,FULL_SPLIT,USER_PASTED_DWR_HUNT_PLANNER_BISON_COW_ONLY_BI_2026,2
"Book Cliffs, Little Creek/South",BI6529,889,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,BI6529,889,Cow Only,Bison,Any Legal Weapon,Once-in-a-lifetime,Oct 17 2026 - Oct 27 2026,8,0,8,FULL_SPLIT,USER_PASTED_DWR_HUNT_PLANNER_BISON_COW_ONLY_BI_2026,3
"Book Cliffs, Bitter Creek",BI6536,667,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,BI6536,667,Cow Only,Bison,Any Legal Weapon,Once-in-a-lifetime,Nov 14 2026 - Nov 29 2026,15,0,15,FULL_SPLIT,USER_PASTED_DWR_HUNT_PLANNER_BISON_COW_ONLY_BI_2026,4
Henry Mtns,BI6539,94,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,BI6539,94,Cow Only,Bison,Any Legal Weapon,Once-in-a-lifetime,"Jan 6 - 17, 2027",11,0,11,FULL_SPLIT,USER_PASTED_DWR_HUNT_PLANNER_BISON_COW_ONLY_BI_2026,5
