hunt_name,hunt_code,boundary_id,hunt_code_mapping_status,boundary_id_mapping_status,candidate_hunt_code,candidate_boundary_id,sex_type,species,weapon,hunt_type,season,permits_2026_res,permits_2026_nr,permits_2026_total,permit_count_status,source_file,source_row_number
Elk Extended Archery,EX1000,5130,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EX1000,5130,Hunters Choice,Elk,Archery,Extended Archery,"Aug 16 - Dec 15, 2025",,,,NO_PUBLISHED_NUMERIC_PERMIT,USER_PASTED_DWR_HUNT_PLANNER_ELK_EXTENDED_ARCHERY_EX_2026,1
