hunt_name,hunt_code,boundary_id,hunt_code_mapping_status,boundary_id_mapping_status,candidate_hunt_code,candidate_boundary_id,sex_type,species,weapon,hunt_type,season,permits_2026_res,permits_2026_nr,permits_2026_total,permit_count_status,source_file,source_row_number
Uinta Basin Private Lands Any Bull Elk,EB1012,931,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB1012,931,Bull,Elk,Any Legal Weapon,General Season - Any Bull,Aug 01 2025 - Nov 15 2025 - Valid only on private property within the unit,,,500,TOTAL_ONLY,2026 ELK BULL ALL HUNTS.xlsx,12
Beaver East,EB3000,685,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3000,685,Bull,Elk,Archery,Limited Entry,Aug 15 2026 - Sept 15 2026,22,3,25,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,13
Book Cliffs Little Creek Roadless,EB3002,12,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3002,12,Bull,Elk,Archery,Limited Entry,Aug 15 2026 - Sept 15 2026,4,0,4,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,14
Cache Meadowville,EB3003,33,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3003,33,Bull,Elk,Archery,Limited Entry,Aug 15 2026 - Sept 15 2026,9,1,10,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,15
Cache South,EB3005,41,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3005,41,Bull,Elk,Archery,Limited Entry,Aug 15 2026 - Sept 15 2026,10,1,11,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,16
Manti,EB3006,51,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3006,51,Bull,Elk,Archery,Limited Entry,Aug 15 2026 - Sept 15 2026,148,17,165,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,17
Fillmore Pahvant,EB3008,88,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3008,88,Bull,Elk,Archery,Limited Entry,Aug 15 2026 - Sept 15 2026,19,2,21,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,18
La Sal Mtns,EB3009,617,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3009,617,Bull,Elk,Archery,Limited Entry,Aug 15 2026 - Sept 15 2026,36,4,40,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,19
Monroe,EB3010,629,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3010,629,Bull,Elk,Archery,Limited Entry,Aug 15 2026 - Sept 15 2026,10,1,11,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,20
Mt Dutton,EB3011,630,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3011,630,Bull,Elk,Archery,Limited Entry,Aug 15 2026 - Sept 15 2026,19,2,21,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,21
North Slope Three Corners,EB3013,140,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3013,140,Bull,Elk,Archery,Limited Entry,Aug 15 2026 - Sept 15 2026,6,1,7,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,22
Panguitch Lake,EB3015,634,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3015,634,Bull,Elk,Archery,Limited Entry,Aug 15 2026 - Sept 15 2026,17,2,19,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,23
Fishlake/Thousand Lakes,EB3018,175,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3018,175,Bull,Elk,Archery,Limited Entry,Aug 15 2026 - Sept 15 2026,84,9,93,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,24
San Juan Bull Elk,EB3019,183,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3019,183,Bull,Elk,Archery,Limited Entry,Aug 15 2026 - Sept 15 2026,29,3,32,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,25
Diamond Mtn,EB3020,206,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3020,206,Bull,Elk,Archery,Limited Entry,Aug 15 2026 - Sept 15 2026,25,3,28,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,26
Wasatch Mtns,EB3022,222,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3022,222,Bull,Elk,Archery,Limited Entry,Aug 15 2026 - Sept 15 2026,130,15,145,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,27
Beaver East,EB3024,685,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3024,685,Bull,Elk,Any Legal Weapon,Limited Entry,Sept 16 2026 - Sept 20 2026,9,1,10,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,28
Beaver East,EB3025,685,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3025,685,Bull,Elk,Any Legal Weapon,Limited Entry,Nov 07 2026 - Nov 15 2026,15,2,17,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,29
Book Cliffs Little Creek Roadless,EB3028,12,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3028,12,Bull,Elk,Any Legal Weapon,Limited Entry,Sept 16 2026 - Sept 20 2026,3,0,3,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,30
Box Elder Pilot Mtn,EB3031,682,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3031,682,Bull,Elk,Any Legal Weapon,Limited Entry,Sept 12 2026 - Oct 02 2026,6,1,7,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,31
Cache Meadowville,EB3032,33,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3032,33,Bull,Elk,Any Legal Weapon,Limited Entry,Sept 16 2026 - Sept 20 2026,3,1,4,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,32
Cache Meadowville,EB3033,33,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3033,33,Bull,Elk,Any Legal Weapon,Limited Entry,Nov 07 2026 - Nov 15 2026,6,1,7,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,33
Cache South,EB3036,41,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3036,41,Bull,Elk,Any Legal Weapon,Limited Entry,Sept 16 2026 - Sept 20 2026,4,0,4,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,34
Cache South,EB3037,41,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3037,41,Bull,Elk,Any Legal Weapon,Limited Entry,Nov 07 2026 - Nov 15 2026,6,1,7,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,35
Manti,EB3038,51,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3038,51,Bull,Elk,Any Legal Weapon,Limited Entry,Sept 16 2026 - Sept 20 2026,61,7,68,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,36
Manti,EB3039,51,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3039,51,Bull,Elk,Any Legal Weapon,Limited Entry,Nov 07 2026 - Nov 15 2026,102,11,113,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,37
Fillmore Pahvant,EB3042,88,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3042,88,Bull,Elk,Any Legal Weapon,Limited Entry,Sept 16 2026 - Sept 20 2026,8,1,9,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,38
Fillmore Pahvant,EB3043,88,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3043,88,Bull,Elk,Any Legal Weapon,Limited Entry,Nov 07 2026 - Nov 15 2026,13,2,15,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,39
Dolores Triangle,EB3044,108,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3044,108,Bull,Elk,Any Legal Weapon,Limited Entry,Dec 05 2026 - Jan 31 2027,6,1,7,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,40
La Sal Mtns,EB3045,617,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3045,617,Bull,Elk,Any Legal Weapon,Limited Entry,Sept 16 2026 - Sept 20 2026,14,2,16,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,41
La Sal Mtns,EB3046,617,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3046,617,Bull,Elk,Any Legal Weapon,Limited Entry,Nov 07 2026 - Nov 15 2026,24,3,27,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,42
Monroe,EB3047,629,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3047,629,Bull,Elk,Any Legal Weapon,Limited Entry,Sept 16 2026 - Sept 20 2026,3,1,4,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,43
Monroe,EB3048,629,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3048,629,Bull,Elk,Any Legal Weapon,Limited Entry,Nov 07 2026 - Nov 15 2026,13,2,15,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,44
Mt Dutton,EB3049,630,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3049,630,Bull,Elk,Any Legal Weapon,Limited Entry,Sept 16 2026 - Sept 20 2026,8,1,9,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,45
Mt Dutton,EB3050,630,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3050,630,Bull,Elk,Any Legal Weapon,Limited Entry,Nov 07 2026 - Nov 15 2026,13,2,15,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,46
North Slope Three Corners,EB3053,140,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3053,140,Bull,Elk,Any Legal Weapon,Limited Entry,Oct 03 2026 - Oct 15 2026,9,1,10,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,47
Panguitch Lake,EB3056,634,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3056,634,Bull,Elk,Any Legal Weapon,Limited Entry,Sept 16 2026 - Sept 20 2026,7,1,8,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,48
Panguitch Lake,EB3057,634,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3057,634,Bull,Elk,Any Legal Weapon,Limited Entry,Nov 07 2026 - Nov 15 2026,12,1,13,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,49
Fishlake/Thousand Lakes,EB3063,175,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3063,175,Bull,Elk,Any Legal Weapon,Limited Entry,Sept 16 2026 - Sept 20 2026,34,4,38,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,50
Fishlake/Thousand Lakes,EB3064,175,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3064,175,Bull,Elk,Any Legal Weapon,Limited Entry,Oct 03 2026 - Oct 15 2026,99,11,110,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,51
Fishlake/Thousand Lakes,EB3065,175,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3065,175,Bull,Elk,Any Legal Weapon,Limited Entry,Nov 07 2026 - Nov 15 2026,57,6,63,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,52
San Juan Bull Elk,EB3066,183,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3066,183,Bull,Elk,Any Legal Weapon,Limited Entry,Sept 16 2026 - Sept 20 2026,12,1,13,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,53
San Juan Bull Elk,EB3067,183,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3067,183,Bull,Elk,Any Legal Weapon,Limited Entry,Nov 07 2026 - Nov 15 2026,20,2,22,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,54
Diamond Mtn,EB3068,206,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3068,206,Bull,Elk,Any Legal Weapon,Limited Entry,Sept 16 2026 - Sept 20 2026,10,1,11,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,55
Diamond Mtn,EB3069,206,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3069,206,Bull,Elk,Any Legal Weapon,Limited Entry,Oct 03 2026 - Oct 15 2026,30,3,33,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,56
Wasatch Mtns,EB3072,222,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3072,222,Bull,Elk,Any Legal Weapon,Limited Entry,Sept 16 2026 - Sept 20 2026,54,6,60,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,57
Wasatch Mtns,EB3073,222,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3073,222,Bull,Elk,Any Legal Weapon,Limited Entry,Nov 07 2026 - Nov 15 2026,89,10,99,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,58
Beaver East,EB3077,685,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3077,685,Bull,Elk,Muzzleloader,Limited Entry,Sept 21 2026 - Oct 02 2026,13,2,15,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,59
Book Cliffs Little Creek Roadless,EB3079,12,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3079,12,Bull,Elk,Muzzleloader,Limited Entry,Sept 21 2026 - Oct 02 2026,2,0,2,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,60
Cache Meadowville,EB3081,33,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3081,33,Bull,Elk,Muzzleloader,Limited Entry,Sept 21 2026 - Oct 02 2026,5,1,6,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,61
Cache South,EB3083,41,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3083,41,Bull,Elk,Muzzleloader,Limited Entry,Sept 21 2026 - Oct 02 2026,5,1,6,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,62
Manti,EB3084,51,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3084,51,Bull,Elk,Muzzleloader,Limited Entry,Sept 21 2026 - Oct 02 2026,89,10,99,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,63
Fillmore Pahvant,EB3086,88,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3086,88,Bull,Elk,Muzzleloader,Limited Entry,Sept 21 2026 - Oct 02 2026,12,1,13,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,64
La Sal Mtns,EB3087,617,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3087,617,Bull,Elk,Muzzleloader,Limited Entry,Sept 21 2026 - Oct 02 2026,22,2,24,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,65
Monroe,EB3088,629,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3088,629,Bull,Elk,Muzzleloader,Limited Entry,Sept 21 2026 - Oct 02 2026,10,1,11,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,66
Mt Dutton,EB3089,630,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3089,630,Bull,Elk,Muzzleloader,Limited Entry,Sept 21 2026 - Oct 02 2026,12,1,13,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,67
North Slope Three Corners,EB3091,140,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3091,140,Bull,Elk,Muzzleloader,Limited Entry,Sept 21 2026 - Oct 02 2026,4,0,4,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,68
Panguitch Lake,EB3093,634,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3093,634,Bull,Elk,Muzzleloader,Limited Entry,Sept 21 2026 - Oct 02 2026,10,1,11,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,69
Fishlake/Thousand Lakes,EB3096,175,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3096,175,Bull,Elk,Muzzleloader,Limited Entry,Sept 21 2026 - Oct 02 2026,50,6,56,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,70
San Juan Bull Elk,EB3097,183,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3097,183,Bull,Elk,Muzzleloader,Limited Entry,Sept 21 2026 - Oct 02 2026,17,2,19,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,71
Diamond Mtn,EB3098,206,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3098,206,Bull,Elk,Muzzleloader,Limited Entry,Sept 21 2026 - Oct 02 2026,15,2,17,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,72
Wasatch Mtns,EB3100,222,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3100,222,Bull,Elk,Muzzleloader,Limited Entry,Sept 21 2026 - Oct 02 2026,78,9,87,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,73
Beaver East,EB3102,685,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3102,685,Bull,Elk,Multiseason,Limited Entry,"Arch: Aug 15-Sept 15, 2026 | Muzz: Sept 21-Oct 2, 2026 | ALW: Sept 16-20, 2026 & Oct 3-15, 2026 & Nov 7-15, 2026",3,0,3,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,74
Book Cliffs Little Creek Roadless,EB3104,12,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3104,12,Bull,Elk,Multiseason,Limited Entry,"Arch: Aug 15-Sept 15, 2026 | Muzz: Sept 21-Oct 2, 2026 | ALW: Sept 16-20, 2026 & Oct 3-15, 2026",1,0,1,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,75
Cache Meadowville,EB3105,33,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3105,33,Bull,Elk,Multiseason,Limited Entry,"Arch: Aug 15-Sept 15, 2026 | Muzz: Sept 21-Oct 2, 2026 | ALW: Sept 16-20, 2026 & Oct 3-15, 2026 & Nov 7-15, 2026",1,0,1,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,76
Cache South,EB3107,41,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3107,41,Bull,Elk,Multiseason,Limited Entry,"Arch: Aug 15-Sept 15, 2026 | Muzz: Sept 21-Oct 2, 2026 | ALW: Sept 16-20, 2026 & Oct 3-15, 2026 & Nov 7-15, 2026",1,0,1,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,77
Manti,EB3108,51,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3108,51,Bull,Elk,Multiseason,Limited Entry,"Arch: Aug 15-Sept 15, 2026 | Muzz: Sept 21-Oct 2, 2026 | ALW: Sept 16-20, 2026 & Oct 3-15, 2026 & Nov 7-15, 2026",18,2,20,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,78
Fillmore Pahvant,EB3110,88,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3110,88,Bull,Elk,Multiseason,Limited Entry,"Arch: Aug 15-Sept 15, 2026 | Muzz: Sept 21-Oct 2, 2026 | ALW: Sept 16-20, 2026 & Oct 3-15, 2026 & Nov 7-15, 2026",3,0,3,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,79
La Sal Mtns,EB3111,617,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3111,617,Bull,Elk,Multiseason,Limited Entry,"Arch: Aug 15-Sept 15, 2026 | Muzz: Sept 21-Oct 2, 2026 | ALW: Sept 16-20, 2026 & Oct 3-15, 2026 & Nov 7-15, 2026",5,0,5,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,80
Monroe,EB3112,629,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3112,629,Bull,Elk,Multiseason,Limited Entry,"Arch: Aug 15-Sept 15, 2026 | Muzz: Sept 21-Oct 2, 2026 | ALW: Sept 16-20, 2026 & Oct 3-15, 2026 & Nov 7-15, 2026",2,0,2,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,81
Mt Dutton,EB3113,630,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3113,630,Bull,Elk,Multiseason,Limited Entry,"Arch: Aug 15-Sept 15, 2026 | Muzz: Sept 21-Oct 2, 2026 | ALW: Sept 16-20, 2026 & Oct 3-15, 2026 & Nov 7-15, 2026",3,0,3,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,82
North Slope Three Corners,EB3115,140,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3115,140,Bull,Elk,Multiseason,Limited Entry,"Arch: Aug 15-Sept 15, 2026 | Muzz: Sept 21-Oct 2, 2026 | ALW: Sept 16-20, 2026 & Oct 3-15, 2026",1,0,1,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,83
Panguitch Lake,EB3117,634,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3117,634,Bull,Elk,Multiseason,Limited Entry,"Arch: Aug 15-Sept 15, 2026 | Muzz: Sept 21-Oct 2, 2026 | ALW: Sept 16-20, 2026 & Oct 3-15, 2026 & Nov 7-15, 2026",2,0,2,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,84
Fishlake/Thousand Lakes,EB3120,175,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3120,175,Bull,Elk,Multiseason,Limited Entry,"Arch: Aug 15-Sept 15, 2026 | Muzz: Sept 21-Oct 2, 2026 | ALW: Sept 16-20, 2026 & Oct 3-15, 2026 & Nov 7-15, 2026",10,1,11,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,85
San Juan Bull Elk,EB3121,183,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3121,183,Bull,Elk,Multiseason,Limited Entry,"Arch: Aug 15-Sept 15, 2026 | Muzz: Sept 21-Oct 2, 2026 | ALW: Sept 16-20, 2026 & Oct 3-15, 2026 & Nov 7-15, 2026",4,0,4,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,86
