hunt_name,hunt_code,boundary_id,hunt_code_mapping_status,boundary_id_mapping_status,candidate_hunt_code,candidate_boundary_id,sex_type,species,weapon,hunt_type,season,permits_2026_res,permits_2026_nr,permits_2026_total,permit_count_status,source_file,source_row_number
Scofield East CWMU,EA1162,540,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EA1162,540,Antlerless,Elk,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,14,0,14,FULL_SPLIT,2026 ELK ANTLERLESS DRAW.xlsx,89
Scofield West CWMU,EA1163,541,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EA1163,541,Antlerless,Elk,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,19,0,19,FULL_SPLIT,2026 ELK ANTLERLESS DRAW.xlsx,90
SJ Ranch CWMU,EA1164,576,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EA1164,576,Antlerless,Elk,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,6,0,6,FULL_SPLIT,2026 ELK ANTLERLESS DRAW.xlsx,91
Skull Crack CWMU,EA1165,578,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EA1165,578,Antlerless,Elk,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,15,0,15,FULL_SPLIT,2026 ELK ANTLERLESS DRAW.xlsx,92
Soldier Summit CWMU,EA1166,552,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EA1166,552,Antlerless,Elk,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,16,0,16,FULL_SPLIT,2026 ELK ANTLERLESS DRAW.xlsx,93
South Canyon CWMU,EA1167,491,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EA1167,491,Antlerless,Elk,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,12,0,12,FULL_SPLIT,2026 ELK ANTLERLESS DRAW.xlsx,94
Spring Creek/Dodge CWMU,EA1168,546,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EA1168,546,Antlerless,Elk,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,15,0,15,FULL_SPLIT,2026 ELK ANTLERLESS DRAW.xlsx,95
Strawberry Ridge CWMU,EA1170,562,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EA1170,562,Antlerless,Elk,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,10,0,10,FULL_SPLIT,2026 ELK ANTLERLESS DRAW.xlsx,96
Summit Point CWMU,EA1171,547,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EA1171,547,Antlerless,Elk,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,5,0,5,FULL_SPLIT,2026 ELK ANTLERLESS DRAW.xlsx,97
Three C CWMU,EA1172,553,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EA1172,553,Antlerless,Elk,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,9,0,9,FULL_SPLIT,2026 ELK ANTLERLESS DRAW.xlsx,98
Two Bear CWMU,EA1174,521,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EA1174,521,Antlerless,Elk,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,60,0,60,FULL_SPLIT,2026 ELK ANTLERLESS DRAW.xlsx,99
Wallsburg CWMU,EA1175,586,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EA1175,586,Antlerless,Elk,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,10,0,10,FULL_SPLIT,2026 ELK ANTLERLESS DRAW.xlsx,100
Woodruff Creek South CWMU,EA1177,571,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EA1177,571,Antlerless,Elk,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,8,0,8,FULL_SPLIT,2026 ELK ANTLERLESS DRAW.xlsx,101
La Sal (Conservation),EA1180,684,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EA1180,684,Antlerless,Elk,Any Legal Weapon,Conservation,"Oct 4 - Oct 16, 2025 & Nov 17 - Dec 31, 2025",,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 ELK ANTLERLESS DRAW.xlsx,102
"Paunsaugunt, Hatch Bench",EA1187,838,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EA1187,838,Antlerless,Elk,Any Legal Weapon,General Season,Nov 22 2025 - Dec 30 2025,13,2,15,FULL_SPLIT,2026 ELK ANTLERLESS DRAW.xlsx,103
"Wasatch Mtns, West-Central",EA1189,448,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EA1189,448,Antlerless,Elk,Muzzleloader,General Season,Nov 01 2025 - Nov 09 2025,382,43,425,FULL_SPLIT,2026 ELK ANTLERLESS DRAW.xlsx,104
Pahvant Ensign CWMU,EA1192,826,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EA1192,826,Antlerless,Elk,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,6,0,6,FULL_SPLIT,2026 ELK ANTLERLESS DRAW.xlsx,105
"Cache, Rich",EA1193,38,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EA1193,38,Antlerless,Elk,Any Legal Weapon,General Season,Nov 15 2025 - Jan 10 2026,18,2,20,FULL_SPLIT,2026 ELK ANTLERLESS DRAW.xlsx,106
"North Slope, Summit",EA1196,138,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EA1196,138,Antlerless,Elk,Any Legal Weapon,General Season,Oct 04 2025 - Oct 26 2025,67,8,75,FULL_SPLIT,2026 ELK ANTLERLESS DRAW.xlsx,107
Bear Springs CWMU,EA1198,575,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EA1198,575,Antlerless,Elk,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,2,0,2,FULL_SPLIT,2026 ELK ANTLERLESS DRAW.xlsx,108
Double R Ranch CWMU,EA1200,554,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EA1200,554,Antlerless,Elk,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,10,0,10,FULL_SPLIT,2026 ELK ANTLERLESS DRAW.xlsx,109
Mountain Sky Ranch CWMU,EA1201,858,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EA1201,858,Antlerless,Elk,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,10,0,10,FULL_SPLIT,2026 ELK ANTLERLESS DRAW.xlsx,110
"Box Elder, Pilot Mtn",EA1203,682,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EA1203,682,Antlerless,Elk,Any Legal Weapon,General Season,Aug 01 2025 - Aug 15 2025,4,1,5,FULL_SPLIT,2026 ELK ANTLERLESS DRAW.xlsx,111
"Box Elder, Pilot Mtn",EA1204,682,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EA1204,682,Antlerless,Elk,Any Legal Weapon,General Season,Oct 11 2025 - Nov 01 2025,4,1,5,FULL_SPLIT,2026 ELK ANTLERLESS DRAW.xlsx,112
"Cache, Richmond Hyde Park",EA1206,40,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EA1206,40,Antlerless,Elk,Any Legal Weapon,General Season,Dec 02 2025 - Jan 15 2026,9,1,10,FULL_SPLIT,2026 ELK ANTLERLESS DRAW.xlsx,113
"Nebo, Moroni Hills",EA1207,107,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EA1207,107,Antlerless,Elk,Any Legal Weapon,General Season,Aug 01 2025 - Aug 19 2025,9,1,10,FULL_SPLIT,2026 ELK ANTLERLESS DRAW.xlsx,114
Nebo,EA1208,616,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EA1208,616,Antlerless,Elk,Any Legal Weapon,General Season,Nov 15 2025 - Jan 18 2026,247,28,275,FULL_SPLIT,2026 ELK ANTLERLESS DRAW.xlsx,115
"Fillmore, Oak Creek LE",EA1209,85,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EA1209,85,Antlerless,Elk,Any Legal Weapon,General Season,Nov 15 2025 - Jan 30 2026,45,5,50,FULL_SPLIT,2026 ELK ANTLERLESS DRAW.xlsx,116
"Wasatch Mtns, Avintaquin",EA1217,224,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EA1217,224,Antlerless,Elk,Any Legal Weapon,General Season,Oct 04 2025 - Oct 16 2025,135,15,150,FULL_SPLIT,2026 ELK ANTLERLESS DRAW.xlsx,117
Manti (Expo),EA1220,5112,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EA1220,5112,Antlerless,Elk,Any Legal Weapon,General Season,"Oct 4 - Oct 16, 2025",,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 ELK ANTLERLESS DRAW.xlsx,118
Fishlake/Thousand Lake (Expo),EA1221,5145,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EA1221,5145,Antlerless,Elk,Any Legal Weapon,General Season,"Oct 4 - Oct 16, 2025",,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 ELK ANTLERLESS DRAW.xlsx,119
"Beaver, East",EA1222,685,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EA1222,685,Antlerless,Elk,Any Legal Weapon,General Season,Nov 22 2025 - Dec 12 2025,27,3,30,FULL_SPLIT,2026 ELK ANTLERLESS DRAW.xlsx,120
"Beaver, East",EA1223,685,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EA1223,685,Antlerless,Elk,Any Legal Weapon,General Season,Dec 13 2025 - Dec 27 2025,27,3,30,FULL_SPLIT,2026 ELK ANTLERLESS DRAW.xlsx,121
"Book Cliffs, Bitter Creek/South",EA1224,449,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EA1224,449,Antlerless,Elk,Any Legal Weapon,General Season,Oct 04 2025 - Oct 16 2025,117,13,130,FULL_SPLIT,2026 ELK ANTLERLESS DRAW.xlsx,122
"Book Cliffs, Bitter Creek/South",EA1225,449,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EA1225,449,Antlerless,Elk,Any Legal Weapon,General Season,Nov 17 2025 - Dec 14 2025,147,16,163,FULL_SPLIT,2026 ELK ANTLERLESS DRAW.xlsx,123
"Nebo, Moroni Hills",EA1226,107,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EA1226,107,Antlerless,Elk,Any Legal Weapon,General Season,Sep 13 2025 - Oct 03 2025,9,1,10,FULL_SPLIT,2026 ELK ANTLERLESS DRAW.xlsx,124
Morgan-South Rich,EA1228,117,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EA1228,117,Antlerless,Elk,Any Legal Weapon,General Season,Dec 01 2025 - Dec 21 2025,67,8,75,FULL_SPLIT,2026 ELK ANTLERLESS DRAW.xlsx,125
Morgan-South Rich,EA1229,117,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EA1229,117,Antlerless,Elk,Any Legal Weapon,General Season,Dec 22 2025 - Jan 31 2026,144,16,160,FULL_SPLIT,2026 ELK ANTLERLESS DRAW.xlsx,126
"West Desert, Tintic Valley",EA1231,116,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EA1231,116,Antlerless,Elk,Any Legal Weapon,General Season,Nov 08 2025 - Jan 31 2026,45,5,50,FULL_SPLIT,2026 ELK ANTLERLESS DRAW.xlsx,127
Avintaquin Canyon CWMU,EA1233,599,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EA1233,599,Antlerless,Elk,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,4,0,4,FULL_SPLIT,2026 ELK ANTLERLESS DRAW.xlsx,128
Royal Ivory Outfitters CWMU,EA1234,828,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EA1234,828,Antlerless,Elk,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,15,0,15,FULL_SPLIT,2026 ELK ANTLERLESS DRAW.xlsx,129
Sharp Mountain CWMU,EA1235,490,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EA1235,490,Antlerless,Elk,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,10,0,10,FULL_SPLIT,2026 ELK ANTLERLESS DRAW.xlsx,130
East Canyon,EA1236,276,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EA1236,276,Antlerless,Elk,Any Legal Weapon,General Season,Dec 01 2025 - Jan 11 2026,135,15,150,FULL_SPLIT,2026 ELK ANTLERLESS DRAW.xlsx,131
"La Sal, La Sal Mtns-North",EA1237,879,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EA1237,879,Antlerless,Elk,Any Legal Weapon,General Season,Nov 17 2025 - Dec 07 2025,157,18,175,FULL_SPLIT,2026 ELK ANTLERLESS DRAW.xlsx,132
"Nine Mile, Range Creek",EA1239,277,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EA1239,277,Antlerless,Elk,Any Legal Weapon,General Season,Oct 04 2025 - Oct 26 2025,45,5,50,FULL_SPLIT,2026 ELK ANTLERLESS DRAW.xlsx,133
"Nine Mile, Range Creek",EA1240,277,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EA1240,277,Antlerless,Elk,Any Legal Weapon,General Season,Nov 27 2025 - Jan 31 2026,135,15,150,FULL_SPLIT,2026 ELK ANTLERLESS DRAW.xlsx,134
"Vernal, Buckskin Hills-Jensen",EA1242,880,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EA1242,880,Antlerless,Elk,Any Legal Weapon,General Season,Dec 01 2025 - Dec 31 2025,90,10,100,FULL_SPLIT,2026 ELK ANTLERLESS DRAW.xlsx,135
"Vernal, Buckskin Hills-Jensen",EA1243,880,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EA1243,880,Antlerless,Elk,Any Legal Weapon,General Season,Jan 01 2026 - Jan 31 2026,90,10,100,FULL_SPLIT,2026 ELK ANTLERLESS DRAW.xlsx,136
Yellowstone,EA1244,613,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EA1244,613,Antlerless,Elk,Any Legal Weapon,General Season,Oct 04 2025 - Oct 17 2025,90,10,100,FULL_SPLIT,2026 ELK ANTLERLESS DRAW.xlsx,137
Yellowstone,EA1245,613,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EA1245,613,Antlerless,Elk,Muzzleloader,General Season,Oct 29 2025 - Nov 06 2025,45,5,50,FULL_SPLIT,2026 ELK ANTLERLESS DRAW.xlsx,138
"North Slope, West Daggett",EA1250,142,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EA1250,142,Antlerless,Elk,Any Legal Weapon,General Season,Oct 04 2025 - Oct 26 2025,27,3,30,FULL_SPLIT,2026 ELK ANTLERLESS DRAW.xlsx,139
"Southwest Desert, Burbank/Garrison",EA1251,893,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EA1251,893,Antlerless,Elk,Any Legal Weapon,General Season,Aug 01 2025 - Aug 15 2025,13,2,15,FULL_SPLIT,2026 ELK ANTLERLESS DRAW.xlsx,140
Pine Valley,EA1254,636,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EA1254,636,Antlerless,Elk,Any Legal Weapon,General Season,Nov 11 2025 - Jan 11 2026,27,3,30,FULL_SPLIT,2026 ELK ANTLERLESS DRAW.xlsx,141
Little Pole Canyon CWMU,EA1256,556,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EA1256,556,Antlerless,Elk,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,9,0,9,FULL_SPLIT,2026 ELK ANTLERLESS DRAW.xlsx,142
Tunnel Hollow CWMU,EA1257,569,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EA1257,569,Antlerless,Elk,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,5,0,5,FULL_SPLIT,2026 ELK ANTLERLESS DRAW.xlsx,143
La Sal (Expo),EA1258,5113,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EA1258,5113,Antlerless,Elk,Any Legal Weapon,General Season,"Oct 4 - Oct 16, 2025",,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 ELK ANTLERLESS DRAW.xlsx,144
Diamond Mountain CWMU,EA1259,923,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EA1259,923,Antlerless,Elk,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,2,0,2,FULL_SPLIT,2026 ELK ANTLERLESS DRAW.xlsx,145
West Ridge CWMU,EA1260,874,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EA1260,874,Antlerless,Elk,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,5,0,5,FULL_SPLIT,2026 ELK ANTLERLESS DRAW.xlsx,146
Blackhawk CWMU,EA1261,808,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EA1261,808,Antlerless,Elk,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,5,0,5,FULL_SPLIT,2026 ELK ANTLERLESS DRAW.xlsx,147
Weber Florence Creek/Stillman Creek CWMU,EA1263,524,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EA1263,524,Antlerless,Elk,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,35,0,35,FULL_SPLIT,2026 ELK ANTLERLESS DRAW.xlsx,148
"Wasatch Mtns, Rabbit Gulch",EA1264,921,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EA1264,921,Antlerless,Elk,Any Legal Weapon,General Season,Jan 17 2026 - Jan 25 2026,45,5,50,FULL_SPLIT,2026 ELK ANTLERLESS DRAW.xlsx,149
"Wasatch Mtns, Tabby Mtn",EA1265,920,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EA1265,920,Antlerless,Elk,Any Legal Weapon,General Season,Dec 20 2025 - Dec 30 2025,90,10,100,FULL_SPLIT,2026 ELK ANTLERLESS DRAW.xlsx,150
"Box Elder, Hansel Mtn",EA1266,18,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EA1266,18,Antlerless,Elk,Any Legal Weapon,General Season,Aug 01 2025 - Jan 31 2026,18,2,20,FULL_SPLIT,2026 ELK ANTLERLESS DRAW.xlsx,151
Cache,EA1267,29,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EA1267,29,Antlerless,Elk,Any Legal Weapon,General Season,Oct 04 2025 - Oct 26 2025,81,9,90,FULL_SPLIT,2026 ELK ANTLERLESS DRAW.xlsx,152
"North Slope, Summit",EA1268,138,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EA1268,138,Antlerless,Elk,Archery,General Season,Aug 16 2025 - Sep 17 2025,180,20,200,FULL_SPLIT,2026 ELK ANTLERLESS DRAW.xlsx,153
Ogden (Excludes Hyrum),EA1269,924,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EA1269,924,Antlerless,Elk,Any Legal Weapon,General Season,Dec 01 2025 - Dec 31 2025,180,20,200,FULL_SPLIT,2026 ELK ANTLERLESS DRAW.xlsx,154
Fishlake (Conservation),EA1270,175,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EA1270,175,Antlerless,Elk,Any Legal Weapon,Conservation,"Oct 4 - Oct 16, 2025 & Nov 22 - Dec 31, 2025",,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 ELK ANTLERLESS DRAW.xlsx,155
Manti (Conservation),EA1271,51,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EA1271,51,Antlerless,Elk,Any Legal Weapon,Conservation,"Oct 4 - Oct 16, 2025 & Nov 19, 2025 - Jan 31, 2026",,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 ELK ANTLERLESS DRAW.xlsx,156
"East Canyon, East",EA1272,941,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EA1272,941,Antlerless,Elk,Any Legal Weapon,General Season,Dec 01 2025 - Jan 31 2026,135,15,150,FULL_SPLIT,2026 ELK ANTLERLESS DRAW.xlsx,157
"North Slope, Three Corners",EA1273,140,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EA1273,140,Antlerless,Elk,Any Legal Weapon,General Season,Dec 20 2025 - Jan 04 2026,22,3,25,FULL_SPLIT,2026 ELK ANTLERLESS DRAW.xlsx,158
"North Slope, Three Corners",EA1274,140,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EA1274,140,Antlerless,Elk,Archery,General Season,Aug 16 2025 - Sep 05 2025,22,3,25,FULL_SPLIT,2026 ELK ANTLERLESS DRAW.xlsx,159
"Wasatch Mtns, Box Elder Peak",EA1276,225,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EA1276,225,Antlerless,Elk,Any Legal Weapon,General Season,Oct 04 2025 - Oct 16 2025,40,5,45,FULL_SPLIT,2026 ELK ANTLERLESS DRAW.xlsx,160
"North Slope, Three Corners",EA1277,140,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EA1277,140,Antlerless,Elk,Any Legal Weapon,General Season,Nov 22 2025 - Nov 30 2025,22,3,25,FULL_SPLIT,2026 ELK ANTLERLESS DRAW.xlsx,161
"Manti, Ferron-Nelson Mtn",EA1278,938,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EA1278,938,Antlerless,Elk,Any Legal Weapon,General Season,Oct 04 2025 - Nov 30 2025,45,5,50,FULL_SPLIT,2026 ELK ANTLERLESS DRAW.xlsx,162
"Manti, Ferron-Nelson Mtn",EA1279,938,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EA1279,938,Antlerless,Elk,Any Legal Weapon,General Season,Dec 01 2025 - Jan 31 2026,45,5,50,FULL_SPLIT,2026 ELK ANTLERLESS DRAW.xlsx,163
"La Sal, La Sal Mtns-North",EA1280,879,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EA1280,879,Antlerless,Elk,Any Legal Weapon,General Season,Dec 08 2025 - Dec 31 2025,157,18,175,FULL_SPLIT,2026 ELK ANTLERLESS DRAW.xlsx,164
"Mt Dutton, Deep Creek",EA1281,438,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EA1281,438,Antlerless,Elk,Any Legal Weapon,General Season,Dec 20 2025 - Jan 11 2026,67,8,75,FULL_SPLIT,2026 ELK ANTLERLESS DRAW.xlsx,165
"Ogden, North",EA1282,939,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EA1282,939,Antlerless,Elk,Archery,General Season,Dec 16 2025 - Jan 31 2026,180,20,200,FULL_SPLIT,2026 ELK ANTLERLESS DRAW.xlsx,166
Panguitch Lake,EA1283,634,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EA1283,634,Antlerless,Elk,Archery,General Season,Aug 16 2025 - Aug 31 2025,31,4,35,FULL_SPLIT,2026 ELK ANTLERLESS DRAW.xlsx,167
Panguitch Lake,EA1284,634,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EA1284,634,Antlerless,Elk,Muzzleloader,General Season,Oct 29 2025 - Nov 06 2025,31,4,35,FULL_SPLIT,2026 ELK ANTLERLESS DRAW.xlsx,168
Panguitch Lake,EA1285,634,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EA1285,634,Antlerless,Elk,Any Legal Weapon,General Season,Dec 13 2025 - Dec 21 2025,31,4,35,FULL_SPLIT,2026 ELK ANTLERLESS DRAW.xlsx,169
Monroe,EA1286,629,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EA1286,629,Antlerless,Elk,Any Legal Weapon,General Season,2026 Season Dates Pending,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 ELK ANTLERLESS DRAW.xlsx,170
Antlerless Elk Control,EA2000,5116,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EA2000,5116,Antlerless,Elk,Any Legal Weapon,Antlerless Elk Control,"Valid for the season/weapon listed on your qualifying permit on the Chalk Creek, East Canyon, Kamas, Henry Mtns, Morgan-S. Rich, Ogden, Pine Valley & Zion Units",,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 ELK ANTLERLESS DRAW.xlsx,171
Morgan-South Rich,EA2002,117,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EA2002,117,Antlerless,Elk,Any Legal Weapon,Private Lands Only,Aug 01 2025 - Jan 31 2026,,,600,TOTAL_ONLY,2026 ELK ANTLERLESS DRAW.xlsx,172
East Canyon,EA2003,276,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EA2003,276,Antlerless,Elk,Any Legal Weapon,Private Lands Only,Aug 01 2025 - Jan 31 2026,,,500,TOTAL_ONLY,2026 ELK ANTLERLESS DRAW.xlsx,173
Chalk Creek,EA2004,69,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EA2004,69,Antlerless,Elk,Any Legal Weapon,Private Lands Only,Aug 01 2025 - Jan 31 2026,,,600,TOTAL_ONLY,2026 ELK ANTLERLESS DRAW.xlsx,174
"North Slope, West Daggett",EA2005,142,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EA2005,142,Antlerless,Elk,Any Legal Weapon,Private Lands Only,Aug 01 2025 - Jan 31 2026,,,100,TOTAL_ONLY,2026 ELK ANTLERLESS DRAW.xlsx,175
Yellowstone,EA2006,613,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EA2006,613,Antlerless,Elk,Any Legal Weapon,Private Lands Only,Aug 01 2025 - Jan 31 2026,,,2000,TOTAL_ONLY,2026 ELK ANTLERLESS DRAW.xlsx,176
"Nine Mile, Anthro-Myton Bench",EA2008,129,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EA2008,129,Antlerless,Elk,Any Legal Weapon,Private Lands Only,Aug 01 2025 - Jan 31 2026,,,250,TOTAL_ONLY,2026 ELK ANTLERLESS DRAW.xlsx,177
"La Sal, La Sal Mtns",EA2009,617,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EA2009,617,Antlerless,Elk,Any Legal Weapon,Private Lands Only,Aug 01 2025 - Jan 31 2026,,,70,TOTAL_ONLY,2026 ELK ANTLERLESS DRAW.xlsx,178
San Juan,EA2010,710,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EA2010,710,Antlerless,Elk,Any Legal Weapon,Private Lands Only,Aug 01 2025 - Jan 31 2026,,,50,TOTAL_ONLY,2026 ELK ANTLERLESS DRAW.xlsx,179
