hunt_code,boundary_id,hunt_code_mapping_status,boundary_id_mapping_status,candidate_hunt_code,candidate_boundary_id,hunt_name,raw_hunt_name,species,sex_type,weapon,reported_draw_year,model_target_year,source_file,source_sha256,pdf_page_number,source_report_page,resident_eligible_applicants,resident_bonus_permits,resident_regular_permits,resident_total_permits,nonresident_eligible_applicants,nonresident_bonus_permits,nonresident_regular_permits,nonresident_total_permits,total_public_draw_permits,source_classification
DB1055,633,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1055,633,Limited-entry Muzzleloader Buck Deer - Fishlake,Limited-entry Muzzleloader Buck Deer - Fishlake - Muzzleloader,Deer,Buck,Muzzleloader,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,49,64,53,3,2,5,11,0,1,1,6,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1058,163,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1058,163,Alw (rifle) Cactus Buck Deer - Paunsaugunt,Alw (rifle) Cactus Buck Deer - Paunsaugunt - Any Legal Weapon,Deer,Buck,Any Legal Weapon,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,50,65,132,14,13,27,64,2,1,3,30,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1065,612,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1065,612,Limited-entry Muzzleloader Buck Deer - North Slope,Limited-entry Muzzleloader Buck Deer - North Slope - Muzzleloader,Deer,Buck,Muzzleloader,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,51,66,49,7,6,13,7,1,1,2,15,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1073,163,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1073,163,Paunsaugunt,Management Archery Buck Deer - Paunsaugunt - Archery,Deer,Buck,Archery,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,52,67,60,4,4,8,26,0,1,1,9,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1074,163,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1074,163,Paunsaugunt,Management Muzzleloader Buck Deer - Paunsaugunt - Muzzleloader,Deer,Buck,Muzzleloader,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,53,68,53,4,4,8,14,0,1,1,9,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1077,607,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1077,607,Limited-entry Muzzleloader Buck Deer - Box Elder,Limited-entry Muzzleloader Buck Deer - Box Elder - Muzzleloader,Deer,Buck,Muzzleloader,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,54,69,62,11,11,22,27,2,1,3,25,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1078,29,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1078,29,Limited-entry Muzzleloader Buck Deer - Cache,Limited-entry Muzzleloader Buck Deer - Cache - Muzzleloader,Deer,Buck,Muzzleloader,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,55,70,93,5,4,9,12,0,1,1,10,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1079,619,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1079,619,Limited-entry Muzzleloader Buck Deer - Manti/san Rafael,Limited-entry Muzzleloader Buck Deer - Manti/san Rafael - Muzzleloader,Deer,Buck,Muzzleloader,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,56,71,197,19,18,37,37,2,2,4,41,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1080,616,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1080,616,Limited-entry Muzzleloader Buck Deer - Nebo,Limited-entry Muzzleloader Buck Deer - Nebo - Muzzleloader,Deer,Buck,Muzzleloader,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,57,72,74,11,11,22,8,2,1,3,25,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1081,617,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1081,617,"Limited-entry Muzzleloader Buck Deer - La Sal, La Sal Mtns","Limited-entry Muzzleloader Buck Deer - La Sal, La Sal Mtns - Muzzleloader",Deer,Buck,Muzzleloader,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,58,73,38,4,4,8,10,0,1,1,9,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1083,634,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1083,634,Limited-entry Muzzleloader Buck Deer - Panguitch Lake,Limited-entry Muzzleloader Buck Deer - Panguitch Lake - Muzzleloader,Deer,Buck,Muzzleloader,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,59,74,34,6,5,11,23,0,1,1,12,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1084,455,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1084,455,Limited-entry Muzzleloader Buck Deer - Boulder/kaiparowits,Limited-entry Muzzleloader Buck Deer - Boulder/kaiparowits - Muzzleloader,Deer,Buck,Muzzleloader,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,60,75,40,6,5,11,19,0,1,1,12,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1085,618,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1085,618,"Limited-entry Muzzleloader Buck Deer - San Juan, Abajo Mtns","Limited-entry Muzzleloader Buck Deer - San Juan, Abajo Mtns - Muzzleloader",Deer,Buck,Muzzleloader,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,61,76,27,6,6,12,8,0,1,1,13,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1086,614,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1086,614,Limited-entry Muzzleloader Buck Deer - Vernal/bonanza,Limited-entry Muzzleloader Buck Deer - Vernal/bonanza - Muzzleloader,Deer,Buck,Muzzleloader,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,62,77,28,3,2,5,4,0,1,1,6,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1087,620,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1087,620,"Limited-entry Muzzleloader Buck Deer - Wasatch Mtns, West","Limited-entry Muzzleloader Buck Deer - Wasatch Mtns, West - Muzzleloader",Deer,Buck,Muzzleloader,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,63,78,69,15,14,29,8,2,1,3,32,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1090,301,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1090,301,"Limited-entry Hamss Buck Deer - Book Cliffs, Floy Canyon - H.a.m.s.s.","Limited-entry Hamss Buck Deer - Book Cliffs, Floy Canyon - H.a.m.s.s.",Deer,Buck,,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,64,79,60,3,3,6,56,0,1,1,7,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1091,314,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1091,314,Limited-entry Hamss Buck Deer - Kaiparowits Hamss - H.a.m.s.s.,Limited-entry Hamss Buck Deer - Kaiparowits Hamss - H.a.m.s.s.,Deer,Buck,,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,65,80,79,2,2,4,49,0,1,1,5,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1100,69,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1100,69,Limited-entry Muzzleloader Buck Deer - Chalk Creek,Limited-entry Muzzleloader Buck Deer - Chalk Creek - Muzzleloader,Deer,Buck,Muzzleloader,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,66,81,61,5,5,10,3,0,1,1,11,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1101,276,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1101,276,Limited-entry Muzzleloader Buck Deer - East Canyon,Limited-entry Muzzleloader Buck Deer - East Canyon - Muzzleloader,Deer,Buck,Muzzleloader,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,67,82,26,5,4,9,2,0,1,1,10,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1103,117,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1103,117,Limited-entry Muzzleloader Buck Deer - Morgan-south Rich,Limited-entry Muzzleloader Buck Deer - Morgan-south Rich - Muzzleloader,Deer,Buck,Muzzleloader,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,68,83,11,4,3,7,0,0,0,0,7,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1105,276,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1105,276,Limited-entry Hamss Buck Deer - East Canyon - H.a.m.s.s.,Limited-entry Hamss Buck Deer - East Canyon - H.a.m.s.s.,Deer,Buck,,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,69,84,32,3,3,6,10,0,1,1,7,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1106,632,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1106,632,Limited-entry Restricted Archery Buck Deer - Thousand Lakes,Limited-entry Restricted Archery Buck Deer - Thousand Lakes,Deer,Buck,,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,70,85,9,4,5,9,3,1,1,2,11,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1107,632,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1107,632,Limited-entry Restricted Muzzleloader Buck Deer - Thousand Lakes,Limited-entry Restricted Muzzleloader Buck Deer - Thousand Lakes,Deer,Buck,,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,71,86,2,1,1,2,2,1,1,2,4,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1108,632,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1108,632,Limited-entry Restricted Rifle Buck Deer - Thousand Lakes,Limited-entry Restricted Rifle Buck Deer - Thousand Lakes,Deer,Buck,,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,72,87,46,13,12,25,12,2,1,3,28,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1110,685,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1110,685,"Limited-entry Muzzleloader Buck Deer - Beaver, East","Limited-entry Muzzleloader Buck Deer - Beaver, East - Muzzleloader",Deer,Buck,Muzzleloader,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,73,88,30,5,4,9,31,0,1,1,10,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1111,672,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1111,672,"Limited-entry Muzzleloader Buck Deer - Beaver, West","Limited-entry Muzzleloader Buck Deer - Beaver, West - Muzzleloader",Deer,Buck,Muzzleloader,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,74,89,21,2,2,4,3,0,1,1,5,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1112,926,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1112,926,"Limited-entry Muzzleloader Buck Deer - West Desert, Swasey","Limited-entry Muzzleloader Buck Deer - West Desert, Swasey - Muzzleloader",Deer,Buck,Muzzleloader,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,75,90,8,2,2,4,2,0,1,1,5,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1113,927,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1113,927,Limited-entry Muzzleloader Buck Deer - Oquirrh/tintic,Limited-entry Muzzleloader Buck Deer - Oquirrh/tintic - Muzzleloader,Deer,Buck,Muzzleloader,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,76,91,60,6,5,11,7,0,1,1,12,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1114,925,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1114,925,Limited-entry Muzzleloader Buck Deer - Cedar/stansbury,Limited-entry Muzzleloader Buck Deer - Cedar/stansbury - Muzzleloader,Deer,Buck,Muzzleloader,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,77,92,37,3,2,5,15,0,1,1,6,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1115,928,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1115,928,"Limited-entry Alw (rifle) Buck Deer - Henry Mtns, Little Rockies","Limited-entry Alw (rifle) Buck Deer - Henry Mtns, Little Rockies - Any Legal Weapon",Deer,Buck,Any Legal Weapon,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,78,93,1348,2,2,4,959,0,1,1,5,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1116,929,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1116,929,"Limited-entry Hamss Buck Deer - San Juan, Mancos Mesa - H.a.m.s.s.","Limited-entry Hamss Buck Deer - San Juan, Mancos Mesa - H.a.m.s.s.",Deer,Buck,,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,79,94,54,2,2,4,45,0,1,1,5,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1119,930,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1119,930,"Limited-entry Alw (rifle) Buck Deer - La Sal, Moab Valley","Limited-entry Alw (rifle) Buck Deer - La Sal, Moab Valley - Any Legal Weapon",Deer,Buck,Any Legal Weapon,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,80,95,19,5,4,9,20,0,1,1,10,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1120,932,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1120,932,"Limited-entry Alw (rifle) Buck Deer - La Sal, Castle Valley","Limited-entry Alw (rifle) Buck Deer - La Sal, Castle Valley - Any Legal Weapon",Deer,Buck,Any Legal Weapon,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,81,96,74,7,6,13,53,1,1,2,15,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1200,526,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1200,526,Premium Cwmu Buck Deer -Alton - An y Legal Weapon,Premium Cwmu Buck Deer -Alton - An y Legal Weapon,Deer,Buck,,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,82,97,299,2,1,3,0,0,0,0,3,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1201,526,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1201,526,Management Buck Deer - Alton,Cwmu Management Buck Deer - Alton - Any Legal Weapon,Deer,Buck,Any Legal Weapon,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,83,98,51,0,1,1,0,0,0,0,1,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1202,581,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1202,581,Antelope Creek,Cwmu Buck Deer - Antelope Creek - Any Legal Weapon,Deer,Buck,Any Legal Weapon,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,84,99,1,0,1,1,0,0,0,0,1,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1203,599,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1203,599,Avintaquin Canyon,Cwmu Buck Deer - Avintaquin Canyon - Any Legal Weapon,Deer,Buck,Any Legal Weapon,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,85,100,2,0,1,1,0,0,0,0,1,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1204,559,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1204,559,Bally Watts,Cwmu Buck Deer - Bally Watts - Any Legal Weapon,Deer,Buck,Any Legal Weapon,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,86,101,31,0,1,1,0,0,0,0,1,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1205,527,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1205,527,Bar J Ranch,Cwmu Buck Deer - Bar J Ranch - Any Legal Weapon,Deer,Buck,Any Legal Weapon,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,87,102,3,0,1,1,0,0,0,0,1,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1206,582,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1206,582,Bear Mountain,Cwmu Buck Deer - Bear Mountain - Any Legal Weapon,Deer,Buck,Any Legal Weapon,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,88,103,28,0,1,1,0,0,0,0,1,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1207,575,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1207,575,Bear Springs,Cwmu Buck Deer - Bear Springs - Any Legal Weapon,Deer,Buck,Any Legal Weapon,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,89,104,10,0,1,1,0,0,0,0,1,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1208,808,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1208,808,Blackhawk,Cwmu Buck Deer - Blackhawk - Any Legal Weapon,Deer,Buck,Any Legal Weapon,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,90,105,5,0,1,1,0,0,0,0,1,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1209,500,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1209,500,Blind Springs,Cwmu Buck Deer - Blind Springs - Any Legal Weapon,Deer,Buck,Any Legal Weapon,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,91,106,19,0,1,1,0,0,0,0,1,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1211,510,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1211,510,Blue Spring Hills,Cwmu Buck Deer - Blue Spring Hills - Any Legal Weapon,Deer,Buck,Any Legal Weapon,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,92,107,10,0,1,1,0,0,0,0,1,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1212,604,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1212,604,Bluebell,Cwmu Buck Deer - Bluebell - Any Legal Weapon,Deer,Buck,Any Legal Weapon,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,93,108,15,0,1,1,0,0,0,0,1,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1213,529,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1213,529,Boobe Hole,Cwmu Buck Deer - Boobe Hole - Any Legal Weapon,Deer,Buck,Any Legal Weapon,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,94,109,10,1,1,2,0,0,0,0,2,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1215,598,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1215,598,Buckhorn Ranch,Cwmu Buck Deer - Buckhorn Ranch - Any Legal Weapon,Deer,Buck,Any Legal Weapon,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,95,110,19,0,1,1,0,0,0,0,1,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1216,545,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1216,545,Castle Valley Outdoors,Cwmu Buck Deer - Castle Valley Outdoors - Any Legal Weapon,Deer,Buck,Any Legal Weapon,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,96,111,6,0,1,1,0,0,0,0,1,LIMITED_ENTRY_DEER_BONUS_DRAW
