hunt_code,reported_hunt_year,model_target_year,species,hunt_name,hunt_type,weapon,permits,harvest_hunters_2023,harvest_2023,harvest_average_days_2023,harvest_success_percent_2023,harvest_satisfaction_2023,harvest_source_status_2023,harvest_database_match_status_2023,harvest_quality_flags_2023,source_file,source_page
DB1079,2023,2024,Deer,"Central Mtns, Manti/San Rafael",Limited Entry on General Season,Muzzleloader,42,40,22.0,6.0,55.6,2.9,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,3
DB1080,2023,2024,Deer,"Central Mtns, Nebo",Limited Entry on General Season,Muzzleloader,23,23,16.0,6.6,71.4,3.7,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,3
DB1081,2023,2024,Deer,"La Sal, La Sal Mtns",Limited Entry on General Season,Muzzleloader,7,7,5.0,6.9,71.4,3.6,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,3
DB1082,2023,2024,Deer,Oquirrh-Stansbury,Limited Entry on General Season,Muzzleloader,13,13,11.0,4.9,81.8,3.8,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,3
DB1083,2023,2024,Deer,Panguitch Lake,Limited Entry on General Season,Muzzleloader,5,5,1.0,5.8,25.0,2.8,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,3
DB1084,2023,2024,Deer,"Plateau, Boulder/Kaiparowits",Limited Entry on General Season,Muzzleloader,7,7,4.0,5.3,57.1,3.3,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,3
DB1085,2023,2024,Deer,"San Juan, Abajo Mtns",Limited Entry on General Season,Muzzleloader,10,10,5.0,5.4,50.0,2.8,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,3
DB1086,2023,2024,Deer,"South Slope, Bonanza/Vernal",Limited Entry on General Season,Muzzleloader,5,5,3.0,5.8,60.0,2.4,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,3
DB1087,2023,2024,Deer,"Wasatch Mtns, West",Limited Entry on General Season,Muzzleloader,37,34,13.0,6.2,39.4,2.4,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,3
DB1088,2023,2024,Deer,"West Desert, Tintic",Limited Entry on General Season,Muzzleloader,5,5,1.0,6.6,20.0,3.0,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,3
DB1089,2023,2024,Deer,"West Desert, West",Limited Entry on General Season,Muzzleloader,5,4,0.0,7.5,0.0,4.0,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,3
DB1090,2023,2024,Deer,"Book Cliffs, Floy Canyon",Limited Entry,"Handgun, Archery, Muzzleloader or Shotgun",5,5,3.0,5.2,60.0,2.6,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,2
DB1091,2023,2024,Deer,Kaiparowits HAMS,Limited Entry,Shotgun,5,5,4.0,9.6,80.0,2.6,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,2
DB1094,2023,2024,Deer,"South Slope, Myton",Limited Entry,Muzzleloader,28,25,12.0,4.5,47.8,3.3,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,2
DB1100,2023,2024,Deer,Chalk Creek,Limited Entry on General Season,Muzzleloader,13,13,8.0,4.3,61.5,4.0,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,3
DB1101,2023,2024,Deer,East Canyon,Limited Entry on General Season,Muzzleloader,10,10,2.0,4.4,22.2,2.6,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,3
DB1103,2023,2024,Deer,Morgan-South Rich,Limited Entry on General Season,Muzzleloader,9,8,0.0,5.5,0.0,1.8,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,3
DB1105,2023,2024,Deer,East Canyon,Limited Entry,"Handgun, Archery, Muzzleloader or Shotgun",3,3,2.0,4.3,66.7,2.3,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,2
DB1200,2023,2024,Deer,Alton,CWMU,Any Legal Weapon,21,21,18.0,3.8,85.7,4.9,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,3
DB1201,2023,2024,Deer,Alton,CWMU,Management Any Legal Weapon,5,5,5.0,4.4,100.0,5.0,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,3
DB1202,2023,2024,Deer,Antelope Creek,CWMU,Any Legal Weapon,3,3,2.0,3.0,50.0,2.0,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,3
DB1203,2023,2024,Deer,Avintaquin Canyon,CWMU,Any Legal Weapon,11,11,3.0,4.4,30.0,4.0,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,3
DB1204,2023,2024,Deer,Bally Watts,CWMU,Any Legal Weapon,14,13,8.0,4.2,63.6,4.4,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,3
DB1205,2023,2024,Deer,Bar J Ranch,CWMU,Any Legal Weapon,6,6,1.0,4.8,20.0,2.2,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,3
DB1206,2023,2024,Deer,Bear Mountain,CWMU,Any Legal Weapon,10,10,8.0,5.0,80.0,4.1,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,3
DB1207,2023,2024,Deer,Bear Springs,CWMU,Any Legal Weapon,3,3,0.0,2.3,0.0,3.7,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,3
DB1208,2023,2024,Deer,Black Hawk,CWMU,Any Legal Weapon,5,5,3.0,6.5,50.0,4.5,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,3
DB1209,2023,2024,Deer,Blind Spring,CWMU,Any Legal Weapon,8,8,7.0,3.6,85.7,4.6,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,3
DB1211,2023,2024,Deer,Blue Spring Hills,CWMU,Any Legal Weapon,10,10,8.0,5.0,75.0,4.4,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,4
DB1212,2023,2024,Deer,Bluebell,CWMU,Any Legal Weapon,10,10,7.0,4.1,66.7,4.4,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,4
DB1213,2023,2024,Deer,Boobe Hole,CWMU,Any Legal Weapon,20,20,4.0,3.4,20.0,3.0,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,4
DB1215,2023,2024,Deer,Buckhorn Ranch,CWMU,Any Legal Weapon,5,4,4.0,3.5,100.0,4.3,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,4
DB1216,2023,2024,Deer,Castle Valley Outdoors,CWMU,Any Legal Weapon,7,7,6.0,2.7,83.3,4.3,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,4
DB1217,2023,2024,Deer,Causey Spring,CWMU,Any Legal Weapon,9,9,7.0,4.3,75.0,4.5,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,4
DB1219,2023,2024,Deer,Chimney Rock,CWMU,Any Legal Weapon,16,16,11.0,3.3,66.7,3.6,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,4
DB1222,2023,2024,Deer,Coldwater Ranch,CWMU,Any Legal Weapon,13,12,10.0,4.6,83.3,4.1,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,4
DB1223,2023,2024,Deer,Conover-Jensen,CWMU,Any Legal Weapon,26,21,13.0,3.3,61.1,3.3,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,4
DB1224,2023,2024,Deer,Cotton Thomas,CWMU,Any Legal Weapon,9,9,9.0,3.0,100.0,3.7,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,4
DB1227,2023,2024,Deer,Deer Haven,CWMU,Any Legal Weapon,15,15,15.0,4.5,100.0,4.7,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,4
DB1228,2023,2024,Deer,Deseret,CWMU,Any Legal Weapon,87,86,49.0,4.0,57.3,3.7,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,4
DB1229,2023,2024,Deer,Dilly Ranch,CWMU,Any Legal Weapon,10,10,8.0,3.6,80.0,4.4,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,4
DB1230,2023,2024,Deer,Double R Ranch,CWMU,Any Legal Weapon,23,23,15.0,3.4,66.7,4.5,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,4
DB1231,2023,2024,Deer,Dove Creek,CWMU,Any Legal Weapon,13,13,13.0,2.3,100.0,4.6,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,4
DB1232,2023,2024,Deer,Durst Mountain,CWMU,Any Legal Weapon,8,8,2.0,3.5,25.0,3.1,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,4
DB1233,2023,2024,Deer,East Fork Chalk Creek,CWMU,Any Legal Weapon,39,38,22.0,7.2,57.1,3.7,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,4
DB1234,2023,2024,Deer,East Zion,CWMU,Any Legal Weapon,21,19,12.0,7.8,64.7,3.9,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,4
DB1236,2023,2024,Deer,Engineer Springs,CWMU,Any Legal Weapon,5,5,4.0,2.0,80.0,4.6,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,4
DB1237,2023,2024,Deer,Ensign Ranches,CWMU,Any Legal Weapon,38,38,35.0,3.0,91.2,4.2,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,4
DB1238,2023,2024,Deer,Folley Ridge,CWMU,Any Legal Weapon,23,21,6.0,4.1,30.0,2.6,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,4
DB1239,2023,2024,Deer,Fort Ranch,CWMU,Any Legal Weapon,1,1,1.0,4.0,100.0,4.0,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,4
DB1240,2023,2024,Deer,George Creek,CWMU,Any Legal Weapon,6,6,6.0,2.5,100.0,4.3,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,4
DB1241,2023,2024,Deer,Golden Spike,CWMU,Any Legal Weapon,6,5,5.0,2.2,100.0,4.4,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,4
DB1242,2023,2024,Deer,Grass Valley/Clark Canyon,CWMU,Any Legal Weapon,129,128,80.0,4.1,62.9,4.0,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,4
DB1243,2023,2024,Deer,Grazing Pasture,CWMU,Any Legal Weapon,3,3,1.0,6.0,33.3,4.7,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,4
DB1244,2023,2024,Deer,Green Canyon,CWMU,Any Legal Weapon,10,9,3.0,9.6,33.3,4.3,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,4
DB1245,2023,2024,Deer,Guildersleeve,CWMU,Any Legal Weapon,17,17,15.0,3.0,85.7,3.1,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,4
DB1246,2023,2024,Deer,Hardscrabble,CWMU,Any Legal Weapon,5,5,2.0,4.8,40.0,4.0,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,4
DB1248,2023,2024,Deer,Heaston East,CWMU,Any Legal Weapon,20,20,20.0,2.5,100.0,4.7,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,4
DB1249,2023,2024,Deer,Hiawatha,CWMU,Any Legal Weapon,6,6,1.0,2.8,20.0,4.6,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,4
DB1250,2023,2024,Deer,Indian Creek,CWMU,Any Legal Weapon,16,16,5.0,3.9,31.3,2.3,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,4
DB1251,2023,2024,Deer,Indian Head,CWMU,Any Legal Weapon,15,15,14.0,4.7,91.7,4.7,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,4
DB1252,2023,2024,Deer,Ingham Peak,CWMU,Any Legal Weapon,37,35,26.0,3.3,75.9,3.9,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,4
DB1253,2023,2024,Deer,J. B. Ranch,CWMU,Any Legal Weapon,4,4,3.0,3.3,75.0,5.0,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,4
DB1255,2023,2024,Deer,Johnson Mountain Ranch,CWMU,Any Legal Weapon,2,2,1.0,4.5,50.0,3.5,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,4
DB1256,2023,2024,Deer,Junction Valley,CWMU,Any Legal Weapon,50,49,40.0,3.9,81.0,4.2,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,5
DB1258,2023,2024,Deer,Little Red Creek,CWMU,Any Legal Weapon,10,10,6.0,3.3,55.6,4.3,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,5
DB1259,2023,2024,Deer,Lone Tree Tunnel Hollow,CWMU,Any Legal Weapon,5,5,4.0,2.8,80.0,3.0,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,5
DB1260,2023,2024,Deer,Middle Ridge,CWMU,Any Legal Weapon,5,5,3.0,4.6,60.0,4.0,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,5
DB1261,2023,2024,Deer,Minnie Maud Ridge,CWMU,Any Legal Weapon,48,48,28.0,5.0,57.8,3.8,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,5
DB1263,2023,2024,Deer,Moon Ranch,CWMU,Any Legal Weapon,9,9,5.0,5.8,50.0,2.9,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,5
DB1264,2023,2024,Deer,Mountain Meadow,CWMU,Any Legal Weapon,5,5,3.0,3.0,66.7,4.7,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,5
DB1265,2023,2024,Deer,Mountain Top,CWMU,Any Legal Weapon,18,17,14.0,4.7,81.8,3.9,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,5
DB1266,2023,2024,Deer,Mt Carmel,CWMU,Any Legal Weapon,20,20,8.0,4.8,41.2,4.1,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,5
DB1269,2023,2024,Deer,North Promontory,CWMU,Any Legal Weapon,8,8,7.0,3.0,85.7,4.4,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,5
