reported_hunt_year,model_target_year,source_file,source_sha256,source_kind,source_page,source_section,hunt_code,species,unit_or_prefix,hunt_name,metric_tokens,metrics_json,raw_line,harvest_total,permits,hunters_afield,average_days,percent_success,harvest_male_or_buck_or_bull_or_ram,harvest_female_or_cow_or_doe,harvest_young,parse_confidence,parse_notes,do_not_use_for_permit_quota,do_not_use_directly_for_p_draw,trend_feature_eligible,data_quality_flags
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,163,"Once-in-a-lifetime bull moose harvest, Utah 2021.",MB6010,Moose,9,"South Slope, Yellowstone",3|3|3|14.3|100.0,"[3, 3, 3, 14.3, 100.0]","9 MB6010 South Slope, Yellowstone 3 3 3 14.3 100.0",3.0,3,3.0,14.3,100.0,3.0,,,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,163,"Once-in-a-lifetime bull moose harvest, Utah 2021.",MB6011,Moose,17/16,Wasatch Mtns/Central Mtns,36|41|41|7.9|87.8,"[36, 41, 41, 7.9, 87.8]",17/16 MB6011 Wasatch Mtns/Central Mtns 36 41 41 7.9 87.8,36.0,41,41.0,7.9,87.8,36.0,,,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,164,"CWMU bull moose harvest, Utah 2021.",MB6200,Moose,3,Bear Springs,1|2|2|5.0|50.0,"[1, 2, 2, 5.0, 50.0]",3 MB6200 Bear Springs 1 2 2 5.0 50.0,1.0,2,2.0,5.0,50.0,1.0,,,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,164,"CWMU bull moose harvest, Utah 2021.",MB6201,Moose,4,Beaver Hollow,2|2|2|5.0|100.0,"[2, 2, 2, 5.0, 100.0]",4 MB6201 Beaver Hollow 2 2 2 5.0 100.0,2.0,2,2.0,5.0,100.0,2.0,,,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,164,"CWMU bull moose harvest, Utah 2021.",MB6202,Moose,4,Causey Spring,3|3|3|3.7|100.0,"[3, 3, 3, 3.7, 100.0]",4 MB6202 Causey Spring 3 3 3 3.7 100.0,3.0,3,3.0,3.7,100.0,3.0,,,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,164,"CWMU bull moose harvest, Utah 2021.",MB6240,Moose,4,Chimney Rock,2|2|2|2.0|100.0,"[2, 2, 2, 2.0, 100.0]",4 MB6240 Chimney Rock 2 2 2 2.0 100.0,2.0,2,2.0,2.0,100.0,2.0,,,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,164,"CWMU bull moose harvest, Utah 2021.",MB6206,Moose,4,Deseret,4|4|4|2.8|100.0,"[4, 4, 4, 2.8, 100.0]",4 MB6206 Deseret 4 4 4 2.8 100.0,4.0,4,4.0,2.8,100.0,4.0,,,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,164,"CWMU bull moose harvest, Utah 2021.",MB6207,Moose,4,Durst Mountain,1|1|1|5.0|100.0,"[1, 1, 1, 5.0, 100.0]",4 MB6207 Durst Mountain 1 1 1 5.0 100.0,1.0,1,1.0,5.0,100.0,1.0,,,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,164,"CWMU bull moose harvest, Utah 2021.",MB6208,Moose,6,East Fork Chalk Creek,5|5|5|5.5|100.0,"[5, 5, 5, 5.5, 100.0]",6 MB6208 East Fork Chalk Creek 5 5 5 5.5 100.0,5.0,5,5.0,5.5,100.0,5.0,,,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,164,"CWMU bull moose harvest, Utah 2021.",MB6209,Moose,6,Ensign Ranches,1|1|1|3.0|100.0,"[1, 1, 1, 3.0, 100.0]",6 MB6209 Ensign Ranches 1 1 1 3.0 100.0,1.0,1,1.0,3.0,100.0,1.0,,,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,164,"CWMU bull moose harvest, Utah 2021.",MB6210,Moose,4,Folley Ridge,3|3|3|4.5|100.0,"[3, 3, 3, 4.5, 100.0]",4 MB6210 Folley Ridge 3 3 3 4.5 100.0,3.0,3,3.0,4.5,100.0,3.0,,,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,164,"CWMU bull moose harvest, Utah 2021.",MB6211,Moose,6,Grass Valley/Clark Canyon,8|8|8|3.6|100.0,"[8, 8, 8, 3.6, 100.0]",6 MB6211 Grass Valley/Clark Canyon 8 8 8 3.6 100.0,8.0,8,8.0,3.6,100.0,8.0,,,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,164,"CWMU bull moose harvest, Utah 2021.",MB6251,Moose,5,Hardscrabble,2|2|2|2.5|100.0,"[2, 2, 2, 2.5, 100.0]",5 MB6251 Hardscrabble 2 2 2 2.5 100.0,2.0,2,2.0,2.5,100.0,2.0,,,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,164,"CWMU bull moose harvest, Utah 2021.",MB6257,Moose,1,Ingham Peak,1|1|1|4.0|100.0,"[1, 1, 1, 4.0, 100.0]",1 MB6257 Ingham Peak 1 1 1 4.0 100.0,1.0,1,1.0,4.0,100.0,1.0,,,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,164,"CWMU bull moose harvest, Utah 2021.",MB6252,Moose,5,Jacob's Creek,2|2|2|2.0|100.0,"[2, 2, 2, 2.0, 100.0]",5 MB6252 Jacob's Creek 2 2 2 2.0 100.0,2.0,2,2.0,2.0,100.0,2.0,,,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,164,"CWMU bull moose harvest, Utah 2021.",MB6262,Moose,1,Junction Valley,2|2|2|2.0|100.0,"[2, 2, 2, 2.0, 100.0]",1 MB6262 Junction Valley 2 2 2 2.0 100.0,2.0,2,2.0,2.0,100.0,2.0,,,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,164,"CWMU bull moose harvest, Utah 2021.",MB6263,Moose,17,Moon Ranch,1|1|1|1.0|100.0,"[1, 1, 1, 1.0, 100.0]",17 MB6263 Moon Ranch 1 1 1 1.0 100.0,1.0,1,1.0,1.0,100.0,1.0,,,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,164,"CWMU bull moose harvest, Utah 2021.",MB6216,Moose,3,Powder Mountain,2|2|2|5.5|100.0,"[2, 2, 2, 5.5, 100.0]",3 MB6216 Powder Mountain 2 2 2 5.5 100.0,2.0,2,2.0,5.5,100.0,2.0,,,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,164,"CWMU bull moose harvest, Utah 2021.",MB6264,Moose,17,Sand Creek,1|1|1|4.0|100.0,"[1, 1, 1, 4.0, 100.0]",17 MB6264 Sand Creek 1 1 1 4.0 100.0,1.0,1,1.0,4.0,100.0,1.0,,,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,164,"CWMU bull moose harvest, Utah 2021.",MB6217,Moose,3,Sharp Mountain,2|2|2|3.5|100.0,"[2, 2, 2, 3.5, 100.0]",3 MB6217 Sharp Mountain 2 2 2 3.5 100.0,2.0,2,2.0,3.5,100.0,2.0,,,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,164,"CWMU bull moose harvest, Utah 2021.",MB6254,Moose,2,SJ Ranch,2|2|2|9.0|100.0,"[2, 2, 2, 9.0, 100.0]",2 MB6254 SJ Ranch 2 2 2 9.0 100.0,2.0,2,2.0,9.0,100.0,2.0,,,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,164,"CWMU bull moose harvest, Utah 2021.",MB6219,Moose,4,Skull Crack,5|5|5|2.6|100.0,"[5, 5, 5, 2.6, 100.0]",4 MB6219 Skull Crack 5 5 5 2.6 100.0,5.0,5,5.0,2.6,100.0,5.0,,,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,164,"CWMU bull moose harvest, Utah 2021.",MB6220,Moose,3,South Canyon,2|2|2|3.5|100.0,"[2, 2, 2, 3.5, 100.0]",3 MB6220 South Canyon 2 2 2 3.5 100.0,2.0,2,2.0,3.5,100.0,2.0,,,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,164,"CWMU bull moose harvest, Utah 2021.",MB6222,Moose,2,Strawberry Ridge,4|4|4|3.7|100.0,"[4, 4, 4, 3.7, 100.0]",2 MB6222 Strawberry Ridge 4 4 4 3.7 100.0,4.0,4,4.0,3.7,100.0,4.0,,,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,164,"CWMU bull moose harvest, Utah 2021.",MB6223,Moose,17,Three C,2|2|2|9.0|100.0,"[2, 2, 2, 9.0, 100.0]",17 MB6223 Three C 2 2 2 9.0 100.0,2.0,2,2.0,9.0,100.0,2.0,,,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,164,"CWMU bull moose harvest, Utah 2021.",MB6224,Moose,6,Two Bear,3|4|4|3.3|75.0,"[3, 4, 4, 3.3, 75.0]",6 MB6224 Two Bear 3 4 4 3.3 75.0,3.0,4,4.0,3.3,75.0,3.0,,,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,164,"CWMU bull moose harvest, Utah 2021.",MB6225,Moose,17,Wallsburg,1|1|1|4.0|100.0,"[1, 1, 1, 4.0, 100.0]",17 MB6225 Wallsburg 1 1 1 4.0 100.0,1.0,1,1.0,4.0,100.0,1.0,,,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,164,"CWMU bull moose harvest, Utah 2021.",MB6226,Moose,6,Weber Florence Creek,5|7|7|2.6|71.4,"[5, 7, 7, 2.6, 71.4]",6 MB6226 Weber Florence Creek 5 7 7 2.6 71.4,5.0,7,7.0,2.6,71.4,5.0,,,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
