file,hunt_code,changed,before,after
pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,LD1019,FALSE,"{""hunt_name"": ""Fillmore, Oak Creek LE - Private Land Only"", ""hunt_type"": ""Limited Entry - Private Land Only"", ""permit_allotment_2026_nr"": """", ""permit_allotment_2026_res"": """", ""permit_allotment_2026_status"": ""NO_QUOTA_PUBLISHED"", ""permit_allotment_2026_total"": """", ""permits_2026_nr"": """", ""permits_2026_res"": """", ""permits_2026_total"": """", ""season"": ""Oct 18 2025 - Oct 26 2025 - Private Land Only"", ""sex_type"": ""Buck"", ""species"": ""Deer"", ""weapon"": ""Any Legal Weapon""}","{""hunt_name"": ""Fillmore, Oak Creek LE - Private Land Only"", ""hunt_type"": ""Limited Entry - Private Land Only"", ""permit_allotment_2026_nr"": """", ""permit_allotment_2026_res"": """", ""permit_allotment_2026_status"": ""NO_QUOTA_PUBLISHED"", ""permit_allotment_2026_total"": """", ""permits_2026_nr"": """", ""permits_2026_res"": """", ""permits_2026_total"": """", ""season"": ""Oct 18 2025 - Oct 26 2025 - Private Land Only"", ""sex_type"": ""Buck"", ""species"": ""Deer"", ""weapon"": ""Any Legal Weapon""}"
pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,LD1001,FALSE,"{""hunt_name"": ""Paunsaugunt - Private Land Only"", ""hunt_type"": ""Limited Entry - Private Land Only"", ""permit_allotment_2026_nr"": """", ""permit_allotment_2026_res"": """", ""permit_allotment_2026_status"": ""NO_QUOTA_PUBLISHED"", ""permit_allotment_2026_total"": """", ""permits_2026_nr"": """", ""permits_2026_res"": """", ""permits_2026_total"": """", ""season"": ""Aug 16 2025 - Sept 12 2025 - Private Land Only"", ""sex_type"": ""Buck"", ""species"": ""Deer"", ""weapon"": ""Archery""}","{""hunt_name"": ""Paunsaugunt - Private Land Only"", ""hunt_type"": ""Limited Entry - Private Land Only"", ""permit_allotment_2026_nr"": """", ""permit_allotment_2026_res"": """", ""permit_allotment_2026_status"": ""NO_QUOTA_PUBLISHED"", ""permit_allotment_2026_total"": """", ""permits_2026_nr"": """", ""permits_2026_res"": """", ""permits_2026_total"": """", ""season"": ""Aug 16 2025 - Sept 12 2025 - Private Land Only"", ""sex_type"": ""Buck"", ""species"": ""Deer"", ""weapon"": ""Archery""}"
pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,LD1004,FALSE,"{""hunt_name"": ""Paunsaugunt - Private Land Only"", ""hunt_type"": ""Limited Entry - Private Land Only"", ""permit_allotment_2026_nr"": """", ""permit_allotment_2026_res"": """", ""permit_allotment_2026_status"": ""NO_QUOTA_PUBLISHED"", ""permit_allotment_2026_total"": """", ""permits_2026_nr"": """", ""permits_2026_res"": """", ""permits_2026_total"": """", ""season"": ""Oct 18 2025 - Oct 31 2025 - Private Land Only"", ""sex_type"": ""Buck"", ""species"": ""Deer"", ""weapon"": ""Any Legal Weapon""}","{""hunt_name"": ""Paunsaugunt - Private Land Only"", ""hunt_type"": ""Limited Entry - Private Land Only"", ""permit_allotment_2026_nr"": """", ""permit_allotment_2026_res"": """", ""permit_allotment_2026_status"": ""NO_QUOTA_PUBLISHED"", ""permit_allotment_2026_total"": """", ""permits_2026_nr"": """", ""permits_2026_res"": """", ""permits_2026_total"": """", ""season"": ""Oct 18 2025 - Oct 31 2025 - Private Land Only"", ""sex_type"": ""Buck"", ""species"": ""Deer"", ""weapon"": ""Any Legal Weapon""}"
pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,LD1006,FALSE,"{""hunt_name"": ""Paunsaugunt - Private Land Only"", ""hunt_type"": ""Limited Entry - Private Land Only"", ""permit_allotment_2026_nr"": """", ""permit_allotment_2026_res"": """", ""permit_allotment_2026_status"": ""NO_QUOTA_PUBLISHED"", ""permit_allotment_2026_total"": """", ""permits_2026_nr"": """", ""permits_2026_res"": """", ""permits_2026_total"": """", ""season"": ""Sept 24 2025 - Oct 02 2025 - Private Land Only"", ""sex_type"": ""Buck"", ""species"": ""Deer"", ""weapon"": ""Muzzleloader""}","{""hunt_name"": ""Paunsaugunt - Private Land Only"", ""hunt_type"": ""Limited Entry - Private Land Only"", ""permit_allotment_2026_nr"": """", ""permit_allotment_2026_res"": """", ""permit_allotment_2026_status"": ""NO_QUOTA_PUBLISHED"", ""permit_allotment_2026_total"": """", ""permits_2026_nr"": """", ""permits_2026_res"": """", ""permits_2026_total"": """", ""season"": ""Sept 24 2025 - Oct 02 2025 - Private Land Only"", ""sex_type"": ""Buck"", ""species"": ""Deer"", ""weapon"": ""Muzzleloader""}"
pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,LD1023,FALSE,"{""hunt_name"": ""Diamond Mtn - Private Land Only"", ""hunt_type"": ""Limited Entry - Private Land Only"", ""permit_allotment_2026_nr"": """", ""permit_allotment_2026_res"": """", ""permit_allotment_2026_status"": ""NO_QUOTA_PUBLISHED"", ""permit_allotment_2026_total"": """", ""permits_2026_nr"": """", ""permits_2026_res"": """", ""permits_2026_total"": """", ""season"": ""Oct 18 2025 - Oct 26 2025 - Private Land Only"", ""sex_type"": ""Buck"", ""species"": ""Deer"", ""weapon"": ""Any Legal Weapon""}","{""hunt_name"": ""Diamond Mtn - Private Land Only"", ""hunt_type"": ""Limited Entry - Private Land Only"", ""permit_allotment_2026_nr"": """", ""permit_allotment_2026_res"": """", ""permit_allotment_2026_status"": ""NO_QUOTA_PUBLISHED"", ""permit_allotment_2026_total"": """", ""permits_2026_nr"": """", ""permits_2026_res"": """", ""permits_2026_total"": """", ""season"": ""Oct 18 2025 - Oct 26 2025 - Private Land Only"", ""sex_type"": ""Buck"", ""species"": ""Deer"", ""weapon"": ""Any Legal Weapon""}"
pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,LO0008,FALSE,"{""hunt_name"": ""Diamond Mtn Landowner Association"", ""hunt_type"": ""Limited Entry - Private Land Only"", ""permit_allotment_2026_nr"": """", ""permit_allotment_2026_res"": """", ""permit_allotment_2026_status"": ""NO_QUOTA_PUBLISHED"", ""permit_allotment_2026_total"": """", ""permits_2026_nr"": """", ""permits_2026_res"": """", ""permits_2026_total"": """", ""season"": ""Aug 15 2026 - Sept 11 2026 - Valid only on property enrolled in the Diamond Mtn LOA"", ""sex_type"": ""Buck"", ""species"": ""Deer"", ""weapon"": ""Archery""}","{""hunt_name"": ""Diamond Mtn Landowner Association"", ""hunt_type"": ""Limited Entry - Private Land Only"", ""permit_allotment_2026_nr"": """", ""permit_allotment_2026_res"": """", ""permit_allotment_2026_status"": ""NO_QUOTA_PUBLISHED"", ""permit_allotment_2026_total"": """", ""permits_2026_nr"": """", ""permits_2026_res"": """", ""permits_2026_total"": """", ""season"": ""Aug 15 2026 - Sept 11 2026 - Valid only on property enrolled in the Diamond Mtn LOA"", ""sex_type"": ""Buck"", ""species"": ""Deer"", ""weapon"": ""Archery""}"
pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,LO0009,FALSE,"{""hunt_name"": ""Diamond Mtn Landowner Association"", ""hunt_type"": ""Limited Entry - Private Land Only"", ""permit_allotment_2026_nr"": """", ""permit_allotment_2026_res"": """", ""permit_allotment_2026_status"": ""NO_QUOTA_PUBLISHED"", ""permit_allotment_2026_total"": """", ""permits_2026_nr"": """", ""permits_2026_res"": """", ""permits_2026_total"": """", ""season"": ""Oct 17 2026 - Oct 25 2026 - Valid only on property enrolled in the Diamond Mtn LOA"", ""sex_type"": ""Buck"", ""species"": ""Deer"", ""weapon"": ""Any Legal Weapon""}","{""hunt_name"": ""Diamond Mtn Landowner Association"", ""hunt_type"": ""Limited Entry - Private Land Only"", ""permit_allotment_2026_nr"": """", ""permit_allotment_2026_res"": """", ""permit_allotment_2026_status"": ""NO_QUOTA_PUBLISHED"", ""permit_allotment_2026_total"": """", ""permits_2026_nr"": """", ""permits_2026_res"": """", ""permits_2026_total"": """", ""season"": ""Oct 17 2026 - Oct 25 2026 - Valid only on property enrolled in the Diamond Mtn LOA"", ""sex_type"": ""Buck"", ""species"": ""Deer"", ""weapon"": ""Any Legal Weapon""}"
pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,LO0010,FALSE,"{""hunt_name"": ""Diamond Mtn Landowner Association"", ""hunt_type"": ""Limited Entry - Private Land Only"", ""permit_allotment_2026_nr"": """", ""permit_allotment_2026_res"": """", ""permit_allotment_2026_status"": ""NO_QUOTA_PUBLISHED"", ""permit_allotment_2026_total"": """", ""permits_2026_nr"": """", ""permits_2026_res"": """", ""permits_2026_total"": """", ""season"": ""Sept 23 2026 - Oct 01 2026 - Valid only on property enrolled in the Diamond Mtn LOA"", ""sex_type"": ""Buck"", ""species"": ""Deer"", ""weapon"": ""Muzzleloader""}","{""hunt_name"": ""Diamond Mtn Landowner Association"", ""hunt_type"": ""Limited Entry - Private Land Only"", ""permit_allotment_2026_nr"": """", ""permit_allotment_2026_res"": """", ""permit_allotment_2026_status"": ""NO_QUOTA_PUBLISHED"", ""permit_allotment_2026_total"": """", ""permits_2026_nr"": """", ""permits_2026_res"": """", ""permits_2026_total"": """", ""season"": ""Sept 23 2026 - Oct 01 2026 - Valid only on property enrolled in the Diamond Mtn LOA"", ""sex_type"": ""Buck"", ""species"": ""Deer"", ""weapon"": ""Muzzleloader""}"
pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,LD1108,FALSE,"{""hunt_name"": ""Thousand Lakes - Private Land Only"", ""hunt_type"": ""Limited Entry - Private Land Only"", ""permit_allotment_2026_nr"": """", ""permit_allotment_2026_res"": """", ""permit_allotment_2026_status"": ""NO_QUOTA_PUBLISHED"", ""permit_allotment_2026_total"": """", ""permits_2026_nr"": """", ""permits_2026_res"": """", ""permits_2026_total"": """", ""season"": ""Oct 18 2025 - Oct 26 2025 - Private Land Only"", ""sex_type"": ""Buck"", ""species"": ""Deer"", ""weapon"": ""Restricted Rifle""}","{""hunt_name"": ""Thousand Lakes - Private Land Only"", ""hunt_type"": ""Limited Entry - Private Land Only"", ""permit_allotment_2026_nr"": """", ""permit_allotment_2026_res"": """", ""permit_allotment_2026_status"": ""NO_QUOTA_PUBLISHED"", ""permit_allotment_2026_total"": """", ""permits_2026_nr"": """", ""permits_2026_res"": """", ""permits_2026_total"": """", ""season"": ""Oct 18 2025 - Oct 26 2025 - Private Land Only"", ""sex_type"": ""Buck"", ""species"": ""Deer"", ""weapon"": ""Restricted Rifle""}"
processed_data/hunt_master_enriched.csv,LD1001,FALSE,"{""data_status"": ""SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED"", ""draw_pool"": ""standard"", ""hunt_name"": ""Paunsaugunt - Private Land Only"", ""hunt_type"": ""Limited Entry - Private Land Only"", ""permit_allotment_2026_nr"": """", ""permit_allotment_2026_res"": """", ""permit_allotment_2026_status"": ""NO_QUOTA_PUBLISHED"", ""permit_allotment_2026_total"": """", ""permit_status"": ""NO_QUOTA_PUBLISHED"", ""permits_2026_nr"": """", ""permits_2026_res"": """", ""permits_2026_total"": """", ""public_permits_2026"": """", ""weapon"": ""Archery""}","{""data_status"": ""SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED"", ""draw_pool"": ""standard"", ""hunt_name"": ""Paunsaugunt - Private Land Only"", ""hunt_type"": ""Limited Entry - Private Land Only"", ""permit_allotment_2026_nr"": """", ""permit_allotment_2026_res"": """", ""permit_allotment_2026_status"": ""NO_QUOTA_PUBLISHED"", ""permit_allotment_2026_total"": """", ""permit_status"": ""NO_QUOTA_PUBLISHED"", ""permits_2026_nr"": """", ""permits_2026_res"": """", ""permits_2026_total"": """", ""public_permits_2026"": """", ""weapon"": ""Archery""}"
