family,hunt_code,residency,hunt_name,weapon,season_dates_2026,permits_2025_total,permits_2026_total,permit_delta_total,significance,reference_match,master_match,ladder_match,draw_reality_match,repo_public_permits_2026,repo_permits_2026_total,source_document,source_note
antlerless_deer,DA1003,Nonresident,"Monroe/Plateau, Sevier Valley","Archery, Muzzleloader, Shotgun",Sept 01 2026 - Sept 30 2026,15,15,0,UNCHANGED,TRUE,TRUE,TRUE,TRUE,15,15,2026-05-user-verified-table,User-provided antlerless deer comparison table for 2025 to 2026.
antlerless_deer,DA1041,Resident,"Nine Mile, Green River Valley",Any Legal Weapon,Oct 03 2026 - Oct 25 2026,15,15,0,UNCHANGED,TRUE,TRUE,TRUE,TRUE,15,15,2026-05-user-verified-table,User-provided antlerless deer comparison table for 2025 to 2026.
antlerless_deer,DA1041,Nonresident,"Nine Mile, Green River Valley",Any Legal Weapon,Oct 03 2026 - Oct 25 2026,15,15,0,UNCHANGED,TRUE,TRUE,TRUE,TRUE,15,15,2026-05-user-verified-table,User-provided antlerless deer comparison table for 2025 to 2026.
antlerless_deer,DA1030,Resident,"Nine Mile, Price River Valley",Archery,Aug 15 2026 - Sept 11 2026,25,25,0,UNCHANGED,TRUE,TRUE,TRUE,TRUE,25,25,2026-05-user-verified-table,User-provided antlerless deer comparison table for 2025 to 2026.
antlerless_deer,DA1030,Nonresident,"Nine Mile, Price River Valley",Archery,Aug 15 2026 - Sept 11 2026,25,25,0,UNCHANGED,TRUE,TRUE,TRUE,TRUE,25,25,2026-05-user-verified-table,User-provided antlerless deer comparison table for 2025 to 2026.
antlerless_deer,DA1046,Resident,"Nine Mile, Price River Valley","Archery, Muzzleloader, Shotgun",Sept 12 2026 - Oct 09 2026,25,25,0,UNCHANGED,TRUE,TRUE,TRUE,TRUE,25,25,2026-05-user-verified-table,User-provided antlerless deer comparison table for 2025 to 2026.
antlerless_deer,DA1046,Nonresident,"Nine Mile, Price River Valley","Archery, Muzzleloader, Shotgun",Sept 12 2026 - Oct 09 2026,25,25,0,UNCHANGED,TRUE,TRUE,TRUE,TRUE,25,25,2026-05-user-verified-table,User-provided antlerless deer comparison table for 2025 to 2026.
antlerless_deer,DA1031,Resident,"Oquirrh-Stansbury, Settlement Cyn",Archery,Aug 15 2026 - Sept 11 2026,20,20,0,UNCHANGED,TRUE,TRUE,TRUE,TRUE,20,20,2026-05-user-verified-table,User-provided antlerless deer comparison table for 2025 to 2026.
antlerless_deer,DA1031,Nonresident,"Oquirrh-Stansbury, Settlement Cyn",Archery,Aug 15 2026 - Sept 11 2026,20,20,0,UNCHANGED,TRUE,TRUE,TRUE,TRUE,20,20,2026-05-user-verified-table,User-provided antlerless deer comparison table for 2025 to 2026.
antlerless_deer,DA1009,Resident,"Pine Valley, Enterprise",Any Legal Weapon,Aug 01 2026 - Aug 12 2026,25,20,-5,MINOR,TRUE,TRUE,TRUE,TRUE,20,20,2026-05-user-verified-table,User-provided antlerless deer comparison table for 2025 to 2026.
antlerless_deer,DA1009,Nonresident,"Pine Valley, Enterprise",Any Legal Weapon,Aug 01 2026 - Aug 12 2026,25,20,-5,MINOR,TRUE,TRUE,TRUE,TRUE,20,20,2026-05-user-verified-table,User-provided antlerless deer comparison table for 2025 to 2026.
antlerless_deer,DA1018,Resident,"Pine Valley, New Harmony","Archery, Muzzleloader, Shotgun",Aug 01 2026 - Aug 12 2026,20,15,-5,MINOR,TRUE,TRUE,TRUE,TRUE,15,15,2026-05-user-verified-table,User-provided antlerless deer comparison table for 2025 to 2026.
antlerless_deer,DA1018,Nonresident,"Pine Valley, New Harmony","Archery, Muzzleloader, Shotgun",Aug 01 2026 - Aug 12 2026,20,15,-5,MINOR,TRUE,TRUE,TRUE,TRUE,15,15,2026-05-user-verified-table,User-provided antlerless deer comparison table for 2025 to 2026.
antlerless_deer,DA1033,Resident,"San Juan, Monticello",Archery,Aug 01 2026 - Sept 14 2026,5,10,5,MINOR,TRUE,TRUE,TRUE,TRUE,10,10,2026-05-user-verified-table,User-provided antlerless deer comparison table for 2025 to 2026.
antlerless_deer,DA1033,Nonresident,"San Juan, Monticello",Archery,Aug 01 2026 - Sept 14 2026,5,10,5,MINOR,TRUE,TRUE,TRUE,TRUE,10,10,2026-05-user-verified-table,User-provided antlerless deer comparison table for 2025 to 2026.
antlerless_deer,DA1042,Resident,"San Juan, Monticello",Archery,Nov 24 2026 - Dec 31 2026,5,5,0,UNCHANGED,TRUE,TRUE,TRUE,TRUE,5,5,2026-05-user-verified-table,User-provided antlerless deer comparison table for 2025 to 2026.
antlerless_deer,DA1042,Nonresident,"San Juan, Monticello",Archery,Nov 24 2026 - Dec 31 2026,5,5,0,UNCHANGED,TRUE,TRUE,TRUE,TRUE,5,5,2026-05-user-verified-table,User-provided antlerless deer comparison table for 2025 to 2026.
antlerless_deer,DA1047,Resident,Vernal-Ouray Valley,Any Legal Weapon,Sept 26 2026 - Dec 11 2026,25,25,0,UNCHANGED,TRUE,TRUE,TRUE,TRUE,25,25,2026-05-user-verified-table,User-provided antlerless deer comparison table for 2025 to 2026.
antlerless_deer,DA1047,Nonresident,Vernal-Ouray Valley,Any Legal Weapon,Sept 26 2026 - Dec 11 2026,25,25,0,UNCHANGED,TRUE,TRUE,TRUE,TRUE,25,25,2026-05-user-verified-table,User-provided antlerless deer comparison table for 2025 to 2026.
antlerless_deer,DA1049,Resident,"Vernal, Ashley Valley",Archery,Aug 15 2026 - Dec 11 2026,35,35,0,UNCHANGED,TRUE,TRUE,TRUE,TRUE,35,35,2026-05-user-verified-table,User-provided antlerless deer comparison table for 2025 to 2026.
antlerless_deer,DA1049,Nonresident,"Vernal, Ashley Valley",Archery,Aug 15 2026 - Dec 11 2026,35,35,0,UNCHANGED,TRUE,TRUE,TRUE,TRUE,35,35,2026-05-user-verified-table,User-provided antlerless deer comparison table for 2025 to 2026.
