Hunt Name,Hunt Code,Sex,Species,Weapon,Hunt Type,Season,Non Res,Res,Total,Source Authority,Permit Status,Data Status,Notes
"Beaver, East",EL3000,Bull,Elk,Archery,Limited Entry - Private Land Only,Aug 16 2025 - Sept 16 2025 - Private Land Only,,,,Utah DWR Hunt Planner,NO_QUOTA_PUBLISHED,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,"DWR Hunt Planner source confirmed; no resident, nonresident or total permit allotment published for this private-land hunt."
"Book Cliffs, Little Creek Roadless",EL3002,Bull,Elk,Archery,Limited Entry - Private Land Only,Aug 16 2025 - Sept 16 2025 - Private Land Only,,,,Utah DWR Hunt Planner,NO_QUOTA_PUBLISHED,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,"DWR Hunt Planner source confirmed; no resident, nonresident or total permit allotment published for this private-land hunt."
"Cache, Meadowville",EL3003,Bull,Elk,Archery,Limited Entry - Private Land Only,Aug 16 2025 - Sept 16 2025 - Private Land Only,,,,Utah DWR Hunt Planner,NO_QUOTA_PUBLISHED,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,"DWR Hunt Planner source confirmed; no resident, nonresident or total permit allotment published for this private-land hunt."
"Cache, South",EL3005,Bull,Elk,Archery,Limited Entry - Private Land Only,Aug 16 2025 - Sept 16 2025 - Private Land Only,,,,Utah DWR Hunt Planner,NO_QUOTA_PUBLISHED,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,"DWR Hunt Planner source confirmed; no resident, nonresident or total permit allotment published for this private-land hunt."
Manti,EL3006,Bull,Elk,Archery,Limited Entry - Private Land Only,Aug 16 2025 - Sept 16 2025 - Private Land Only,,,,Utah DWR Hunt Planner,NO_QUOTA_PUBLISHED,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,"DWR Hunt Planner source confirmed; no resident, nonresident or total permit allotment published for this private-land hunt."
"Fillmore, Pahvant",EL3008,Bull,Elk,Archery,Limited Entry - Private Land Only,Aug 16 2025 - Sept 16 2025 - Private Land Only,,,,Utah DWR Hunt Planner,NO_QUOTA_PUBLISHED,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,"DWR Hunt Planner source confirmed; no resident, nonresident or total permit allotment published for this private-land hunt."
"La Sal, La Sal Mtns",EL3009,Bull,Elk,Archery,Limited Entry - Private Land Only,Aug 16 2025 - Sept 16 2025 - Private Land Only,,,,Utah DWR Hunt Planner,NO_QUOTA_PUBLISHED,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,"DWR Hunt Planner source confirmed; no resident, nonresident or total permit allotment published for this private-land hunt."
Monroe,EL3010,Bull,Elk,Archery,Limited Entry - Private Land Only,Aug 16 2025 - Sept 16 2025 - Private Land Only,,,,Utah DWR Hunt Planner,NO_QUOTA_PUBLISHED,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,"DWR Hunt Planner source confirmed; no resident, nonresident or total permit allotment published for this private-land hunt."
Mt Dutton,EL3011,Bull,Elk,Archery,Limited Entry - Private Land Only,Aug 16 2025 - Sept 16 2025 - Private Land Only,,,,Utah DWR Hunt Planner,NO_QUOTA_PUBLISHED,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,"DWR Hunt Planner source confirmed; no resident, nonresident or total permit allotment published for this private-land hunt."
"North Slope, Three Corners",EL3013,Bull,Elk,Archery,Limited Entry - Private Land Only,Aug 16 2025 - Sept 16 2025 - Private Land Only,,,,Utah DWR Hunt Planner,NO_QUOTA_PUBLISHED,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,"DWR Hunt Planner source confirmed; no resident, nonresident or total permit allotment published for this private-land hunt."
Panguitch Lake,EL3015,Bull,Elk,Archery,Limited Entry - Private Land Only,Aug 16 2025 - Sept 16 2025 - Private Land Only,,,,Utah DWR Hunt Planner,NO_QUOTA_PUBLISHED,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,"DWR Hunt Planner source confirmed; no resident, nonresident or total permit allotment published for this private-land hunt."
Fishlake/Thousand Lakes,EL3018,Bull,Elk,Archery,Limited Entry - Private Land Only,Aug 16 2025 - Sept 16 2025 - Private Land Only,,,,Utah DWR Hunt Planner,NO_QUOTA_PUBLISHED,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,"DWR Hunt Planner source confirmed; no resident, nonresident or total permit allotment published for this private-land hunt."
San Juan Bull Elk,EL3019,Bull,Elk,Archery,Limited Entry - Private Land Only,Aug 16 2025 - Sept 16 2025 - Private Land Only,,,,Utah DWR Hunt Planner,NO_QUOTA_PUBLISHED,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,"DWR Hunt Planner source confirmed; no resident, nonresident or total permit allotment published for this private-land hunt."
Diamond Mtn,EL3020,Bull,Elk,Archery,Limited Entry - Private Land Only,Aug 16 2025 - Sept 16 2025 - Private Land Only,,,,Utah DWR Hunt Planner,NO_QUOTA_PUBLISHED,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,"DWR Hunt Planner source confirmed; no resident, nonresident or total permit allotment published for this private-land hunt."
Wasatch Mtns,EL3022,Bull,Elk,Archery,Limited Entry - Private Land Only,Aug 16 2025 - Sept 16 2025 - Private Land Only,,,,Utah DWR Hunt Planner,NO_QUOTA_PUBLISHED,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,"DWR Hunt Planner source confirmed; no resident, nonresident or total permit allotment published for this private-land hunt."
"Beaver, East",EL3024,Bull,Elk,Any Legal Weapon,Limited Entry - Private Land Only,Sept 17 2025 - Sept 21 2025 - Private Land Only,,,,Utah DWR Hunt Planner,NO_QUOTA_PUBLISHED,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,"DWR Hunt Planner source confirmed; no resident, nonresident or total permit allotment published for this private-land hunt."
"Beaver, East",EL3025,Bull,Elk,Any Legal Weapon,Limited Entry - Private Land Only,Nov 08 2025 - Nov 16 2025 - Private Land Only,,,,Utah DWR Hunt Planner,NO_QUOTA_PUBLISHED,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,"DWR Hunt Planner source confirmed; no resident, nonresident or total permit allotment published for this private-land hunt."
"Book Cliffs, Little Creek Roadless",EL3028,Bull,Elk,Any Legal Weapon,Limited Entry - Private Land Only,Sept 17 2025 - Sept 21 2025 - Private Land Only,,,,Utah DWR Hunt Planner,NO_QUOTA_PUBLISHED,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,"DWR Hunt Planner source confirmed; no resident, nonresident or total permit allotment published for this private-land hunt."
"Box Elder, Pilot Mtn",EL3031,Bull,Elk,Any Legal Weapon,Limited Entry - Private Land Only,Sept 13 2025 - Oct 03 2025 - Private Land Only,,,,Utah DWR Hunt Planner,NO_QUOTA_PUBLISHED,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,"DWR Hunt Planner source confirmed; no resident, nonresident or total permit allotment published for this private-land hunt."
"Cache, Meadowville",EL3032,Bull,Elk,Any Legal Weapon,Limited Entry - Private Land Only,Sept 17 2025 - Sept 21 2025 - Private Land Only,,,,Utah DWR Hunt Planner,NO_QUOTA_PUBLISHED,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,"DWR Hunt Planner source confirmed; no resident, nonresident or total permit allotment published for this private-land hunt."
"Cache, Meadowville",EL3033,Bull,Elk,Any Legal Weapon,Limited Entry - Private Land Only,Nov 08 2025 - Nov 16 2025 - Private Land Only,,,,Utah DWR Hunt Planner,NO_QUOTA_PUBLISHED,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,"DWR Hunt Planner source confirmed; no resident, nonresident or total permit allotment published for this private-land hunt."
"Cache, South",EL3036,Bull,Elk,Any Legal Weapon,Limited Entry - Private Land Only,Sept 17 2025 - Sept 21 2025 - Private Land Only,,,,Utah DWR Hunt Planner,NO_QUOTA_PUBLISHED,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,"DWR Hunt Planner source confirmed; no resident, nonresident or total permit allotment published for this private-land hunt."
"Cache, South",EL3037,Bull,Elk,Any Legal Weapon,Limited Entry - Private Land Only,Nov 08 2025 - Nov 16 2025 - Private Land Only,,,,Utah DWR Hunt Planner,NO_QUOTA_PUBLISHED,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,"DWR Hunt Planner source confirmed; no resident, nonresident or total permit allotment published for this private-land hunt."
Manti,EL3038,Bull,Elk,Any Legal Weapon,Limited Entry - Private Land Only,Sept 17 2025 - Sept 21 2025 - Private Land Only,,,,Utah DWR Hunt Planner,NO_QUOTA_PUBLISHED,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,"DWR Hunt Planner source confirmed; no resident, nonresident or total permit allotment published for this private-land hunt."
Manti,EL3039,Bull,Elk,Any Legal Weapon,Limited Entry - Private Land Only,Nov 08 2025 - Nov 16 2025 - Private Land Only,,,,Utah DWR Hunt Planner,NO_QUOTA_PUBLISHED,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,"DWR Hunt Planner source confirmed; no resident, nonresident or total permit allotment published for this private-land hunt."
"Fillmore, Pahvant",EL3042,Bull,Elk,Any Legal Weapon,Limited Entry - Private Land Only,Sept 17 2025 - Sept 21 2025 - Private Land Only,,,,Utah DWR Hunt Planner,NO_QUOTA_PUBLISHED,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,"DWR Hunt Planner source confirmed; no resident, nonresident or total permit allotment published for this private-land hunt."
"Fillmore, Pahvant",EL3043,Bull,Elk,Any Legal Weapon,Limited Entry - Private Land Only,Nov 08 2025 - Nov 16 2025 - Private Land Only,,,,Utah DWR Hunt Planner,NO_QUOTA_PUBLISHED,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,"DWR Hunt Planner source confirmed; no resident, nonresident or total permit allotment published for this private-land hunt."
"La Sal, Dolores Triangle",EL3044,Bull,Elk,Any Legal Weapon,Limited Entry - Private Land Only,Dec 06 2025 - Jan 31 2026 - Private Land Only,,,,Utah DWR Hunt Planner,NO_QUOTA_PUBLISHED,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,"DWR Hunt Planner source confirmed; no resident, nonresident or total permit allotment published for this private-land hunt."
"La Sal, La Sal Mtns",EL3045,Bull,Elk,Any Legal Weapon,Limited Entry - Private Land Only,Sept 17 2025 - Sept 21 2025 - Private Land Only,,,,Utah DWR Hunt Planner,NO_QUOTA_PUBLISHED,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,"DWR Hunt Planner source confirmed; no resident, nonresident or total permit allotment published for this private-land hunt."
"La Sal, La Sal Mtns",EL3046,Bull,Elk,Any Legal Weapon,Limited Entry - Private Land Only,Nov 08 2025 - Nov 16 2025 - Private Land Only,,,,Utah DWR Hunt Planner,NO_QUOTA_PUBLISHED,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,"DWR Hunt Planner source confirmed; no resident, nonresident or total permit allotment published for this private-land hunt."
Monroe,EL3047,Bull,Elk,Any Legal Weapon,Limited Entry - Private Land Only,Sept 17 2025 - Sept 21 2025 - Private Land Only,,,,Utah DWR Hunt Planner,NO_QUOTA_PUBLISHED,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,"DWR Hunt Planner source confirmed; no resident, nonresident or total permit allotment published for this private-land hunt."
Monroe,EL3048,Bull,Elk,Any Legal Weapon,Limited Entry - Private Land Only,Nov 08 2025 - Nov 16 2025 - Private Land Only,,,,Utah DWR Hunt Planner,NO_QUOTA_PUBLISHED,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,"DWR Hunt Planner source confirmed; no resident, nonresident or total permit allotment published for this private-land hunt."
Mt Dutton,EL3049,Bull,Elk,Any Legal Weapon,Limited Entry - Private Land Only,Sept 17 2025 - Sept 21 2025 - Private Land Only,,,,Utah DWR Hunt Planner,NO_QUOTA_PUBLISHED,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,"DWR Hunt Planner source confirmed; no resident, nonresident or total permit allotment published for this private-land hunt."
Mt Dutton,EL3050,Bull,Elk,Any Legal Weapon,Limited Entry - Private Land Only,Nov 08 2025 - Nov 16 2025 - Private Land Only,,,,Utah DWR Hunt Planner,NO_QUOTA_PUBLISHED,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,"DWR Hunt Planner source confirmed; no resident, nonresident or total permit allotment published for this private-land hunt."
"North Slope, Three Corners",EL3053,Bull,Elk,Any Legal Weapon,Limited Entry - Private Land Only,Oct 04 2025 - Oct 16 2025 - Private Land Only,,,,Utah DWR Hunt Planner,NO_QUOTA_PUBLISHED,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,"DWR Hunt Planner source confirmed; no resident, nonresident or total permit allotment published for this private-land hunt."
Panguitch Lake,EL3056,Bull,Elk,Any Legal Weapon,Limited Entry - Private Land Only,Sept 17 2025 - Sept 21 2025 - Private Land Only,,,,Utah DWR Hunt Planner,NO_QUOTA_PUBLISHED,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,"DWR Hunt Planner source confirmed; no resident, nonresident or total permit allotment published for this private-land hunt."
Panguitch Lake,EL3057,Bull,Elk,Any Legal Weapon,Limited Entry - Private Land Only,Nov 08 2025 - Nov 16 2025 - Private Land Only,,,,Utah DWR Hunt Planner,NO_QUOTA_PUBLISHED,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,"DWR Hunt Planner source confirmed; no resident, nonresident or total permit allotment published for this private-land hunt."
Fishlake/Thousand Lakes,EL3063,Bull,Elk,Any Legal Weapon,Limited Entry - Private Land Only,Sept 17 2025 - Sept 21 2025 - Private Land Only,,,,Utah DWR Hunt Planner,NO_QUOTA_PUBLISHED,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,"DWR Hunt Planner source confirmed; no resident, nonresident or total permit allotment published for this private-land hunt."
Fishlake/Thousand Lakes,EL3064,Bull,Elk,Any Legal Weapon,Limited Entry - Private Land Only,Oct 04 2025 - Oct 16 2025 - Private Land Only,,,,Utah DWR Hunt Planner,NO_QUOTA_PUBLISHED,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,"DWR Hunt Planner source confirmed; no resident, nonresident or total permit allotment published for this private-land hunt."
Fishlake/Thousand Lakes,EL3065,Bull,Elk,Any Legal Weapon,Limited Entry - Private Land Only,Nov 08 2025 - Nov 16 2025 - Private Land Only,,,,Utah DWR Hunt Planner,NO_QUOTA_PUBLISHED,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,"DWR Hunt Planner source confirmed; no resident, nonresident or total permit allotment published for this private-land hunt."
San Juan Bull Elk,EL3066,Bull,Elk,Any Legal Weapon,Limited Entry - Private Land Only,Sept 17 2025 - Sept 21 2025 - Private Land Only,,,,Utah DWR Hunt Planner,NO_QUOTA_PUBLISHED,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,"DWR Hunt Planner source confirmed; no resident, nonresident or total permit allotment published for this private-land hunt."
San Juan Bull Elk,EL3067,Bull,Elk,Any Legal Weapon,Limited Entry - Private Land Only,Nov 08 2025 - Nov 16 2025 - Private Land Only,,,,Utah DWR Hunt Planner,NO_QUOTA_PUBLISHED,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,"DWR Hunt Planner source confirmed; no resident, nonresident or total permit allotment published for this private-land hunt."
Diamond Mtn,EL3068,Bull,Elk,Any Legal Weapon,Limited Entry - Private Land Only,Sept 17 2025 - Sept 21 2025 - Private Land Only,,,,Utah DWR Hunt Planner,NO_QUOTA_PUBLISHED,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,"DWR Hunt Planner source confirmed; no resident, nonresident or total permit allotment published for this private-land hunt."
Diamond Mtn,EL3069,Bull,Elk,Any Legal Weapon,Limited Entry - Private Land Only,Oct 04 2025 - Oct 16 2025 - Private Land Only,,,,Utah DWR Hunt Planner,NO_QUOTA_PUBLISHED,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,"DWR Hunt Planner source confirmed; no resident, nonresident or total permit allotment published for this private-land hunt."
Wasatch Mtns,EL3072,Bull,Elk,Any Legal Weapon,Limited Entry - Private Land Only,Sept 17 2025 - Sept 21 2025 - Private Land Only,,,,Utah DWR Hunt Planner,NO_QUOTA_PUBLISHED,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,"DWR Hunt Planner source confirmed; no resident, nonresident or total permit allotment published for this private-land hunt."
Wasatch Mtns,EL3073,Bull,Elk,Any Legal Weapon,Limited Entry - Private Land Only,Nov 08 2025 - Nov 16 2025 - Private Land Only,,,,Utah DWR Hunt Planner,NO_QUOTA_PUBLISHED,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,"DWR Hunt Planner source confirmed; no resident, nonresident or total permit allotment published for this private-land hunt."
"Beaver, East",EL3077,Bull,Elk,Muzzleloader,Limited Entry - Private Land Only,Sept 22 2025 - Oct 03 2025 - Private Land Only,,,,Utah DWR Hunt Planner,NO_QUOTA_PUBLISHED,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,"DWR Hunt Planner source confirmed; no resident, nonresident or total permit allotment published for this private-land hunt."
