family,hunt_code,residency,hunt_name,weapon,season_dates_2026,permits_2025_total,permits_2026_total,permit_delta_total,significance,reference_match,master_match,ladder_match,draw_reality_match,repo_public_permits_2026,repo_permits_2026_total,source_document,source_note
standard_antlerless_elk,EA1291,Resident,"Mt Dutton, North",Any Legal Weapon,Dec 19 2026 - Jan 10 2027,,80,80,MAJOR,TRUE,TRUE,TRUE,TRUE,72,80,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026; 2025 permit values were shown as dashes and normalized to zero for audit use.
standard_antlerless_elk,EA1291,Nonresident,"Mt Dutton, North",Any Legal Weapon,Dec 19 2026 - Jan 10 2027,,80,80,MAJOR,TRUE,TRUE,TRUE,TRUE,8,80,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026; 2025 permit values were shown as dashes and normalized to zero for audit use.
standard_antlerless_elk,EA1292,Resident,"Mt Dutton, North",Any Legal Weapon,Nov 21 2026 - Dec 06 2026,,80,80,MAJOR,TRUE,TRUE,TRUE,TRUE,72,80,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026; 2025 permit values were shown as dashes and normalized to zero for audit use.
standard_antlerless_elk,EA1292,Nonresident,"Mt Dutton, North",Any Legal Weapon,Nov 21 2026 - Dec 06 2026,,80,80,MAJOR,TRUE,TRUE,TRUE,TRUE,8,80,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026; 2025 permit values were shown as dashes and normalized to zero for audit use.
standard_antlerless_elk,EA1021,Resident,Nebo,Any Legal Weapon,Oct 03 2026 - Oct 15 2026,230,280,50,MAJOR,TRUE,TRUE,TRUE,TRUE,252,280,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.
standard_antlerless_elk,EA1021,Nonresident,Nebo,Any Legal Weapon,Oct 03 2026 - Oct 15 2026,230,280,50,MAJOR,TRUE,TRUE,TRUE,TRUE,28,280,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.
standard_antlerless_elk,EA1208,Resident,Nebo,Any Legal Weapon,Nov 14 2026 - Jan 31 2027,275,325,50,MAJOR,TRUE,TRUE,TRUE,TRUE,292,325,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.
standard_antlerless_elk,EA1208,Nonresident,Nebo,Any Legal Weapon,Nov 14 2026 - Jan 31 2027,275,325,50,MAJOR,TRUE,TRUE,TRUE,TRUE,33,325,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.
standard_antlerless_elk,EA1207,Resident,"Nebo, Moroni Hills",Any Legal Weapon,Aug 01 2026 - Aug 19 2026,10,10,0,UNCHANGED,TRUE,TRUE,TRUE,TRUE,9,10,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.
standard_antlerless_elk,EA1207,Nonresident,"Nebo, Moroni Hills",Any Legal Weapon,Aug 01 2026 - Aug 19 2026,10,10,0,UNCHANGED,TRUE,TRUE,TRUE,TRUE,1,10,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.
standard_antlerless_elk,EA1226,Resident,"Nebo, Moroni Hills",Any Legal Weapon,Sept 12 2026 - Oct 02 2026,10,10,0,UNCHANGED,TRUE,TRUE,TRUE,TRUE,9,10,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.
standard_antlerless_elk,EA1226,Nonresident,"Nebo, Moroni Hills",Any Legal Weapon,Sept 12 2026 - Oct 02 2026,10,10,0,UNCHANGED,TRUE,TRUE,TRUE,TRUE,1,10,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.
standard_antlerless_elk,EA2034,Resident,"Nine Mile, Anthro",Archery,Aug 15 2026 - Sept 16 2026,200,200,0,UNCHANGED,TRUE,TRUE,TRUE,TRUE,180,200,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.
standard_antlerless_elk,EA2034,Nonresident,"Nine Mile, Anthro",Archery,Aug 15 2026 - Sept 16 2026,200,200,0,UNCHANGED,TRUE,TRUE,TRUE,TRUE,20,200,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.
standard_antlerless_elk,EA1239,Resident,"Nine Mile, Range Creek",Any Legal Weapon,Oct 03 2026 - Oct 25 2026,50,50,0,UNCHANGED,TRUE,TRUE,TRUE,TRUE,45,50,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.
standard_antlerless_elk,EA1239,Nonresident,"Nine Mile, Range Creek",Any Legal Weapon,Oct 03 2026 - Oct 25 2026,50,50,0,UNCHANGED,TRUE,TRUE,TRUE,TRUE,5,50,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.
standard_antlerless_elk,EA1240,Resident,"Nine Mile, Range Creek",Any Legal Weapon,Nov 25 2026 - Jan 31 2027,150,150,0,UNCHANGED,TRUE,TRUE,TRUE,TRUE,135,150,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.
standard_antlerless_elk,EA1240,Nonresident,"Nine Mile, Range Creek",Any Legal Weapon,Nov 25 2026 - Jan 31 2027,150,150,0,UNCHANGED,TRUE,TRUE,TRUE,TRUE,15,150,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.
standard_antlerless_elk,EA1053,Resident,"Nine Mile, West Anthro",Any Legal Weapon,Jan 16 2027 - Jan 24 2027,,50,50,MAJOR,TRUE,TRUE,TRUE,TRUE,45,50,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026; 2025 permit values were shown as dashes and normalized to zero for audit use.
standard_antlerless_elk,EA1053,Nonresident,"Nine Mile, West Anthro",Any Legal Weapon,Jan 16 2027 - Jan 24 2027,,50,50,MAJOR,TRUE,TRUE,TRUE,TRUE,5,50,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026; 2025 permit values were shown as dashes and normalized to zero for audit use.
standard_antlerless_elk,EA1054,Resident,"Nine Mile, West Anthro",Any Legal Weapon,Dec 12 2026 - Dec 31 2026,50,100,50,MAJOR,TRUE,TRUE,TRUE,TRUE,90,100,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.
standard_antlerless_elk,EA1054,Nonresident,"Nine Mile, West Anthro",Any Legal Weapon,Dec 12 2026 - Dec 31 2026,50,100,50,MAJOR,TRUE,TRUE,TRUE,TRUE,10,100,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.
standard_antlerless_elk,EA1056,Resident,"North Slope, Greendale",Any Legal Weapon,Nov 14 2026 - Nov 29 2026,5,5,0,UNCHANGED,TRUE,TRUE,TRUE,TRUE,4,5,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.
standard_antlerless_elk,EA1056,Nonresident,"North Slope, Greendale",Any Legal Weapon,Nov 14 2026 - Nov 29 2026,5,5,0,UNCHANGED,TRUE,TRUE,TRUE,TRUE,1,5,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.
standard_antlerless_elk,EA1058,Resident,"North Slope, Henrys Fork-Burnt Fork",Any Legal Weapon,Nov 07 2026 - Jan 30 2027,100,100,0,UNCHANGED,TRUE,TRUE,TRUE,TRUE,90,100,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.
standard_antlerless_elk,EA1058,Nonresident,"North Slope, Henrys Fork-Burnt Fork",Any Legal Weapon,Nov 07 2026 - Jan 30 2027,100,100,0,UNCHANGED,TRUE,TRUE,TRUE,TRUE,10,100,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.
standard_antlerless_elk,EA1196,Resident,"North Slope, Summit",Any Legal Weapon,Oct 03 2026 - Oct 25 2026,75,75,0,UNCHANGED,TRUE,TRUE,TRUE,TRUE,67,75,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.
standard_antlerless_elk,EA1196,Nonresident,"North Slope, Summit",Any Legal Weapon,Oct 03 2026 - Oct 25 2026,75,75,0,UNCHANGED,TRUE,TRUE,TRUE,TRUE,8,75,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.
standard_antlerless_elk,EA1268,Resident,"North Slope, Summit",Archery,Aug 15 2026 - Sept 16 2026,200,200,0,UNCHANGED,TRUE,TRUE,TRUE,TRUE,180,200,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.
standard_antlerless_elk,EA1268,Nonresident,"North Slope, Summit",Archery,Aug 15 2026 - Sept 16 2026,200,200,0,UNCHANGED,TRUE,TRUE,TRUE,TRUE,20,200,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.
standard_antlerless_elk,EA1273,Resident,"North Slope, Three Corners",Any Legal Weapon,Dec 19 2026 - Jan 03 2027,25,25,0,UNCHANGED,TRUE,TRUE,TRUE,TRUE,22,25,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.
standard_antlerless_elk,EA1273,Nonresident,"North Slope, Three Corners",Any Legal Weapon,Dec 19 2026 - Jan 03 2027,25,25,0,UNCHANGED,TRUE,TRUE,TRUE,TRUE,3,25,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.
standard_antlerless_elk,EA1274,Resident,"North Slope, Three Corners",Archery,Aug 15 2026 - Sept 04 2026,25,25,0,UNCHANGED,TRUE,TRUE,TRUE,TRUE,22,25,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.
standard_antlerless_elk,EA1274,Nonresident,"North Slope, Three Corners",Archery,Aug 15 2026 - Sept 04 2026,25,25,0,UNCHANGED,TRUE,TRUE,TRUE,TRUE,3,25,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.
standard_antlerless_elk,EA1277,Resident,"North Slope, Three Corners",Any Legal Weapon,Nov 21 2026 - Nov 29 2026,25,25,0,UNCHANGED,TRUE,TRUE,TRUE,TRUE,22,25,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.
standard_antlerless_elk,EA1277,Nonresident,"North Slope, Three Corners",Any Legal Weapon,Nov 21 2026 - Nov 29 2026,25,25,0,UNCHANGED,TRUE,TRUE,TRUE,TRUE,3,25,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.
standard_antlerless_elk,EA1293,Resident,"North Slope, Three Corners",Any Legal Weapon,Oct 03 2026 - Oct 16 2026,,25,25,MAJOR,TRUE,TRUE,TRUE,TRUE,22,25,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026; 2025 permit values were shown as dashes and normalized to zero for audit use.
standard_antlerless_elk,EA1293,Nonresident,"North Slope, Three Corners",Any Legal Weapon,Oct 03 2026 - Oct 16 2026,,25,25,MAJOR,TRUE,TRUE,TRUE,TRUE,3,25,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026; 2025 permit values were shown as dashes and normalized to zero for audit use.
standard_antlerless_elk,EA1060,Resident,"North Slope, West Daggett",Muzzleloader,Oct 28 2026 - Nov 05 2026,20,20,0,UNCHANGED,TRUE,TRUE,TRUE,TRUE,18,20,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.
standard_antlerless_elk,EA1060,Nonresident,"North Slope, West Daggett",Muzzleloader,Oct 28 2026 - Nov 05 2026,20,20,0,UNCHANGED,TRUE,TRUE,TRUE,TRUE,2,20,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.
standard_antlerless_elk,EA1061,Resident,"North Slope, West Daggett",Muzzleloader,Sept 23 2026 - Oct 01 2026,20,20,0,UNCHANGED,TRUE,TRUE,TRUE,TRUE,18,20,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.
standard_antlerless_elk,EA1061,Nonresident,"North Slope, West Daggett",Muzzleloader,Sept 23 2026 - Oct 01 2026,20,20,0,UNCHANGED,TRUE,TRUE,TRUE,TRUE,2,20,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.
standard_antlerless_elk,EA1250,Resident,"North Slope, West Daggett",Any Legal Weapon,Oct 03 2026 - Oct 25 2026,30,30,0,UNCHANGED,TRUE,TRUE,TRUE,TRUE,27,30,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.
standard_antlerless_elk,EA1250,Nonresident,"North Slope, West Daggett",Any Legal Weapon,Oct 03 2026 - Oct 25 2026,30,30,0,UNCHANGED,TRUE,TRUE,TRUE,TRUE,3,30,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.
standard_antlerless_elk,EA1063,Resident,Ogden,Any Legal Weapon,Oct 03 2026 - Oct 25 2026,75,100,25,MAJOR,TRUE,TRUE,TRUE,TRUE,90,100,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.
standard_antlerless_elk,EA1063,Nonresident,Ogden,Any Legal Weapon,Oct 03 2026 - Oct 25 2026,75,100,25,MAJOR,TRUE,TRUE,TRUE,TRUE,10,100,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.
standard_antlerless_elk,EA1064,Resident,Ogden,Any Legal Weapon,Nov 07 2026 - Nov 29 2026,75,75,0,UNCHANGED,TRUE,TRUE,TRUE,TRUE,67,75,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.
standard_antlerless_elk,EA1064,Nonresident,Ogden,Any Legal Weapon,Nov 07 2026 - Nov 29 2026,75,75,0,UNCHANGED,TRUE,TRUE,TRUE,TRUE,8,75,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.
standard_antlerless_elk,EA1269,Resident,Ogden (excludes Hyrum),Any Legal Weapon,Dec 01 2026 - Dec 31 2026,200,300,100,MAJOR,TRUE,TRUE,TRUE,TRUE,270,300,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.
standard_antlerless_elk,EA1269,Nonresident,Ogden (excludes Hyrum),Any Legal Weapon,Dec 01 2026 - Dec 31 2026,200,300,100,MAJOR,TRUE,TRUE,TRUE,TRUE,30,300,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.
standard_antlerless_elk,EA2036,Resident,"Oquirrh-Stansbury, East",Any Legal Weapon,Nov 07 2026 - Jan 31 2027,60,70,10,MINOR,TRUE,TRUE,TRUE,TRUE,63,70,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.
standard_antlerless_elk,EA2036,Nonresident,"Oquirrh-Stansbury, East",Any Legal Weapon,Nov 07 2026 - Jan 31 2027,60,70,10,MINOR,TRUE,TRUE,TRUE,TRUE,7,70,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.
standard_antlerless_elk,EA1069,Resident,Panguitch Lake,Any Legal Weapon,Nov 21 2026 - Nov 29 2026,35,25,-10,MINOR,TRUE,TRUE,TRUE,TRUE,22,25,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.
standard_antlerless_elk,EA1069,Nonresident,Panguitch Lake,Any Legal Weapon,Nov 21 2026 - Nov 29 2026,35,25,-10,MINOR,TRUE,TRUE,TRUE,TRUE,3,25,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.
standard_antlerless_elk,EA1283,Resident,Panguitch Lake,Archery,Aug 15 2026 - Aug 30 2026,35,35,0,UNCHANGED,TRUE,TRUE,TRUE,TRUE,31,35,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.
standard_antlerless_elk,EA1283,Nonresident,Panguitch Lake,Archery,Aug 15 2026 - Aug 30 2026,35,35,0,UNCHANGED,TRUE,TRUE,TRUE,TRUE,4,35,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.
standard_antlerless_elk,EA1284,Resident,Panguitch Lake,Muzzleloader,Oct 28 2026 - Nov 05 2026,35,55,20,SIGNIFICANT,TRUE,TRUE,TRUE,TRUE,49,55,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.
standard_antlerless_elk,EA1284,Nonresident,Panguitch Lake,Muzzleloader,Oct 28 2026 - Nov 05 2026,35,55,20,SIGNIFICANT,TRUE,TRUE,TRUE,TRUE,6,55,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.
standard_antlerless_elk,EA1285,Resident,Panguitch Lake,Any Legal Weapon,Dec 12 2026 - Dec 20 2026,35,25,-10,MINOR,TRUE,TRUE,TRUE,TRUE,22,25,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.
standard_antlerless_elk,EA1285,Nonresident,Panguitch Lake,Any Legal Weapon,Dec 12 2026 - Dec 20 2026,35,25,-10,MINOR,TRUE,TRUE,TRUE,TRUE,3,25,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.
standard_antlerless_elk,EA1073,Resident,Paunsaugunt,Any Legal Weapon,Nov 21 2026 - Dec 31 2026,20,20,0,UNCHANGED,TRUE,TRUE,TRUE,TRUE,18,20,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.
standard_antlerless_elk,EA1073,Nonresident,Paunsaugunt,Any Legal Weapon,Nov 21 2026 - Dec 31 2026,20,20,0,UNCHANGED,TRUE,TRUE,TRUE,TRUE,2,20,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.
standard_antlerless_elk,EA1294,Resident,"Paunsaugunt, East Creek",Any Legal Weapon,Aug 01 2026 - Aug 12 2026,,25,25,MAJOR,TRUE,TRUE,TRUE,TRUE,22,25,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026; 2025 permit values were shown as dashes and normalized to zero for audit use.
standard_antlerless_elk,EA1294,Nonresident,"Paunsaugunt, East Creek",Any Legal Weapon,Aug 01 2026 - Aug 12 2026,,25,25,MAJOR,TRUE,TRUE,TRUE,TRUE,3,25,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026; 2025 permit values were shown as dashes and normalized to zero for audit use.
standard_antlerless_elk,EA1254,Resident,Pine Valley,Any Legal Weapon,Nov 11 2026 - Jan 11 2027,30,30,0,UNCHANGED,TRUE,TRUE,TRUE,TRUE,27,30,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.
standard_antlerless_elk,EA1254,Nonresident,Pine Valley,Any Legal Weapon,Nov 11 2026 - Jan 11 2027,30,30,0,UNCHANGED,TRUE,TRUE,TRUE,TRUE,3,30,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.
standard_antlerless_elk,EA1081,Resident,San Juan,Any Legal Weapon,Oct 03 2026 - Oct 15 2026,125,125,0,UNCHANGED,TRUE,TRUE,TRUE,TRUE,112,125,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.
standard_antlerless_elk,EA1081,Nonresident,San Juan,Any Legal Weapon,Oct 03 2026 - Oct 15 2026,125,125,0,UNCHANGED,TRUE,TRUE,TRUE,TRUE,13,125,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.
standard_antlerless_elk,EA1082,Resident,San Juan,Any Legal Weapon,Nov 19 2026 - Dec 31 2026,125,125,0,UNCHANGED,TRUE,TRUE,TRUE,TRUE,112,125,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.
standard_antlerless_elk,EA1082,Nonresident,San Juan,Any Legal Weapon,Nov 19 2026 - Dec 31 2026,125,125,0,UNCHANGED,TRUE,TRUE,TRUE,TRUE,13,125,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.
standard_antlerless_elk,EA1084,Resident,"San Rafael, North",Any Legal Weapon,Nov 07 2026 - Jan 31 2027,5,5,0,UNCHANGED,TRUE,TRUE,TRUE,TRUE,4,5,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.
standard_antlerless_elk,EA1084,Nonresident,"San Rafael, North",Any Legal Weapon,Nov 07 2026 - Jan 31 2027,5,5,0,UNCHANGED,TRUE,TRUE,TRUE,TRUE,1,5,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.
standard_antlerless_elk,EA1101,Resident,Southwest Desert,Any Legal Weapon,Nov 20 2026 - Jan 10 2027,100,100,0,UNCHANGED,TRUE,TRUE,TRUE,TRUE,90,100,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.
standard_antlerless_elk,EA1101,Nonresident,Southwest Desert,Any Legal Weapon,Nov 20 2026 - Jan 10 2027,100,100,0,UNCHANGED,TRUE,TRUE,TRUE,TRUE,10,100,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.
standard_antlerless_elk,EA1251,Resident,"Southwest Desert, Burbank/Garrison",Any Legal Weapon,Aug 01 2026 - Aug 13 2026,15,12,-3,MINOR,TRUE,TRUE,TRUE,TRUE,11,12,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.
standard_antlerless_elk,EA1251,Nonresident,"Southwest Desert, Burbank/Garrison",Any Legal Weapon,Aug 01 2026 - Aug 13 2026,15,12,-3,MINOR,TRUE,TRUE,TRUE,TRUE,1,12,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.
standard_antlerless_elk,EA1085,Resident,Vernal/Bonanza,Archery,Aug 15 2026 - Sept 16 2026,100,100,0,UNCHANGED,TRUE,TRUE,TRUE,TRUE,90,100,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.
standard_antlerless_elk,EA1085,Nonresident,Vernal/Bonanza,Archery,Aug 15 2026 - Sept 16 2026,100,100,0,UNCHANGED,TRUE,TRUE,TRUE,TRUE,10,100,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.
standard_antlerless_elk,EA1087,Resident,Vernal/Bonanza,Any Legal Weapon,Oct 03 2026 - Oct 16 2026,100,100,0,UNCHANGED,TRUE,TRUE,TRUE,TRUE,90,100,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.
standard_antlerless_elk,EA1087,Nonresident,Vernal/Bonanza,Any Legal Weapon,Oct 03 2026 - Oct 16 2026,100,100,0,UNCHANGED,TRUE,TRUE,TRUE,TRUE,10,100,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.
standard_antlerless_elk,EA1242,Resident,"Vernal, Buckskin Hills-Jensen",Any Legal Weapon,Dec 01 2026 - Dec 31 2026,100,100,0,UNCHANGED,TRUE,TRUE,TRUE,TRUE,90,100,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.
standard_antlerless_elk,EA1242,Nonresident,"Vernal, Buckskin Hills-Jensen",Any Legal Weapon,Dec 01 2026 - Dec 31 2026,100,100,0,UNCHANGED,TRUE,TRUE,TRUE,TRUE,10,100,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.
standard_antlerless_elk,EA1243,Resident,"Vernal, Buckskin Hills-Jensen",Any Legal Weapon,Jan 01 2027 - Jan 31 2027,100,100,0,UNCHANGED,TRUE,TRUE,TRUE,TRUE,90,100,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.
standard_antlerless_elk,EA1243,Nonresident,"Vernal, Buckskin Hills-Jensen",Any Legal Weapon,Jan 01 2027 - Jan 31 2027,100,100,0,UNCHANGED,TRUE,TRUE,TRUE,TRUE,10,100,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.
standard_antlerless_elk,EA1094,Resident,"Vernal, Mosby Mtn",Any Legal Weapon,Nov 07 2026 - Jan 03 2027,100,100,0,UNCHANGED,TRUE,TRUE,TRUE,TRUE,90,100,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.
standard_antlerless_elk,EA1094,Nonresident,"Vernal, Mosby Mtn",Any Legal Weapon,Nov 07 2026 - Jan 03 2027,100,100,0,UNCHANGED,TRUE,TRUE,TRUE,TRUE,10,100,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.
standard_antlerless_elk,EA2038,Resident,Wasatch Mtns,Archery,Aug 15 2026 - Sept 04 2026,1200,1200,0,UNCHANGED,TRUE,TRUE,TRUE,TRUE,1080,1200,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.
standard_antlerless_elk,EA2038,Nonresident,Wasatch Mtns,Archery,Aug 15 2026 - Sept 04 2026,1200,1200,0,UNCHANGED,TRUE,TRUE,TRUE,TRUE,120,1200,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.
standard_antlerless_elk,EA1106,Resident,"Wasatch Mtns, Avintaquin",Any Legal Weapon,Jan 02 2027 - Jan 17 2027,200,200,0,UNCHANGED,TRUE,TRUE,TRUE,TRUE,180,200,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.
standard_antlerless_elk,EA1106,Nonresident,"Wasatch Mtns, Avintaquin",Any Legal Weapon,Jan 02 2027 - Jan 17 2027,200,200,0,UNCHANGED,TRUE,TRUE,TRUE,TRUE,20,200,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.
standard_antlerless_elk,EA1217,Resident,"Wasatch Mtns, Avintaquin",Any Legal Weapon,Oct 03 2026 - Oct 15 2026,150,150,0,UNCHANGED,TRUE,TRUE,TRUE,TRUE,135,150,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.
standard_antlerless_elk,EA1217,Nonresident,"Wasatch Mtns, Avintaquin",Any Legal Weapon,Oct 03 2026 - Oct 15 2026,150,150,0,UNCHANGED,TRUE,TRUE,TRUE,TRUE,15,150,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.
standard_antlerless_elk,EA1295,Resident,"Wasatch Mtns, Avintaquin",Muzzleloader,Oct 28 2026 - Nov 05 2026,,100,100,MAJOR,TRUE,TRUE,TRUE,TRUE,90,100,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026; 2025 permit values were shown as dashes and normalized to zero for audit use.
standard_antlerless_elk,EA1295,Nonresident,"Wasatch Mtns, Avintaquin",Muzzleloader,Oct 28 2026 - Nov 05 2026,,100,100,MAJOR,TRUE,TRUE,TRUE,TRUE,10,100,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026; 2025 permit values were shown as dashes and normalized to zero for audit use.
standard_antlerless_elk,EA1276,Resident,"Wasatch Mtns, Box Elder Peak",Any Legal Weapon,Oct 03 2026 - Oct 15 2026,45,45,0,UNCHANGED,TRUE,TRUE,TRUE,TRUE,40,45,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.
standard_antlerless_elk,EA1276,Nonresident,"Wasatch Mtns, Box Elder Peak",Any Legal Weapon,Oct 03 2026 - Oct 15 2026,45,45,0,UNCHANGED,TRUE,TRUE,TRUE,TRUE,5,45,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.
standard_antlerless_elk,EA1007,Resident,"Wasatch Mtns, Currant Creek",Any Legal Weapon,Oct 03 2026 - Oct 15 2026,,200,200,MAJOR,TRUE,TRUE,TRUE,TRUE,180,200,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026; 2025 permit values were shown as dashes and normalized to zero for audit use.
standard_antlerless_elk,EA1007,Nonresident,"Wasatch Mtns, Currant Creek",Any Legal Weapon,Oct 03 2026 - Oct 15 2026,,200,200,MAJOR,TRUE,TRUE,TRUE,TRUE,20,200,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026; 2025 permit values were shown as dashes and normalized to zero for audit use.
standard_antlerless_elk,EA1296,Resident,"Wasatch Mtns, Currant Creek",Muzzleloader,Oct 28 2026 - Nov 05 2026,,100,100,MAJOR,TRUE,TRUE,TRUE,TRUE,90,100,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026; 2025 permit values were shown as dashes and normalized to zero for audit use.
