file,hunt_code,changed,before,after
pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,RS1000,FALSE,"{""hunt_name"": ""Antelope Island Conservation"", ""hunt_type"": ""Once-in-a-lifetime"", ""permit_allotment_2026_nr"": """", ""permit_allotment_2026_res"": """", ""permit_allotment_2026_status"": ""NO_QUOTA_PUBLISHED"", ""permit_allotment_2026_total"": """", ""permits_2026_nr"": """", ""permits_2026_res"": """", ""permits_2026_total"": """", ""season"": ""Nov 9 2026 - Nov 16 2026"", ""sex_type"": ""Male Only"", ""species"": ""Rocky Mountain Bighorn Sheep"", ""weapon"": ""Any Legal Weapon""}","{""hunt_name"": ""Antelope Island Conservation"", ""hunt_type"": ""Once-in-a-lifetime"", ""permit_allotment_2026_nr"": """", ""permit_allotment_2026_res"": """", ""permit_allotment_2026_status"": ""NO_QUOTA_PUBLISHED"", ""permit_allotment_2026_total"": """", ""permits_2026_nr"": """", ""permits_2026_res"": """", ""permits_2026_total"": """", ""season"": ""Nov 9 2026 - Nov 16 2026"", ""sex_type"": ""Male Only"", ""species"": ""Rocky Mountain Bighorn Sheep"", ""weapon"": ""Any Legal Weapon""}"
pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,RS1001,FALSE,"{""hunt_name"": ""Book Cliffs, South"", ""hunt_type"": ""Conservation"", ""permit_allotment_2026_nr"": ""0"", ""permit_allotment_2026_res"": ""1"", ""permit_allotment_2026_status"": ""FULL_SPLIT"", ""permit_allotment_2026_total"": ""1"", ""permits_2026_nr"": ""0"", ""permits_2026_res"": ""1"", ""permits_2026_total"": ""1"", ""season"": ""Nov 1 - Dec 31, 2025"", ""sex_type"": ""Male Only"", ""species"": ""Rocky Mountain Bighorn Sheep"", ""weapon"": ""Any Legal Weapon""}","{""hunt_name"": ""Book Cliffs, South"", ""hunt_type"": ""Conservation"", ""permit_allotment_2026_nr"": ""0"", ""permit_allotment_2026_res"": ""1"", ""permit_allotment_2026_status"": ""FULL_SPLIT"", ""permit_allotment_2026_total"": ""1"", ""permits_2026_nr"": ""0"", ""permits_2026_res"": ""1"", ""permits_2026_total"": ""1"", ""season"": ""Nov 1 - Dec 31, 2025"", ""sex_type"": ""Male Only"", ""species"": ""Rocky Mountain Bighorn Sheep"", ""weapon"": ""Any Legal Weapon""}"
pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,RS1003,FALSE,"{""hunt_name"": ""Box Elder, Newfoundland Mtn"", ""hunt_type"": ""Conservation"", ""permit_allotment_2026_nr"": ""0"", ""permit_allotment_2026_res"": ""1"", ""permit_allotment_2026_status"": ""FULL_SPLIT"", ""permit_allotment_2026_total"": ""1"", ""permits_2026_nr"": ""0"", ""permits_2026_res"": ""1"", ""permits_2026_total"": ""1"", ""season"": ""Oct 25 - Dec 31, 2025"", ""sex_type"": ""Male Only"", ""species"": ""Rocky Mountain Bighorn Sheep"", ""weapon"": ""Any Legal Weapon""}","{""hunt_name"": ""Box Elder, Newfoundland Mtn"", ""hunt_type"": ""Conservation"", ""permit_allotment_2026_nr"": ""0"", ""permit_allotment_2026_res"": ""1"", ""permit_allotment_2026_status"": ""FULL_SPLIT"", ""permit_allotment_2026_total"": ""1"", ""permits_2026_nr"": ""0"", ""permits_2026_res"": ""1"", ""permits_2026_total"": ""1"", ""season"": ""Oct 25 - Dec 31, 2025"", ""sex_type"": ""Male Only"", ""species"": ""Rocky Mountain Bighorn Sheep"", ""weapon"": ""Any Legal Weapon""}"
pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,BI6527,FALSE,"{""hunt_name"": ""Nine Mile"", ""hunt_type"": ""General Season"", ""permit_allotment_2026_nr"": """", ""permit_allotment_2026_res"": """", ""permit_allotment_2026_status"": ""NO_QUOTA_PUBLISHED"", ""permit_allotment_2026_total"": """", ""permits_2026_nr"": """", ""permits_2026_res"": """", ""permits_2026_total"": """", ""season"": ""Aug 1, 2025 - Jan 31, 2026"", ""sex_type"": ""Hunters Choice"", ""species"": ""Bison"", ""weapon"": ""Any Legal Weapon""}","{""hunt_name"": ""Nine Mile"", ""hunt_type"": ""General Season"", ""permit_allotment_2026_nr"": """", ""permit_allotment_2026_res"": """", ""permit_allotment_2026_status"": ""NO_QUOTA_PUBLISHED"", ""permit_allotment_2026_total"": """", ""permits_2026_nr"": """", ""permits_2026_res"": """", ""permits_2026_total"": """", ""season"": ""Aug 1, 2025 - Jan 31, 2026"", ""sex_type"": ""Hunters Choice"", ""species"": ""Bison"", ""weapon"": ""Any Legal Weapon""}"
pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,BI6538,FALSE,"{""hunt_name"": ""Nine Mile, Private Lands Only"", ""hunt_type"": ""General Season"", ""permit_allotment_2026_nr"": """", ""permit_allotment_2026_res"": """", ""permit_allotment_2026_status"": ""NO_QUOTA_PUBLISHED"", ""permit_allotment_2026_total"": """", ""permits_2026_nr"": """", ""permits_2026_res"": """", ""permits_2026_total"": """", ""season"": ""Aug 1, 2025 - Jan 31, 2026 | Harvest survey due by Feb 15, 2026 Visit: http://wildlife.utah.gov/harvest to submit your survey"", ""sex_type"": ""Hunters Choice"", ""species"": ""Bison"", ""weapon"": ""Any Legal Weapon""}","{""hunt_name"": ""Nine Mile, Private Lands Only"", ""hunt_type"": ""General Season"", ""permit_allotment_2026_nr"": """", ""permit_allotment_2026_res"": """", ""permit_allotment_2026_status"": ""NO_QUOTA_PUBLISHED"", ""permit_allotment_2026_total"": """", ""permits_2026_nr"": """", ""permits_2026_res"": """", ""permits_2026_total"": """", ""season"": ""Aug 1, 2025 - Jan 31, 2026 | Harvest survey due by Feb 15, 2026 Visit: http://wildlife.utah.gov/harvest to submit your survey"", ""sex_type"": ""Hunters Choice"", ""species"": ""Bison"", ""weapon"": ""Any Legal Weapon""}"
pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,RS1006,FALSE,"{""hunt_name"": ""Nine Mile, Gray Canyon"", ""hunt_type"": ""Conservation"", ""permit_allotment_2026_nr"": ""0"", ""permit_allotment_2026_res"": ""1"", ""permit_allotment_2026_status"": ""FULL_SPLIT"", ""permit_allotment_2026_total"": ""1"", ""permits_2026_nr"": ""0"", ""permits_2026_res"": ""1"", ""permits_2026_total"": ""1"", ""season"": ""Nov 1 - Dec 31, 2025"", ""sex_type"": ""Male Only"", ""species"": ""Rocky Mountain Bighorn Sheep"", ""weapon"": ""Any Legal Weapon""}","{""hunt_name"": ""Nine Mile, Gray Canyon"", ""hunt_type"": ""Conservation"", ""permit_allotment_2026_nr"": ""0"", ""permit_allotment_2026_res"": ""1"", ""permit_allotment_2026_status"": ""FULL_SPLIT"", ""permit_allotment_2026_total"": ""1"", ""permits_2026_nr"": ""0"", ""permits_2026_res"": ""1"", ""permits_2026_total"": ""1"", ""season"": ""Nov 1 - Dec 31, 2025"", ""sex_type"": ""Male Only"", ""species"": ""Rocky Mountain Bighorn Sheep"", ""weapon"": ""Any Legal Weapon""}"
pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,CG9999,FALSE,"{""hunt_name"": ""Cougar - Statewide"", ""hunt_type"": ""Statewide"", ""permit_allotment_2026_nr"": """", ""permit_allotment_2026_res"": """", ""permit_allotment_2026_status"": ""NO_QUOTA_PUBLISHED"", ""permit_allotment_2026_total"": """", ""permits_2026_nr"": """", ""permits_2026_res"": """", ""permits_2026_total"": """", ""season"": """", ""sex_type"": ""Either Sex"", ""species"": ""Cougar"", ""weapon"": ""Any Legal Weapon""}","{""hunt_name"": ""Cougar - Statewide"", ""hunt_type"": ""Statewide"", ""permit_allotment_2026_nr"": """", ""permit_allotment_2026_res"": """", ""permit_allotment_2026_status"": ""NO_QUOTA_PUBLISHED"", ""permit_allotment_2026_total"": """", ""permits_2026_nr"": """", ""permits_2026_res"": """", ""permits_2026_total"": """", ""season"": """", ""sex_type"": ""Either Sex"", ""species"": ""Cougar"", ""weapon"": ""Any Legal Weapon""}"
pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,EX1000,FALSE,"{""hunt_name"": ""Elk Extended Archery"", ""hunt_type"": ""Extended Archery"", ""permit_allotment_2026_nr"": """", ""permit_allotment_2026_res"": """", ""permit_allotment_2026_status"": ""NO_QUOTA_PUBLISHED"", ""permit_allotment_2026_total"": """", ""permits_2026_nr"": """", ""permits_2026_res"": """", ""permits_2026_total"": """", ""season"": ""Aug 16 - Dec 15, 2025"", ""sex_type"": ""Hunters Choice"", ""species"": ""Elk"", ""weapon"": ""Archery""}","{""hunt_name"": ""Elk Extended Archery"", ""hunt_type"": ""Extended Archery"", ""permit_allotment_2026_nr"": """", ""permit_allotment_2026_res"": """", ""permit_allotment_2026_status"": ""NO_QUOTA_PUBLISHED"", ""permit_allotment_2026_total"": """", ""permits_2026_nr"": """", ""permits_2026_res"": """", ""permits_2026_total"": """", ""season"": ""Aug 16 - Dec 15, 2025"", ""sex_type"": ""Hunters Choice"", ""species"": ""Elk"", ""weapon"": ""Archery""}"
pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,RS0001,FALSE,"{""hunt_name"": ""Rocky Mountain Bighorn Sheep - Statewide Permit"", ""hunt_type"": ""Statewide"", ""permit_allotment_2026_nr"": ""0"", ""permit_allotment_2026_res"": ""1"", ""permit_allotment_2026_status"": ""FULL_SPLIT"", ""permit_allotment_2026_total"": ""1"", ""permits_2026_nr"": ""0"", ""permits_2026_res"": ""1"", ""permits_2026_total"": ""1"", ""season"": ""Sept 1 - Dec 31, 2026"", ""sex_type"": ""Male Only"", ""species"": ""Rocky Mountain Bighorn Sheep"", ""weapon"": ""Any Legal Weapon""}","{""hunt_name"": ""Rocky Mountain Bighorn Sheep - Statewide Permit"", ""hunt_type"": ""Statewide"", ""permit_allotment_2026_nr"": ""0"", ""permit_allotment_2026_res"": ""1"", ""permit_allotment_2026_status"": ""FULL_SPLIT"", ""permit_allotment_2026_total"": ""1"", ""permits_2026_nr"": ""0"", ""permits_2026_res"": ""1"", ""permits_2026_total"": ""1"", ""season"": ""Sept 1 - Dec 31, 2026"", ""sex_type"": ""Male Only"", ""species"": ""Rocky Mountain Bighorn Sheep"", ""weapon"": ""Any Legal Weapon""}"
processed_data/hunt_master_enriched.csv,BI6527,FALSE,"{""hunt_name"": ""Nine Mile"", ""hunt_type"": ""General Season"", ""permit_allotment_2026_nr"": """", ""permit_allotment_2026_res"": """", ""permit_allotment_2026_status"": ""NO_QUOTA_PUBLISHED"", ""permit_allotment_2026_total"": """", ""permits_2026_nr"": """", ""permits_2026_res"": """", ""permits_2026_total"": """", ""public_permits_2026"": """", ""weapon"": ""Any Legal Weapon""}","{""hunt_name"": ""Nine Mile"", ""hunt_type"": ""General Season"", ""permit_allotment_2026_nr"": """", ""permit_allotment_2026_res"": """", ""permit_allotment_2026_status"": ""NO_QUOTA_PUBLISHED"", ""permit_allotment_2026_total"": """", ""permits_2026_nr"": """", ""permits_2026_res"": """", ""permits_2026_total"": """", ""public_permits_2026"": """", ""weapon"": ""Any Legal Weapon""}"
