family,hunt_code,residency,hunt_name,weapon,season_dates_2026,permits_2025_total,permits_2026_total,permit_delta_total,significance,reference_match,master_match,ladder_match,draw_reality_match,repo_public_permits_2026,repo_permits_2026_total,source_document,source_note
ewe_rocky_sheep,RE1000,Resident,"Box Elder, Newfoundland Mtn",Any Legal Weapon,Sept 08 2026 - Sept 16 2026,5,5,0,UNCHANGED,TRUE,TRUE,TRUE,TRUE,4,5,2026-05-user-verified-table,User-provided ewe Rocky Mountain bighorn sheep comparison table for 2025 to 2026.
ewe_rocky_sheep,RE1000,Nonresident,"Box Elder, Newfoundland Mtn",Any Legal Weapon,Sept 08 2026 - Sept 16 2026,5,5,0,UNCHANGED,TRUE,TRUE,TRUE,TRUE,1,5,2026-05-user-verified-table,User-provided ewe Rocky Mountain bighorn sheep comparison table for 2025 to 2026.
