hunt_code,hunt_name,species,hunt_type,residency,permits_2026_total,promotion_status,reason
DA1048,Fillmore City,Deer,General Season,Resident,15,PROMOTED,Promoted from current 2026 DATABASE/draw-reality antlerless reference coverage with source basis prior_2024_antlerless_draw_results; no draw-odds probability was invented.
DA1049,"Vernal, Ashley Valley",Deer,General Season,Resident,35,PROMOTED,Promoted from current 2026 DATABASE/draw-reality antlerless reference coverage with source basis prior_2024_antlerless_draw_results; no draw-odds probability was invented.
EA1007,"Wasatch Mtns, Currant Creek",Elk,General Season,Resident,200,PROMOTED,Promoted from current 2026 DATABASE/draw-reality antlerless reference coverage with source basis current_2026_database_reference_only; no draw-odds probability was invented.
EA1053,"Nine Mile, West Anthro",Elk,General Season,Resident,50,PROMOTED,Promoted from current 2026 DATABASE/draw-reality antlerless reference coverage with source basis current_2026_database_reference_only; no draw-odds probability was invented.
EA1106,"Wasatch Mtns, Avintaquin",Elk,General Season,Resident,200,PROMOTED,Promoted from current 2026 DATABASE/draw-reality antlerless reference coverage with source basis prior_2024_antlerless_draw_results; no draw-odds probability was invented.
EA1180,La Sal (Conservation),Elk,Conservation,Resident,17,PROMOTED,Promoted from current 2026 DATABASE/draw-reality antlerless reference coverage with source basis current_2026_database_reference_only; no draw-odds probability was invented.
EA1220,Manti (Expo),Elk,General Season,Resident,,PROMOTED,Promoted from current 2026 DATABASE/draw-reality antlerless reference coverage with source basis current_2026_database_reference_only; no draw-odds probability was invented.
EA1221,Fishlake/Thousand Lake (Expo),Elk,General Season,Resident,,PROMOTED,Promoted from current 2026 DATABASE/draw-reality antlerless reference coverage with source basis current_2026_database_reference_only; no draw-odds probability was invented.
EA1258,La Sal (Expo),Elk,General Season,Resident,,PROMOTED,Promoted from current 2026 DATABASE/draw-reality antlerless reference coverage with source basis current_2026_database_reference_only; no draw-odds probability was invented.
EA1264,"Wasatch Mtns, Rabbit Gulch",Elk,General Season,Resident,50,PROMOTED,Promoted from current 2026 DATABASE/draw-reality antlerless reference coverage with source basis prior_2024_antlerless_draw_results; no draw-odds probability was invented.
EA1265,"Wasatch Mtns, Tabby Mtn",Elk,General Season,Resident,100,PROMOTED,Promoted from current 2026 DATABASE/draw-reality antlerless reference coverage with source basis prior_2024_antlerless_draw_results; no draw-odds probability was invented.
EA1266,"Box Elder, Hansel Mtn",Elk,General Season,Resident,30,PROMOTED,Promoted from current 2026 DATABASE/draw-reality antlerless reference coverage with source basis prior_2024_antlerless_draw_results; no draw-odds probability was invented.
EA1267,Cache,Elk,General Season,Resident,200,PROMOTED,Promoted from current 2026 DATABASE/draw-reality antlerless reference coverage with source basis prior_2024_antlerless_draw_results; no draw-odds probability was invented.
EA1268,"North Slope, Summit",Elk,General Season,Resident,200,PROMOTED,Promoted from current 2026 DATABASE/draw-reality antlerless reference coverage with source basis prior_2024_antlerless_draw_results; no draw-odds probability was invented.
EA1269,Ogden (excludes Hyrum),Elk,General Season,Resident,300,PROMOTED,Promoted from current 2026 DATABASE/draw-reality antlerless reference coverage with source basis prior_2024_antlerless_draw_results; no draw-odds probability was invented.
EA1270,Fishlake (Conservation),Elk,Conservation,Resident,,PROMOTED,Promoted from current 2026 DATABASE/draw-reality antlerless reference coverage with source basis current_2026_database_reference_only; no draw-odds probability was invented.
EA1271,Manti (Conservation),Elk,Conservation,Resident,,PROMOTED,Promoted from current 2026 DATABASE/draw-reality antlerless reference coverage with source basis current_2026_database_reference_only; no draw-odds probability was invented.
EA1272,"East Canyon, East",Elk,General Season,Resident,150,PROMOTED,Promoted from current 2026 DATABASE/draw-reality antlerless reference coverage with source basis current_2026_database_reference_only; no draw-odds probability was invented.
EA1273,"North Slope, Three Corners",Elk,General Season,Resident,25,PROMOTED,Promoted from current 2026 DATABASE/draw-reality antlerless reference coverage with source basis current_2026_database_reference_only; no draw-odds probability was invented.
EA1274,"North Slope, Three Corners",Elk,General Season,Resident,25,PROMOTED,Promoted from current 2026 DATABASE/draw-reality antlerless reference coverage with source basis current_2026_database_reference_only; no draw-odds probability was invented.
EA1276,"Wasatch Mtns, Box Elder Peak",Elk,General Season,Resident,45,PROMOTED,Promoted from current 2026 DATABASE/draw-reality antlerless reference coverage with source basis current_2026_database_reference_only; no draw-odds probability was invented.
EA1277,"North Slope, Three Corners",Elk,General Season,Resident,25,PROMOTED,Promoted from current 2026 DATABASE/draw-reality antlerless reference coverage with source basis current_2026_database_reference_only; no draw-odds probability was invented.
EA1278,"Manti, Ferron-Nelson Mtn",Elk,General Season,Resident,50,PROMOTED,Promoted from current 2026 DATABASE/draw-reality antlerless reference coverage with source basis current_2026_database_reference_only; no draw-odds probability was invented.
EA1279,"Manti, Ferron-Nelson Mtn",Elk,General Season,Resident,50,PROMOTED,Promoted from current 2026 DATABASE/draw-reality antlerless reference coverage with source basis current_2026_database_reference_only; no draw-odds probability was invented.
EA1280,"La Sal, La Sal Mtns-North",Elk,General Season,Resident,175,PROMOTED,Promoted from current 2026 DATABASE/draw-reality antlerless reference coverage with source basis current_2026_database_reference_only; no draw-odds probability was invented.
EA1281,"Mt Dutton, Deep Creek",Elk,General Season,Resident,75,PROMOTED,Promoted from current 2026 DATABASE/draw-reality antlerless reference coverage with source basis current_2026_database_reference_only; no draw-odds probability was invented.
EA1282,"Ogden, North",Elk,General Season,Resident,200,PROMOTED,Promoted from current 2026 DATABASE/draw-reality antlerless reference coverage with source basis current_2026_database_reference_only; no draw-odds probability was invented.
EA1283,Panguitch Lake,Elk,General Season,Resident,35,PROMOTED,Promoted from current 2026 DATABASE/draw-reality antlerless reference coverage with source basis current_2026_database_reference_only; no draw-odds probability was invented.
EA1284,Panguitch Lake,Elk,General Season,Resident,55,PROMOTED,Promoted from current 2026 DATABASE/draw-reality antlerless reference coverage with source basis current_2026_database_reference_only; no draw-odds probability was invented.
EA1285,Panguitch Lake,Elk,General Season,Resident,25,PROMOTED,Promoted from current 2026 DATABASE/draw-reality antlerless reference coverage with source basis current_2026_database_reference_only; no draw-odds probability was invented.
EA1286,Monroe,Elk,General Season,Resident,40,PROMOTED,Promoted from current 2026 DATABASE/draw-reality antlerless reference coverage with source basis current_2026_database_reference_only; no draw-odds probability was invented.
EA1287,"Box Elder, Grouse Creek",Elk,General Season,Resident,30,PROMOTED,Promoted from current 2026 DATABASE/draw-reality antlerless reference coverage with source basis current_2026_database_reference_only; no draw-odds probability was invented.
EA1288,"Manti, Ferron Lower Escarpment",Elk,General Season,Resident,40,PROMOTED,Promoted from current 2026 DATABASE/draw-reality antlerless reference coverage with source basis current_2026_database_reference_only; no draw-odds probability was invented.
EA1289,"Manti, Ferron Lower Escarpment",Elk,General Season,Resident,40,PROMOTED,Promoted from current 2026 DATABASE/draw-reality antlerless reference coverage with source basis current_2026_database_reference_only; no draw-odds probability was invented.
EA1290,"Manti, Ferron Lower Escarpment",Elk,General Season,Resident,40,PROMOTED,Promoted from current 2026 DATABASE/draw-reality antlerless reference coverage with source basis current_2026_database_reference_only; no draw-odds probability was invented.
EA1291,"Mt Dutton, North",Elk,General Season,Resident,80,PROMOTED,Promoted from current 2026 DATABASE/draw-reality antlerless reference coverage with source basis current_2026_database_reference_only; no draw-odds probability was invented.
EA1292,"Mt Dutton, North",Elk,General Season,Resident,80,PROMOTED,Promoted from current 2026 DATABASE/draw-reality antlerless reference coverage with source basis current_2026_database_reference_only; no draw-odds probability was invented.
EA1293,"North Slope, Three Corners",Elk,General Season,Resident,25,PROMOTED,Promoted from current 2026 DATABASE/draw-reality antlerless reference coverage with source basis current_2026_database_reference_only; no draw-odds probability was invented.
EA1294,"Paunsaugunt, East Creek",Elk,General Season,Resident,25,PROMOTED,Promoted from current 2026 DATABASE/draw-reality antlerless reference coverage with source basis current_2026_database_reference_only; no draw-odds probability was invented.
EA1295,"Wasatch Mtns, Avintaquin",Elk,General Season,Resident,100,PROMOTED,Promoted from current 2026 DATABASE/draw-reality antlerless reference coverage with source basis current_2026_database_reference_only; no draw-odds probability was invented.
EA1296,"Wasatch Mtns, Currant Creek",Elk,General Season,Resident,100,PROMOTED,Promoted from current 2026 DATABASE/draw-reality antlerless reference coverage with source basis current_2026_database_reference_only; no draw-odds probability was invented.
EA1297,"Wasatch Mtns, Red Creek West",Elk,General Season,Resident,100,PROMOTED,Promoted from current 2026 DATABASE/draw-reality antlerless reference coverage with source basis current_2026_database_reference_only; no draw-odds probability was invented.
EA1298,"Wasatch Mtns, Wildcat/Timber Canyon",Elk,General Season,Resident,100,PROMOTED,Promoted from current 2026 DATABASE/draw-reality antlerless reference coverage with source basis current_2026_database_reference_only; no draw-odds probability was invented.
EA1299,"Wasatch Mtns, West-Central",Elk,General Season,Resident,50,PROMOTED,Promoted from current 2026 DATABASE/draw-reality antlerless reference coverage with source basis current_2026_database_reference_only; no draw-odds probability was invented.
EA1300,"Wasatch Mtns, West-Central",Elk,General Season,Resident,50,PROMOTED,Promoted from current 2026 DATABASE/draw-reality antlerless reference coverage with source basis current_2026_database_reference_only; no draw-odds probability was invented.
EA2000,Antlerless Elk Control,Elk,Antlerless Elk Control,Resident,,PROMOTED,Promoted from current 2026 DATABASE/draw-reality antlerless reference coverage with source basis current_2026_database_reference_only; no draw-odds probability was invented.
EA2033,Kamas,Elk,General Season,Resident,200,PROMOTED,Promoted from current 2026 DATABASE/draw-reality antlerless reference coverage with source basis prior_2024_antlerless_draw_results; no draw-odds probability was invented.
EA2034,"Nine Mile, Anthro",Elk,General Season,Resident,200,PROMOTED,Promoted from current 2026 DATABASE/draw-reality antlerless reference coverage with source basis prior_2024_antlerless_draw_results; no draw-odds probability was invented.
EA2036,"Oquirrh-Stansbury, East",Elk,General Season,Resident,70,PROMOTED,Promoted from current 2026 DATABASE/draw-reality antlerless reference coverage with source basis prior_2024_antlerless_draw_results; no draw-odds probability was invented.
EA2037,Yellowstone,Elk,General Season,Resident,200,PROMOTED,Promoted from current 2026 DATABASE/draw-reality antlerless reference coverage with source basis prior_2024_antlerless_draw_results; no draw-odds probability was invented.
EA2038,Wasatch Mtns,Elk,General Season,Resident,1200,PROMOTED,Promoted from current 2026 DATABASE/draw-reality antlerless reference coverage with source basis prior_2024_antlerless_draw_results; no draw-odds probability was invented.
EA2041,Cache (Conservation),Elk,Conservation,Resident,,PROMOTED,Promoted from current 2026 DATABASE/draw-reality antlerless reference coverage with source basis current_2026_database_reference_only; no draw-odds probability was invented.
EA2045,Wasatch Mtns (Conservation),Elk,Conservation,Resident,,PROMOTED,Promoted from current 2026 DATABASE/draw-reality antlerless reference coverage with source basis current_2026_database_reference_only; no draw-odds probability was invented.
PD1039,"Panguitch Lake/Zion, North",Pronghorn,General Season,Resident,40,PROMOTED,Promoted from current 2026 DATABASE/draw-reality antlerless reference coverage with source basis current_2026_database_reference_only; no draw-odds probability was invented.
PD1054,Parker Mtn,Pronghorn,General Season,Resident,30,PROMOTED,Promoted from current 2026 DATABASE/draw-reality antlerless reference coverage with source basis current_2026_database_reference_only; no draw-odds probability was invented.
PD1055,Parker Mtn,Pronghorn,General Season,Resident,35,PROMOTED,Promoted from current 2026 DATABASE/draw-reality antlerless reference coverage with source basis current_2026_database_reference_only; no draw-odds probability was invented.
