hunt_code,hunt_name,species,hunt_type,residency,permits_2026_total,promotion_status,reason
DB0001,Southeastern Navajo Buck Deer,Deer,Tribal,Resident,,PROMOTED,Promoted from current 2026 deer reference coverage with source basis current_2026_tribal_reference_only; no draw-odds probability was invented.
DB0002,Southeastern Navajo Buck Deer,Deer,Tribal,Resident,,PROMOTED,Promoted from current 2026 deer reference coverage with source basis current_2026_tribal_reference_only; no draw-odds probability was invented.
DB0003,Southeastern Navajo Buck Deer,Deer,Tribal,Resident,,PROMOTED,Promoted from current 2026 deer reference coverage with source basis current_2026_tribal_reference_only; no draw-odds probability was invented.
DB0004,Southern Navajo Buck Deer,Deer,Tribal,Resident,,PROMOTED,Promoted from current 2026 deer reference coverage with source basis current_2026_tribal_reference_only; no draw-odds probability was invented.
DB0005,Southern Navajo Buck Deer,Deer,Tribal,Resident,,PROMOTED,Promoted from current 2026 deer reference coverage with source basis current_2026_tribal_reference_only; no draw-odds probability was invented.
DB0006,Southern Navajo Buck Deer,Deer,Tribal,Resident,,PROMOTED,Promoted from current 2026 deer reference coverage with source basis current_2026_tribal_reference_only; no draw-odds probability was invented.
DB0009,Antelope Island - Conservation/Expo,Deer,Premium Limited Entry,Resident,,PROMOTED,Promoted from current 2026 deer reference coverage with source basis current_2026_special_permit_reference_only; no draw-odds probability was invented.
DB0010,Southern Paiute Buck Deer (early),Deer,Tribal,Resident,,PROMOTED,Promoted from current 2026 deer reference coverage with source basis current_2026_tribal_reference_only; no draw-odds probability was invented.
DB0011,Southern Paiute Buck Deer,Deer,Tribal,Resident,,PROMOTED,Promoted from current 2026 deer reference coverage with source basis current_2026_tribal_reference_only; no draw-odds probability was invented.
DB0012,Southern Paiute Buck Deer,Deer,Tribal,Resident,,PROMOTED,Promoted from current 2026 deer reference coverage with source basis current_2026_tribal_reference_only; no draw-odds probability was invented.
DB0013,Southern Paiute Buck Deer (late),Deer,Tribal,Resident,,PROMOTED,Promoted from current 2026 deer reference coverage with source basis current_2026_tribal_reference_only; no draw-odds probability was invented.
DB1056,Book Cliffs (North & South),Deer,Conservation,Resident,,PROMOTED,Promoted from current 2026 deer reference coverage with source basis current_2026_special_permit_reference_only; no draw-odds probability was invented.
DB1075,Book Cliffs (North & South),Deer,Conservation,Resident,,PROMOTED,Promoted from current 2026 deer reference coverage with source basis current_2026_special_permit_reference_only; no draw-odds probability was invented.
