target_model_year,reported_hunt_year,hunt_code,species,hunt_family,hunt_names,target_harvest_sum,target_permits_sum,exact_code_history_years,name_family_match_years,crosswalk_candidates,best_match_method,status_bucket,reason_code,recommended_model_behavior,data_quality_grade,source_labels
2026,2025,LO1517,Deer,Deer,Pine Valley,0.0,1.0,,2021|2022|2023|2024,2021:DB1034:Pine Valley; 2021:DB1517:Pine Valley; 2021:DB1547:Pine Valley; 2021:DB1577:Pine Valley; 2021:DB1595:Pine Valley; 2021:DB1786:Pine Valley; 2022:DB1034:Pine Valley; 2023:DB1034:Pine Valley; 2024:DB1034:Pine Valley; 2024:DB1517:Pine Valley; 2024:DB1547:Pine Valley; 2024:DB1577:Pine Valley; 2024:DB1595:Pine Valley; 2024:DB1786:Pine Valley,normalized_hunt_name_family,ACTIVE_2026_WITH_NAME_MATCH_HISTORY,POSSIBLE_RENAME_OR_SPLIT_MERGE,Use matched name/family history with review; do not assume exact continuity until confirmed.,C,2025_for_2026_preliminary_hunt_code_keyed
2026,2025,LO1524,Deer,Deer,Southwest Desert,0.0,2.0,,2021|2022|2023|2024,2021:DB1040:Southwest Desert; 2021:DB1524:Southwest Desert; 2021:DB1554:Southwest Desert; 2021:DB1584:Southwest Desert; 2021:DB1793:Southwest Desert; 2022:DB1040:Southwest Desert; 2023:DB1040:Southwest Desert; 2024:DB1040:Southwest Desert; 2024:DB1524:Southwest Desert; 2024:DB1554:Southwest Desert; 2024:DB1584:Southwest Desert; 2024:DB1793:Southwest Desert,normalized_hunt_name_family,ACTIVE_2026_WITH_NAME_MATCH_HISTORY,POSSIBLE_RENAME_OR_SPLIT_MERGE,Use matched name/family history with review; do not assume exact continuity until confirmed.,C,2025_for_2026_preliminary_hunt_code_keyed
2026,2025,LO1529,Deer,Deer,Zion,0.0,6.0,,2021|2022|2023|2024,2021:DB1043:Zion; 2021:DB1529:Zion; 2021:DB1559:Zion; 2021:DB1589:Zion; 2021:DB1597:Zion; 2021:DB1798:Zion; 2022:DB1043:Zion; 2023:DB1043:Zion; 2024:DB1043:Zion; 2024:DB1529:Zion; 2024:DB1559:Zion; 2024:DB1589:Zion; 2024:DB1597:Zion; 2024:DB1798:Zion,normalized_hunt_name_family,ACTIVE_2026_WITH_NAME_MATCH_HISTORY,POSSIBLE_RENAME_OR_SPLIT_MERGE,Use matched name/family history with review; do not assume exact continuity until confirmed.,C,2025_for_2026_preliminary_hunt_code_keyed
2026,2025,LO1531,Deer,Deer,Box Elder,12.0,18.0,,2021|2022|2023|2024,2021:DB1077:Box Elder; 2021:DB1501:Box Elder; 2021:DB1531:Box Elder; 2021:DB1561:Box Elder; 2021:DB1770:Box Elder; 2022:DB1077:Box Elder; 2023:DB1077:Box Elder; 2024:DB1077:Box Elder; 2024:DB1501:Box Elder; 2024:DB1531:Box Elder; 2024:DB1561:Box Elder; 2024:DB1770:Box Elder,normalized_hunt_name_family,ACTIVE_2026_WITH_NAME_MATCH_HISTORY,POSSIBLE_RENAME_OR_SPLIT_MERGE,Use matched name/family history with review; do not assume exact continuity until confirmed.,C,2025_for_2026_preliminary_hunt_code_keyed
2026,2025,LO1533,Deer,Deer,Manti/San Rafael,14.0,22.0,,2024,2024:DB1079:Manti/San Rafael; 2024:DB1503:Manti/San Rafael; 2024:DB1533:Manti/San Rafael; 2024:DB1563:Manti/San Rafael; 2024:DB1772:Manti/San Rafael,normalized_hunt_name_family,ACTIVE_2026_WITH_NAME_MATCH_HISTORY,POSSIBLE_RENAME_OR_SPLIT_MERGE,Use matched name/family history with review; do not assume exact continuity until confirmed.,C,2025_for_2026_preliminary_hunt_code_keyed
2026,2025,LO1534,Deer,Deer,Nebo,4.0,5.0,,2024,2024:DB1080:Nebo; 2024:DB1504:Nebo; 2024:DB1534:Nebo; 2024:DB1564:Nebo; 2024:DB1773:Nebo,normalized_hunt_name_family,ACTIVE_2026_WITH_NAME_MATCH_HISTORY,POSSIBLE_RENAME_OR_SPLIT_MERGE,Use matched name/family history with review; do not assume exact continuity until confirmed.,C,2025_for_2026_preliminary_hunt_code_keyed
2026,2025,LO1536,Deer,Deer,Fillmore,19.0,34.0,,2021|2022|2023|2024,2021:DB1028:Fillmore; 2021:DB1506:Fillmore; 2021:DB1536:Fillmore; 2021:DB1566:Fillmore; 2021:DB1591:Fillmore; 2021:DB1775:Fillmore; 2022:DB1028:Fillmore; 2023:DB1028:Fillmore; 2024:DB1028:Fillmore; 2024:DB1506:Fillmore; 2024:DB1536:Fillmore; 2024:DB1566:Fillmore; 2024:DB1591:Fillmore; 2024:DB1775:Fillmore,normalized_hunt_name_family,ACTIVE_2026_WITH_NAME_MATCH_HISTORY,POSSIBLE_RENAME_OR_SPLIT_MERGE,Use matched name/family history with review; do not assume exact continuity until confirmed.,C,2025_for_2026_preliminary_hunt_code_keyed
2026,2025,LO1540,Deer,Deer,Monroe,0.0,1.0,,2021|2022|2023|2024,2021:DB1032:Monroe; 2021:DB1510:Monroe; 2021:DB1540:Monroe; 2021:DB1570:Monroe; 2021:DB1779:Monroe; 2022:DB1032:Monroe; 2023:DB1032:Monroe; 2024:DB1032:Monroe; 2024:DB1510:Monroe; 2024:DB1540:Monroe; 2024:DB1570:Monroe; 2024:DB1779:Monroe,normalized_hunt_name_family,ACTIVE_2026_WITH_NAME_MATCH_HISTORY,POSSIBLE_RENAME_OR_SPLIT_MERGE,Use matched name/family history with review; do not assume exact continuity until confirmed.,C,2025_for_2026_preliminary_hunt_code_keyed
2026,2025,LO1541,Deer,Deer,Mt Dutton,3.0,3.0,,2021|2022|2023|2024,2021:DB1053:Mt Dutton; 2021:DB1511:Mt Dutton; 2021:DB1541:Mt Dutton; 2021:DB1571:Mt Dutton; 2021:DB1780:Mt Dutton; 2022:DB1053:Mt Dutton; 2023:DB1053:Mt Dutton; 2024:DB1053:Mt Dutton; 2024:DB1511:Mt Dutton; 2024:DB1541:Mt Dutton; 2024:DB1571:Mt Dutton; 2024:DB1780:Mt Dutton,normalized_hunt_name_family,ACTIVE_2026_WITH_NAME_MATCH_HISTORY,POSSIBLE_RENAME_OR_SPLIT_MERGE,Use matched name/family history with review; do not assume exact continuity until confirmed.,C,2025_for_2026_preliminary_hunt_code_keyed
2026,2025,LO1542,Deer,Deer,Nine Mile,7.0,13.0,,2021|2022|2023|2024,2021:DB1033:Nine Mile; 2021:DB1512:Nine Mile; 2021:DB1542:Nine Mile; 2021:DB1572:Nine Mile; 2021:DB1593:Nine Mile; 2021:DB1781:Nine Mile; 2022:DB1033:Nine Mile; 2023:DB1033:Nine Mile; 2024:DB1033:Nine Mile; 2024:DB1512:Nine Mile; 2024:DB1542:Nine Mile; 2024:DB1572:Nine Mile; 2024:DB1593:Nine Mile; 2024:DB1781:Nine Mile,normalized_hunt_name_family,ACTIVE_2026_WITH_NAME_MATCH_HISTORY,POSSIBLE_RENAME_OR_SPLIT_MERGE,Use matched name/family history with review; do not assume exact continuity until confirmed.,C,2025_for_2026_preliminary_hunt_code_keyed
2026,2025,LO1544,Deer,Deer,Ogden,4.0,4.0,,2021|2022|2023|2024,2021:DB1054:Ogden; 2021:DB1514:Ogden; 2021:DB1544:Ogden; 2021:DB1574:Ogden; 2021:DB1783:Ogden; 2022:DB1054:Ogden; 2023:DB1054:Ogden; 2024:DB1054:Ogden; 2024:DB1514:Ogden; 2024:DB1544:Ogden; 2024:DB1574:Ogden; 2024:DB1783:Ogden,normalized_hunt_name_family,ACTIVE_2026_WITH_NAME_MATCH_HISTORY,POSSIBLE_RENAME_OR_SPLIT_MERGE,Use matched name/family history with review; do not assume exact continuity until confirmed.,C,2025_for_2026_preliminary_hunt_code_keyed
2026,2025,LO1546,Deer,Deer,Panguitch Lake,2.0,5.0,,2021|2022|2023|2024,2021:DB1083:Panguitch Lake; 2021:DB1516:Panguitch Lake; 2021:DB1546:Panguitch Lake; 2021:DB1576:Panguitch Lake; 2021:DB1594:Panguitch Lake; 2021:DB1785:Panguitch Lake; 2022:DB1083:Panguitch Lake; 2023:DB1083:Panguitch Lake; 2024:DB1083:Panguitch Lake; 2024:DB1516:Panguitch Lake; 2024:DB1546:Panguitch Lake; 2024:DB1576:Panguitch Lake; 2024:DB1594:Panguitch Lake; 2024:DB1785:Panguitch Lake,normalized_hunt_name_family,ACTIVE_2026_WITH_NAME_MATCH_HISTORY,POSSIBLE_RENAME_OR_SPLIT_MERGE,Use matched name/family history with review; do not assume exact continuity until confirmed.,C,2025_for_2026_preliminary_hunt_code_keyed
2026,2025,LO1547,Deer,Deer,Pine Valley,2.0,2.0,,2021|2022|2023|2024,2021:DB1034:Pine Valley; 2021:DB1517:Pine Valley; 2021:DB1547:Pine Valley; 2021:DB1577:Pine Valley; 2021:DB1595:Pine Valley; 2021:DB1786:Pine Valley; 2022:DB1034:Pine Valley; 2023:DB1034:Pine Valley; 2024:DB1034:Pine Valley; 2024:DB1517:Pine Valley; 2024:DB1547:Pine Valley; 2024:DB1577:Pine Valley; 2024:DB1595:Pine Valley; 2024:DB1786:Pine Valley,normalized_hunt_name_family,ACTIVE_2026_WITH_NAME_MATCH_HISTORY,POSSIBLE_RENAME_OR_SPLIT_MERGE,Use matched name/family history with review; do not assume exact continuity until confirmed.,C,2025_for_2026_preliminary_hunt_code_keyed
2026,2025,LO1551,Deer,Deer,"San Juan, Abajo Mtns",7.0,8.0,,2021|2022|2023|2024,"2021:DB1085:San Juan, Abajo Mtns; 2022:DB1085:San Juan, Abajo Mtns; 2023:DB1085:San Juan, Abajo Mtns; 2024:DB1085:San Juan, Abajo Mtns; 2024:DB1521:San Juan, Abajo Mtns; 2024:DB1551:San Juan, Abajo Mtns; 2024:DB1581:San Juan, Abajo Mtns; 2024:DB1790:San Juan, Abajo Mtns",normalized_hunt_name_family,ACTIVE_2026_WITH_NAME_MATCH_HISTORY,POSSIBLE_RENAME_OR_SPLIT_MERGE,Use matched name/family history with review; do not assume exact continuity until confirmed.,C,2025_for_2026_preliminary_hunt_code_keyed
2026,2025,LO1552,Deer,Deer,Vernal/Bonanza,3.0,4.0,,2024,2024:DB1086:Vernal/Bonanza; 2024:DB1522:Vernal/Bonanza; 2024:DB1552:Vernal/Bonanza; 2024:DB1582:Vernal/Bonanza; 2024:DB1791:Vernal/Bonanza,normalized_hunt_name_family,ACTIVE_2026_WITH_NAME_MATCH_HISTORY,POSSIBLE_RENAME_OR_SPLIT_MERGE,Use matched name/family history with review; do not assume exact continuity until confirmed.,C,2025_for_2026_preliminary_hunt_code_keyed
2026,2025,LO1553,Deer,Deer,Yellowstone,8.0,15.0,,2024,2024:DB1039:Yellowstone; 2024:DB1523:Yellowstone; 2024:DB1553:Yellowstone; 2024:DB1583:Yellowstone; 2024:DB1792:Yellowstone,normalized_hunt_name_family,ACTIVE_2026_WITH_NAME_MATCH_HISTORY,POSSIBLE_RENAME_OR_SPLIT_MERGE,Use matched name/family history with review; do not assume exact continuity until confirmed.,C,2025_for_2026_preliminary_hunt_code_keyed
2026,2025,LO1554,Deer,Deer,Southwest Desert,4.0,9.0,,2021|2022|2023|2024,2021:DB1040:Southwest Desert; 2021:DB1524:Southwest Desert; 2021:DB1554:Southwest Desert; 2021:DB1584:Southwest Desert; 2021:DB1793:Southwest Desert; 2022:DB1040:Southwest Desert; 2023:DB1040:Southwest Desert; 2024:DB1040:Southwest Desert; 2024:DB1524:Southwest Desert; 2024:DB1554:Southwest Desert; 2024:DB1584:Southwest Desert; 2024:DB1793:Southwest Desert,normalized_hunt_name_family,ACTIVE_2026_WITH_NAME_MATCH_HISTORY,POSSIBLE_RENAME_OR_SPLIT_MERGE,Use matched name/family history with review; do not assume exact continuity until confirmed.,C,2025_for_2026_preliminary_hunt_code_keyed
2026,2025,LO1555,Deer,Deer,"Wasatch Mtns, East",4.0,6.0,,2021|2022|2023|2024,"2021:DB1041:Wasatch Mtns, East; 2021:DB1525:Wasatch Mtns, East; 2021:DB1555:Wasatch Mtns, East; 2021:DB1585:Wasatch Mtns, East; 2021:DB1794:Wasatch Mtns, East; 2022:DB1041:Wasatch Mtns, East; 2023:DB1041:Wasatch Mtns, East; 2024:DB1041:Wasatch Mtns, East; 2024:DB1525:Wasatch Mtns, East; 2024:DB1555:Wasatch Mtns, East; 2024:DB1585:Wasatch Mtns, East; 2024:DB1794:Wasatch Mtns, East",normalized_hunt_name_family,ACTIVE_2026_WITH_NAME_MATCH_HISTORY,POSSIBLE_RENAME_OR_SPLIT_MERGE,Use matched name/family history with review; do not assume exact continuity until confirmed.,C,2025_for_2026_preliminary_hunt_code_keyed
2026,2025,LO1556,Deer,Deer,"Wasatch Mtns, West",1.0,1.0,,2021|2022|2023|2024,"2021:DB1087:Wasatch Mtns, West; 2021:DB1526:Wasatch Mtns, West; 2021:DB1556:Wasatch Mtns, West; 2021:DB1586:Wasatch Mtns, West; 2021:DB1795:Wasatch Mtns, West; 2022:DB1087:Wasatch Mtns, West; 2023:DB1087:Wasatch Mtns, West; 2024:DB1087:Wasatch Mtns, West; 2024:DB1526:Wasatch Mtns, West; 2024:DB1556:Wasatch Mtns, West; 2024:DB1586:Wasatch Mtns, West; 2024:DB1795:Wasatch Mtns, West",normalized_hunt_name_family,ACTIVE_2026_WITH_NAME_MATCH_HISTORY,POSSIBLE_RENAME_OR_SPLIT_MERGE,Use matched name/family history with review; do not assume exact continuity until confirmed.,C,2025_for_2026_preliminary_hunt_code_keyed
2026,2025,LO1559,Deer,Deer,Zion,9.0,29.0,,2021|2022|2023|2024,2021:DB1043:Zion; 2021:DB1529:Zion; 2021:DB1559:Zion; 2021:DB1589:Zion; 2021:DB1597:Zion; 2021:DB1798:Zion; 2022:DB1043:Zion; 2023:DB1043:Zion; 2024:DB1043:Zion; 2024:DB1529:Zion; 2024:DB1559:Zion; 2024:DB1589:Zion; 2024:DB1597:Zion; 2024:DB1798:Zion,normalized_hunt_name_family,ACTIVE_2026_WITH_NAME_MATCH_HISTORY,POSSIBLE_RENAME_OR_SPLIT_MERGE,Use matched name/family history with review; do not assume exact continuity until confirmed.,C,2025_for_2026_preliminary_hunt_code_keyed
2026,2025,LO1572,Deer,Deer,Nine Mile,1.0,1.0,,2021|2022|2023|2024,2021:DB1033:Nine Mile; 2021:DB1512:Nine Mile; 2021:DB1542:Nine Mile; 2021:DB1572:Nine Mile; 2021:DB1593:Nine Mile; 2021:DB1781:Nine Mile; 2022:DB1033:Nine Mile; 2023:DB1033:Nine Mile; 2024:DB1033:Nine Mile; 2024:DB1512:Nine Mile; 2024:DB1542:Nine Mile; 2024:DB1572:Nine Mile; 2024:DB1593:Nine Mile; 2024:DB1781:Nine Mile,normalized_hunt_name_family,ACTIVE_2026_WITH_NAME_MATCH_HISTORY,POSSIBLE_RENAME_OR_SPLIT_MERGE,Use matched name/family history with review; do not assume exact continuity until confirmed.,C,2025_for_2026_preliminary_hunt_code_keyed
2026,2025,LO1576,Deer,Deer,Panguitch Lake,1.0,2.0,,2021|2022|2023|2024,2021:DB1083:Panguitch Lake; 2021:DB1516:Panguitch Lake; 2021:DB1546:Panguitch Lake; 2021:DB1576:Panguitch Lake; 2021:DB1594:Panguitch Lake; 2021:DB1785:Panguitch Lake; 2022:DB1083:Panguitch Lake; 2023:DB1083:Panguitch Lake; 2024:DB1083:Panguitch Lake; 2024:DB1516:Panguitch Lake; 2024:DB1546:Panguitch Lake; 2024:DB1576:Panguitch Lake; 2024:DB1594:Panguitch Lake; 2024:DB1785:Panguitch Lake,normalized_hunt_name_family,ACTIVE_2026_WITH_NAME_MATCH_HISTORY,POSSIBLE_RENAME_OR_SPLIT_MERGE,Use matched name/family history with review; do not assume exact continuity until confirmed.,C,2025_for_2026_preliminary_hunt_code_keyed
2026,2025,LO1581,Deer,Deer,"San Juan, Abajo Mtns",0.0,1.0,,2021|2022|2023|2024,"2021:DB1085:San Juan, Abajo Mtns; 2022:DB1085:San Juan, Abajo Mtns; 2023:DB1085:San Juan, Abajo Mtns; 2024:DB1085:San Juan, Abajo Mtns; 2024:DB1521:San Juan, Abajo Mtns; 2024:DB1551:San Juan, Abajo Mtns; 2024:DB1581:San Juan, Abajo Mtns; 2024:DB1790:San Juan, Abajo Mtns",normalized_hunt_name_family,ACTIVE_2026_WITH_NAME_MATCH_HISTORY,POSSIBLE_RENAME_OR_SPLIT_MERGE,Use matched name/family history with review; do not assume exact continuity until confirmed.,C,2025_for_2026_preliminary_hunt_code_keyed
2026,2025,LO1589,Deer,Deer,Zion,3.0,6.0,,2021|2022|2023|2024,2021:DB1043:Zion; 2021:DB1529:Zion; 2021:DB1559:Zion; 2021:DB1589:Zion; 2021:DB1597:Zion; 2021:DB1798:Zion; 2022:DB1043:Zion; 2023:DB1043:Zion; 2024:DB1043:Zion; 2024:DB1529:Zion; 2024:DB1559:Zion; 2024:DB1589:Zion; 2024:DB1597:Zion; 2024:DB1798:Zion,normalized_hunt_name_family,ACTIVE_2026_WITH_NAME_MATCH_HISTORY,POSSIBLE_RENAME_OR_SPLIT_MERGE,Use matched name/family history with review; do not assume exact continuity until confirmed.,C,2025_for_2026_preliminary_hunt_code_keyed
2026,2025,LO1591,Deer,Deer,Fillmore,1.0,1.0,,2021|2022|2023|2024,2021:DB1028:Fillmore; 2021:DB1506:Fillmore; 2021:DB1536:Fillmore; 2021:DB1566:Fillmore; 2021:DB1591:Fillmore; 2021:DB1775:Fillmore; 2022:DB1028:Fillmore; 2023:DB1028:Fillmore; 2024:DB1028:Fillmore; 2024:DB1506:Fillmore; 2024:DB1536:Fillmore; 2024:DB1566:Fillmore; 2024:DB1591:Fillmore; 2024:DB1775:Fillmore,normalized_hunt_name_family,ACTIVE_2026_WITH_NAME_MATCH_HISTORY,POSSIBLE_RENAME_OR_SPLIT_MERGE,Use matched name/family history with review; do not assume exact continuity until confirmed.,C,2025_for_2026_preliminary_hunt_code_keyed
2026,2025,LO1593,Deer,Deer,Nine Mile,2.0,2.0,,2021|2022|2023|2024,2021:DB1033:Nine Mile; 2021:DB1512:Nine Mile; 2021:DB1542:Nine Mile; 2021:DB1572:Nine Mile; 2021:DB1593:Nine Mile; 2021:DB1781:Nine Mile; 2022:DB1033:Nine Mile; 2023:DB1033:Nine Mile; 2024:DB1033:Nine Mile; 2024:DB1512:Nine Mile; 2024:DB1542:Nine Mile; 2024:DB1572:Nine Mile; 2024:DB1593:Nine Mile; 2024:DB1781:Nine Mile,normalized_hunt_name_family,ACTIVE_2026_WITH_NAME_MATCH_HISTORY,POSSIBLE_RENAME_OR_SPLIT_MERGE,Use matched name/family history with review; do not assume exact continuity until confirmed.,C,2025_for_2026_preliminary_hunt_code_keyed
2026,2025,LO1594,Deer,Deer,Panguitch Lake,2.0,2.0,,2021|2022|2023|2024,2021:DB1083:Panguitch Lake; 2021:DB1516:Panguitch Lake; 2021:DB1546:Panguitch Lake; 2021:DB1576:Panguitch Lake; 2021:DB1594:Panguitch Lake; 2021:DB1785:Panguitch Lake; 2022:DB1083:Panguitch Lake; 2023:DB1083:Panguitch Lake; 2024:DB1083:Panguitch Lake; 2024:DB1516:Panguitch Lake; 2024:DB1546:Panguitch Lake; 2024:DB1576:Panguitch Lake; 2024:DB1594:Panguitch Lake; 2024:DB1785:Panguitch Lake,normalized_hunt_name_family,ACTIVE_2026_WITH_NAME_MATCH_HISTORY,POSSIBLE_RENAME_OR_SPLIT_MERGE,Use matched name/family history with review; do not assume exact continuity until confirmed.,C,2025_for_2026_preliminary_hunt_code_keyed
2026,2025,LO1597,Deer,Deer,Zion,7.0,12.0,,2021|2022|2023|2024,2021:DB1043:Zion; 2021:DB1529:Zion; 2021:DB1559:Zion; 2021:DB1589:Zion; 2021:DB1597:Zion; 2021:DB1798:Zion; 2022:DB1043:Zion; 2023:DB1043:Zion; 2024:DB1043:Zion; 2024:DB1529:Zion; 2024:DB1559:Zion; 2024:DB1589:Zion; 2024:DB1597:Zion; 2024:DB1798:Zion,normalized_hunt_name_family,ACTIVE_2026_WITH_NAME_MATCH_HISTORY,POSSIBLE_RENAME_OR_SPLIT_MERGE,Use matched name/family history with review; do not assume exact continuity until confirmed.,C,2025_for_2026_preliminary_hunt_code_keyed
2026,2025,LO1598,Deer,Deer,North Slope,0.0,1.0,,2021|2022|2023|2024,2021:DB1065:North Slope; 2021:DB1513:North Slope; 2021:DB1543:North Slope; 2021:DB1573:North Slope; 2021:DB1598:North Slope; 2021:DB1782:North Slope; 2022:DB1065:North Slope; 2023:DB1065:North Slope; 2024:DB1065:North Slope; 2024:DB1513:North Slope; 2024:DB1543:North Slope; 2024:DB1573:North Slope; 2024:DB1598:North Slope; 2024:DB1782:North Slope,normalized_hunt_name_family,ACTIVE_2026_WITH_NAME_MATCH_HISTORY,POSSIBLE_RENAME_OR_SPLIT_MERGE,Use matched name/family history with review; do not assume exact continuity until confirmed.,C,2025_for_2026_preliminary_hunt_code_keyed
2026,2025,LO1599,Deer,Deer,Chalk Creek,3.0,11.0,,2023|2024,2023:DB1100:Chalk Creek; 2024:DB1100:Chalk Creek; 2024:DB1599:Chalk Creek; 2024:DB1600:Chalk Creek; 2024:DB1601:Chalk Creek; 2024:DB1602:Chalk Creek; 2024:DB1799:Chalk Creek,normalized_hunt_name_family,ACTIVE_2026_WITH_NAME_MATCH_HISTORY,POSSIBLE_RENAME_OR_SPLIT_MERGE,Use matched name/family history with review; do not assume exact continuity until confirmed.,C,2025_for_2026_preliminary_hunt_code_keyed
2026,2025,LO1601,Deer,Deer,Chalk Creek,0.0,1.0,,2023|2024,2023:DB1100:Chalk Creek; 2024:DB1100:Chalk Creek; 2024:DB1599:Chalk Creek; 2024:DB1600:Chalk Creek; 2024:DB1601:Chalk Creek; 2024:DB1602:Chalk Creek; 2024:DB1799:Chalk Creek,normalized_hunt_name_family,ACTIVE_2026_WITH_NAME_MATCH_HISTORY,POSSIBLE_RENAME_OR_SPLIT_MERGE,Use matched name/family history with review; do not assume exact continuity until confirmed.,C,2025_for_2026_preliminary_hunt_code_keyed
2026,2025,LO1603,Deer,Deer,East Canyon,7.0,11.0,,2023|2024,2023:DB1101:East Canyon; 2023:DB1105:East Canyon; 2024:DB1101:East Canyon; 2024:DB1603:East Canyon; 2024:DB1604:East Canyon; 2024:DB1605:East Canyon; 2024:DB1606:East Canyon; 2024:DB1800:East Canyon,normalized_hunt_name_family,ACTIVE_2026_WITH_NAME_MATCH_HISTORY,POSSIBLE_RENAME_OR_SPLIT_MERGE,Use matched name/family history with review; do not assume exact continuity until confirmed.,C,2025_for_2026_preliminary_hunt_code_keyed
2026,2025,LO1604,Deer,Deer,East Canyon,0.0,4.0,,2023|2024,2023:DB1101:East Canyon; 2023:DB1105:East Canyon; 2024:DB1101:East Canyon; 2024:DB1603:East Canyon; 2024:DB1604:East Canyon; 2024:DB1605:East Canyon; 2024:DB1606:East Canyon; 2024:DB1800:East Canyon,normalized_hunt_name_family,ACTIVE_2026_WITH_NAME_MATCH_HISTORY,POSSIBLE_RENAME_OR_SPLIT_MERGE,Use matched name/family history with review; do not assume exact continuity until confirmed.,C,2025_for_2026_preliminary_hunt_code_keyed
2026,2025,LO1607,Deer,Deer,Morgan-South Rich,0.0,4.0,,2021|2022|2023|2024,2021:DB1092:Morgan-South Rich; 2022:DB1092:Morgan-South Rich; 2023:DB1103:Morgan-South Rich; 2024:DB1103:Morgan-South Rich; 2024:DB1607:Morgan-South Rich; 2024:DB1608:Morgan-South Rich; 2024:DB1609:Morgan-South Rich; 2024:DB1610:Morgan-South Rich; 2024:DB1801:Morgan-South Rich,normalized_hunt_name_family,ACTIVE_2026_WITH_NAME_MATCH_HISTORY,POSSIBLE_RENAME_OR_SPLIT_MERGE,Use matched name/family history with review; do not assume exact continuity until confirmed.,C,2025_for_2026_preliminary_hunt_code_keyed
2026,2025,LO1608,Deer,Deer,Morgan-South Rich,1.0,1.0,,2021|2022|2023|2024,2021:DB1092:Morgan-South Rich; 2022:DB1092:Morgan-South Rich; 2023:DB1103:Morgan-South Rich; 2024:DB1103:Morgan-South Rich; 2024:DB1607:Morgan-South Rich; 2024:DB1608:Morgan-South Rich; 2024:DB1609:Morgan-South Rich; 2024:DB1610:Morgan-South Rich; 2024:DB1801:Morgan-South Rich,normalized_hunt_name_family,ACTIVE_2026_WITH_NAME_MATCH_HISTORY,POSSIBLE_RENAME_OR_SPLIT_MERGE,Use matched name/family history with review; do not assume exact continuity until confirmed.,C,2025_for_2026_preliminary_hunt_code_keyed
2026,2025,LO1613,Deer,Deer,"Beaver, East",0.0,5.0,,,,none,NO_PRIOR_HISTORY_FOUND_IN_AVAILABLE_HARVEST_DB,NEW_OR_UNMATCHED_2026_MODEL_TARGET_CODE,Use species/family fallback or parent unit crosswalk; send to manual review before asserting trend.,D,2025_for_2026_preliminary_hunt_code_keyed
2026,2025,LO1614,Deer,Deer,"Beaver, West",1.0,1.0,,,,none,NO_PRIOR_HISTORY_FOUND_IN_AVAILABLE_HARVEST_DB,NEW_OR_UNMATCHED_2026_MODEL_TARGET_CODE,Use species/family fallback or parent unit crosswalk; send to manual review before asserting trend.,D,2025_for_2026_preliminary_hunt_code_keyed
2026,2025,LO1616,Deer,Deer,"Beaver, West",1.0,3.0,,,,none,NO_PRIOR_HISTORY_FOUND_IN_AVAILABLE_HARVEST_DB,NEW_OR_UNMATCHED_2026_MODEL_TARGET_CODE,Use species/family fallback or parent unit crosswalk; send to manual review before asserting trend.,D,2025_for_2026_preliminary_hunt_code_keyed
2026,2025,LO1619,Deer,Deer,"West Desert, Swasey",3.0,3.0,,,,none,NO_PRIOR_HISTORY_FOUND_IN_AVAILABLE_HARVEST_DB,NEW_OR_UNMATCHED_2026_MODEL_TARGET_CODE,Use species/family fallback or parent unit crosswalk; send to manual review before asserting trend.,D,2025_for_2026_preliminary_hunt_code_keyed
2026,2025,LO1622,Deer,Deer,Oquirrh/Tintic,5.0,6.0,,,,none,NO_PRIOR_HISTORY_FOUND_IN_AVAILABLE_HARVEST_DB,NEW_OR_UNMATCHED_2026_MODEL_TARGET_CODE,Use species/family fallback or parent unit crosswalk; send to manual review before asserting trend.,D,2025_for_2026_preliminary_hunt_code_keyed
2026,2025,LO1625,Deer,Deer,Cedar/Stansbury,0.0,1.0,,,,none,NO_PRIOR_HISTORY_FOUND_IN_AVAILABLE_HARVEST_DB,NEW_OR_UNMATCHED_2026_MODEL_TARGET_CODE,Use species/family fallback or parent unit crosswalk; send to manual review before asserting trend.,D,2025_for_2026_preliminary_hunt_code_keyed
2026,2025,LO1627,Deer,Deer,Cache,6.0,8.0,,2021|2022|2023|2024,2021:DB1078:Cache; 2021:DB1502:Cache; 2021:DB1532:Cache; 2021:DB1562:Cache; 2021:DB1771:Cache; 2022:DB1078:Cache; 2023:DB1078:Cache; 2024:DB1078:Cache; 2024:DB1502:Cache; 2024:DB1532:Cache; 2024:DB1562:Cache; 2024:DB1771:Cache,normalized_hunt_name_family,ACTIVE_2026_WITH_NAME_MATCH_HISTORY,POSSIBLE_RENAME_OR_SPLIT_MERGE,Use matched name/family history with review; do not assume exact continuity until confirmed.,C,2025_for_2026_preliminary_hunt_code_keyed
2026,2025,LO1631,Deer,Deer,Box Elder,0.0,3.0,,2021|2022|2023|2024,2021:DB1077:Box Elder; 2021:DB1501:Box Elder; 2021:DB1531:Box Elder; 2021:DB1561:Box Elder; 2021:DB1770:Box Elder; 2022:DB1077:Box Elder; 2023:DB1077:Box Elder; 2024:DB1077:Box Elder; 2024:DB1501:Box Elder; 2024:DB1531:Box Elder; 2024:DB1561:Box Elder; 2024:DB1770:Box Elder,normalized_hunt_name_family,ACTIVE_2026_WITH_NAME_MATCH_HISTORY,POSSIBLE_RENAME_OR_SPLIT_MERGE,Use matched name/family history with review; do not assume exact continuity until confirmed.,C,2025_for_2026_preliminary_hunt_code_keyed
