reported_hunt_year,model_target_year,source_family,species,hunt_code,hunt_name,hunt_type,weapon,permits,hunters_afield,harvest,average_days,percent_success,hunter_satisfaction,male_harvest,female_harvest,unknown_harvest,total_harvest,quota,percent_female,percent_adult_male,percent_5plus,mean_age,spot_stalk_harvest,source_file,source_file_sha256,source_page,parse_status,data_quality_flags,do_not_use_for_permit_quota,do_not_use_directly_for_p_draw,trend_feature_eligible,raw_line,section
2022,2023,antlerless,Antlerless Elk,EA1034,"Kamas, Francis",Antlerless Elk,Any Legal Weapon,25,19,4,6.6,20.0,,,,,,,,,,,,FF6D4B3D__2022_antlerless_hr.pdf,269b7fda3567b0d2d371a48e99b2841bd8fe585c863333af03a7ffb6ef61dab2,2,parsed,,true,true,true,"Antlerless Elk EA1034 Kamas, Francis Any Legal Weapon 25 19 4 20.0 6.6",
2022,2023,antlerless,Antlerless Elk,EA1035,"Kamas, Oakley",Antlerless Elk,Any Legal Weapon,125,88,37,5.0,41.7,,,,,,,,,,,,FF6D4B3D__2022_antlerless_hr.pdf,269b7fda3567b0d2d371a48e99b2841bd8fe585c863333af03a7ffb6ef61dab2,2,parsed,,true,true,true,"Antlerless Elk EA1035 Kamas, Oakley Any Legal Weapon 125 88 37 41.7 5.0",
2022,2023,antlerless,Antlerless Elk,EA1037,"La Sal, Dolores Triangle",Antlerless Elk,Any Legal Weapon,50,46,27,4.4,57.7,,,,,,,,,,,,FF6D4B3D__2022_antlerless_hr.pdf,269b7fda3567b0d2d371a48e99b2841bd8fe585c863333af03a7ffb6ef61dab2,2,parsed,,true,true,true,"Antlerless Elk EA1037 La Sal, Dolores Triangle Any Legal Weapon 50 46 27 57.7 4.4",
2022,2023,antlerless,Antlerless Elk,EA1038,"La Sal, La Sal Mtns",Antlerless Elk,Any Legal Weapon,298,270,85,5.3,31.5,,,,,,,,,,,,FF6D4B3D__2022_antlerless_hr.pdf,269b7fda3567b0d2d371a48e99b2841bd8fe585c863333af03a7ffb6ef61dab2,2,parsed,,true,true,true,"Antlerless Elk EA1038 La Sal, La Sal Mtns Any Legal Weapon 298 270 85 31.5 5.3",
2022,2023,antlerless,Antlerless Elk,EA1039,"La Sal, La Sal Mtns",Antlerless Elk,Any Legal Weapon,247,205,71,5.8,34.7,,,,,,,,,,,,FF6D4B3D__2022_antlerless_hr.pdf,269b7fda3567b0d2d371a48e99b2841bd8fe585c863333af03a7ffb6ef61dab2,2,parsed,,true,true,true,"Antlerless Elk EA1039 La Sal, La Sal Mtns Any Legal Weapon 247 205 71 34.7 5.8",
2022,2023,antlerless,Antlerless Elk,EA1237,"La Sal, La Sal Mtns, North",Antlerless Elk,Any Legal Weapon,149,104,31,5.6,30.2,,,,,,,,,,,,FF6D4B3D__2022_antlerless_hr.pdf,269b7fda3567b0d2d371a48e99b2841bd8fe585c863333af03a7ffb6ef61dab2,2,parsed,,true,true,true,"Antlerless Elk EA1237 La Sal, La Sal Mtns, North Any Legal Weapon 149 104 31 30.2 5.6",
2022,2023,antlerless,Antlerless Elk,EA1040,"Monroe, Koosharem Valley",Antlerless Elk,Any Legal Weapon,9,6,0,6.0,0.0,,,,,,,,,,,,FF6D4B3D__2022_antlerless_hr.pdf,269b7fda3567b0d2d371a48e99b2841bd8fe585c863333af03a7ffb6ef61dab2,2,parsed,,true,true,true,"Antlerless Elk EA1040 Monroe, Koosharem Valley Any Legal Weapon 9 6 0 0.0 6.0",
2022,2023,antlerless,Antlerless Elk,EA1238,"Monroe, Rock Springs",Antlerless Elk,Any Legal Weapon,10,9,6,4.4,62.5,,,,,,,,,,,,FF6D4B3D__2022_antlerless_hr.pdf,269b7fda3567b0d2d371a48e99b2841bd8fe585c863333af03a7ffb6ef61dab2,2,parsed,,true,true,true,"Antlerless Elk EA1238 Monroe, Rock Springs Any Legal Weapon 10 9 6 62.5 4.4",
2022,2023,antlerless,Antlerless Elk,EA1228,Morgan-South Rich,Antlerless Elk,Any Legal Weapon,100,81,63,2.7,77.1,,,,,,,,,,,,FF6D4B3D__2022_antlerless_hr.pdf,269b7fda3567b0d2d371a48e99b2841bd8fe585c863333af03a7ffb6ef61dab2,2,parsed,,true,true,true,Antlerless Elk EA1228 Morgan-South Rich Any Legal Weapon 100 81 63 77.1 2.7,
2022,2023,antlerless,Antlerless Elk,EA1229,Morgan-South Rich,Antlerless Elk,Any Legal Weapon,148,142,127,2.9,89.3,,,,,,,,,,,,FF6D4B3D__2022_antlerless_hr.pdf,269b7fda3567b0d2d371a48e99b2841bd8fe585c863333af03a7ffb6ef61dab2,2,parsed,,true,true,true,Antlerless Elk EA1229 Morgan-South Rich Any Legal Weapon 148 142 127 89.3 2.9,
2022,2023,antlerless,Antlerless Elk,EA1044,"Morgan-South Rich, South Rich",Antlerless Elk,Any Legal Weapon,49,29,16,3.7,53.3,,,,,,,,,,,,FF6D4B3D__2022_antlerless_hr.pdf,269b7fda3567b0d2d371a48e99b2841bd8fe585c863333af03a7ffb6ef61dab2,2,parsed,,true,true,true,"Antlerless Elk EA1044 Morgan-South Rich, South Rich Any Legal Weapon 49 29 16 53.3 3.7",
2022,2023,antlerless,Antlerless Elk,EA1049,"Mt Dutton, Deep Creek",Antlerless Elk,Any Legal Weapon,29,25,5,3.5,21.4,,,,,,,,,,,,FF6D4B3D__2022_antlerless_hr.pdf,269b7fda3567b0d2d371a48e99b2841bd8fe585c863333af03a7ffb6ef61dab2,2,parsed,,true,true,true,"Antlerless Elk EA1049 Mt Dutton, Deep Creek Any Legal Weapon 29 25 5 21.4 3.5",
2022,2023,antlerless,Antlerless Elk,EA1186,Mt Dutton/Plateau,Antlerless Elk,Any Legal Weapon,30,30,29,2.8,95.0,,,,,,,,,,,,FF6D4B3D__2022_antlerless_hr.pdf,269b7fda3567b0d2d371a48e99b2841bd8fe585c863333af03a7ffb6ef61dab2,2,parsed,,true,true,true,Antlerless Elk EA1186 Mt Dutton/Plateau Any Legal Weapon 30 30 29 95.0 2.8,
2022,2023,antlerless,Antlerless Elk,EA1052,"Nine Mile, Avintaquin-West Anthro",Antlerless Elk,Any Legal Weapon,249,218,105,4.4,48.0,,,,,,,,,,,,FF6D4B3D__2022_antlerless_hr.pdf,269b7fda3567b0d2d371a48e99b2841bd8fe585c863333af03a7ffb6ef61dab2,2,parsed,,true,true,true,"Antlerless Elk EA1052 Nine Mile, Avintaquin-West Anthro Any Legal Weapon 249 218 105 48.0 4.4",
2022,2023,antlerless,Antlerless Elk,EA1239,"Nine Mile, Range Creek",Antlerless Elk,Any Legal Weapon,39,30,4,7.1,12.5,,,,,,,,,,,,FF6D4B3D__2022_antlerless_hr.pdf,269b7fda3567b0d2d371a48e99b2841bd8fe585c863333af03a7ffb6ef61dab2,2,parsed,,true,true,true,"Antlerless Elk EA1239 Nine Mile, Range Creek Any Legal Weapon 39 30 4 12.5 7.1",
2022,2023,antlerless,Antlerless Elk,EA1240,"Nine Mile, Range Creek",Antlerless Elk,Any Legal Weapon,60,53,29,7.7,54.8,,,,,,,,,,,,FF6D4B3D__2022_antlerless_hr.pdf,269b7fda3567b0d2d371a48e99b2841bd8fe585c863333af03a7ffb6ef61dab2,2,parsed,,true,true,true,"Antlerless Elk EA1240 Nine Mile, Range Creek Any Legal Weapon 60 53 29 54.8 7.7",
2022,2023,antlerless,Antlerless Elk,EA1054,"Nine Mile, West Anthro",Antlerless Elk,Any Legal Weapon,249,201,29,5.4,14.5,,,,,,,,,,,,FF6D4B3D__2022_antlerless_hr.pdf,269b7fda3567b0d2d371a48e99b2841bd8fe585c863333af03a7ffb6ef61dab2,2,parsed,,true,true,true,"Antlerless Elk EA1054 Nine Mile, West Anthro Any Legal Weapon 249 201 29 14.5 5.4",
2022,2023,antlerless,Antlerless Elk,EA1056,"North Slope, Greendale",Antlerless Elk,Any Legal Weapon,5,5,0,6.4,0.0,,,,,,,,,,,,FF6D4B3D__2022_antlerless_hr.pdf,269b7fda3567b0d2d371a48e99b2841bd8fe585c863333af03a7ffb6ef61dab2,2,parsed,,true,true,true,"Antlerless Elk EA1056 North Slope, Greendale Any Legal Weapon 5 5 0 0.0 6.4",
2022,2023,antlerless,Antlerless Elk,EA1058,"North Slope, Henrys Fork-Burnt Fork",Antlerless Elk,Any Legal Weapon,100,79,33,3.8,42.3,,,,,,,,,,,,FF6D4B3D__2022_antlerless_hr.pdf,269b7fda3567b0d2d371a48e99b2841bd8fe585c863333af03a7ffb6ef61dab2,2,parsed,,true,true,true,"Antlerless Elk EA1058 North Slope, Henrys Fork-Burnt Fork Any Legal Weapon 100 79 33 42.3 3.8",
2022,2023,antlerless,Antlerless Elk,EA1196,"North Slope, Summit",Antlerless Elk,Any Legal Weapon,75,65,11,5.8,17.5,,,,,,,,,,,,FF6D4B3D__2022_antlerless_hr.pdf,269b7fda3567b0d2d371a48e99b2841bd8fe585c863333af03a7ffb6ef61dab2,2,parsed,,true,true,true,"Antlerless Elk EA1196 North Slope, Summit Any Legal Weapon 75 65 11 17.5 5.8",
2022,2023,antlerless,Antlerless Elk,EA1060,"North Slope, West Daggett",Antlerless Elk,Muzzleloader,20,20,8,5.7,41.7,,,,,,,,,,,,FF6D4B3D__2022_antlerless_hr.pdf,269b7fda3567b0d2d371a48e99b2841bd8fe585c863333af03a7ffb6ef61dab2,2,parsed,,true,true,true,"Antlerless Elk EA1060 North Slope, West Daggett Muzzleloader 20 20 8 41.7 5.7",
2022,2023,antlerless,Antlerless Elk,EA1061,"North Slope, West Daggett",Antlerless Elk,Muzzleloader,20,19,1,4.6,7.7,,,,,,,,,,,,FF6D4B3D__2022_antlerless_hr.pdf,269b7fda3567b0d2d371a48e99b2841bd8fe585c863333af03a7ffb6ef61dab2,2,parsed,,true,true,true,"Antlerless Elk EA1061 North Slope, West Daggett Muzzleloader 20 19 1 7.7 4.6",
2022,2023,antlerless,Antlerless Elk,EA1250,"North Slope, West Daggett",Antlerless Elk,Any Legal Weapon,29,28,10,7.7,35.0,,,,,,,,,,,,FF6D4B3D__2022_antlerless_hr.pdf,269b7fda3567b0d2d371a48e99b2841bd8fe585c863333af03a7ffb6ef61dab2,2,parsed,,true,true,true,"Antlerless Elk EA1250 North Slope, West Daggett Any Legal Weapon 29 28 10 35.0 7.7",
2022,2023,antlerless,Antlerless Elk,EA1063,Ogden,Antlerless Elk,Any Legal Weapon,28,26,9,9.9,35.3,,,,,,,,,,,,FF6D4B3D__2022_antlerless_hr.pdf,269b7fda3567b0d2d371a48e99b2841bd8fe585c863333af03a7ffb6ef61dab2,2,parsed,,true,true,true,Antlerless Elk EA1063 Ogden Any Legal Weapon 28 26 9 35.3 9.9,
2022,2023,antlerless,Antlerless Elk,EA1064,Ogden,Antlerless Elk,Any Legal Weapon,30,28,22,5.2,77.8,,,,,,,,,,,,FF6D4B3D__2022_antlerless_hr.pdf,269b7fda3567b0d2d371a48e99b2841bd8fe585c863333af03a7ffb6ef61dab2,2,parsed,,true,true,true,Antlerless Elk EA1064 Ogden Any Legal Weapon 30 28 22 77.8 5.2,
2022,2023,antlerless,Antlerless Elk,EA1069,Panguitch Lake,Antlerless Elk,Any Legal Weapon,15,15,9,3.0,62.5,,,,,,,,,,,,FF6D4B3D__2022_antlerless_hr.pdf,269b7fda3567b0d2d371a48e99b2841bd8fe585c863333af03a7ffb6ef61dab2,2,parsed,,true,true,true,Antlerless Elk EA1069 Panguitch Lake Any Legal Weapon 15 15 9 62.5 3.0,
2022,2023,antlerless,Antlerless Elk,EA1073,Paunsaugunt,Antlerless Elk,Any Legal Weapon,49,38,5,5.9,14.3,,,,,,,,,,,,FF6D4B3D__2022_antlerless_hr.pdf,269b7fda3567b0d2d371a48e99b2841bd8fe585c863333af03a7ffb6ef61dab2,2,parsed,,true,true,true,Antlerless Elk EA1073 Paunsaugunt Any Legal Weapon 49 38 5 14.3 5.9,
2022,2023,antlerless,Antlerless Elk,EA1187,"Paunsaugunt, Hatch Bench",Antlerless Elk,Any Legal Weapon,15,14,2,6.1,11.1,,,,,,,,,,,,FF6D4B3D__2022_antlerless_hr.pdf,269b7fda3567b0d2d371a48e99b2841bd8fe585c863333af03a7ffb6ef61dab2,2,parsed,,true,true,true,"Antlerless Elk EA1187 Paunsaugunt, Hatch Bench Any Legal Weapon 15 14 2 11.1 6.1",
2022,2023,antlerless,Antlerless Elk,EA1074,Pine Valley,Antlerless Elk,Any Legal Weapon,10,8,0,3.8,0.0,,,,,,,,,,,,FF6D4B3D__2022_antlerless_hr.pdf,269b7fda3567b0d2d371a48e99b2841bd8fe585c863333af03a7ffb6ef61dab2,2,parsed,,true,true,true,Antlerless Elk EA1074 Pine Valley Any Legal Weapon 10 8 0 0.0 3.8,
2022,2023,antlerless,Antlerless Elk,EA1254,Pine Valley,Antlerless Elk,Any Legal Weapon,20,20,5,7.0,27.3,,,,,,,,,,,,FF6D4B3D__2022_antlerless_hr.pdf,269b7fda3567b0d2d371a48e99b2841bd8fe585c863333af03a7ffb6ef61dab2,2,parsed,,true,true,true,Antlerless Elk EA1254 Pine Valley Any Legal Weapon 20 20 5 27.3 7.0,
2022,2023,antlerless,Antlerless Elk,EA1075,"Plateau, Boulder East",Antlerless Elk,Any Legal Weapon,14,14,7,4.6,50.0,,,,,,,,,,,,FF6D4B3D__2022_antlerless_hr.pdf,269b7fda3567b0d2d371a48e99b2841bd8fe585c863333af03a7ffb6ef61dab2,2,parsed,,true,true,true,"Antlerless Elk EA1075 Plateau, Boulder East Any Legal Weapon 14 14 7 50.0 4.6",
2022,2023,antlerless,Antlerless Elk,EA1076,"Plateau, Boulder West",Antlerless Elk,Any Legal Weapon,15,13,9,4.8,72.7,,,,,,,,,,,,FF6D4B3D__2022_antlerless_hr.pdf,269b7fda3567b0d2d371a48e99b2841bd8fe585c863333af03a7ffb6ef61dab2,2,parsed,,true,true,true,"Antlerless Elk EA1076 Plateau, Boulder West Any Legal Weapon 15 13 9 72.7 4.8",
2022,2023,antlerless,Antlerless Elk,EA1077,"Plateau, Boulder-Circle Cliffs",Antlerless Elk,Any Legal Weapon,18,18,7,6.6,40.0,,,,,,,,,,,,FF6D4B3D__2022_antlerless_hr.pdf,269b7fda3567b0d2d371a48e99b2841bd8fe585c863333af03a7ffb6ef61dab2,2,parsed,,true,true,true,"Antlerless Elk EA1077 Plateau, Boulder-Circle Cliffs Any Legal Weapon 18 18 7 40.0 6.6",
2022,2023,antlerless,Antlerless Elk,EA1078,"Plateau, Fishlake/Thousand Lakes",Antlerless Elk,Any Legal Weapon,258,246,100,5.0,40.6,,,,,,,,,,,,FF6D4B3D__2022_antlerless_hr.pdf,269b7fda3567b0d2d371a48e99b2841bd8fe585c863333af03a7ffb6ef61dab2,2,parsed,,true,true,true,"Antlerless Elk EA1078 Plateau, Fishlake/Thousand Lakes Any Legal Weapon 258 246 100 40.6 5.0",
2022,2023,antlerless,Antlerless Elk,EA1079,"Plateau, Fishlake/Thousand Lakes East",Antlerless Elk,Any Legal Weapon,127,120,95,3.3,79.1,,,,,,,,,,,,FF6D4B3D__2022_antlerless_hr.pdf,269b7fda3567b0d2d371a48e99b2841bd8fe585c863333af03a7ffb6ef61dab2,3,parsed,,true,true,true,"Antlerless Elk EA1079 Plateau, Fishlake/Thousand Lakes East Any Legal Weapon 127 120 95 79.1 3.3",
2022,2023,antlerless,Antlerless Elk,EA1080,"Plateau, Fishlake/Thousand Lakes West",Antlerless Elk,Any Legal Weapon,77,72,52,3.8,72.3,,,,,,,,,,,,FF6D4B3D__2022_antlerless_hr.pdf,269b7fda3567b0d2d371a48e99b2841bd8fe585c863333af03a7ffb6ef61dab2,3,parsed,,true,true,true,"Antlerless Elk EA1080 Plateau, Fishlake/Thousand Lakes West Any Legal Weapon 77 72 52 72.3 3.8",
2022,2023,antlerless,Antlerless Elk,EA1081,San Juan,Antlerless Elk,Any Legal Weapon,125,123,68,4.5,54.8,,,,,,,,,,,,FF6D4B3D__2022_antlerless_hr.pdf,269b7fda3567b0d2d371a48e99b2841bd8fe585c863333af03a7ffb6ef61dab2,3,parsed,,true,true,true,Antlerless Elk EA1081 San Juan Any Legal Weapon 125 123 68 54.8 4.5,
2022,2023,antlerless,Antlerless Elk,EA1082,San Juan,Antlerless Elk,Any Legal Weapon,125,103,55,6.0,53.3,,,,,,,,,,,,FF6D4B3D__2022_antlerless_hr.pdf,269b7fda3567b0d2d371a48e99b2841bd8fe585c863333af03a7ffb6ef61dab2,3,parsed,,true,true,true,Antlerless Elk EA1082 San Juan Any Legal Weapon 125 103 55 53.3 6.0,
2022,2023,antlerless,Antlerless Elk,EA1084,"San Rafael, North",Antlerless Elk,Any Legal Weapon,5,3,0,2.5,0.0,,,,,,,,,,,,FF6D4B3D__2022_antlerless_hr.pdf,269b7fda3567b0d2d371a48e99b2841bd8fe585c863333af03a7ffb6ef61dab2,3,parsed,,true,true,true,"Antlerless Elk EA1084 San Rafael, North Any Legal Weapon 5 3 0 0.0 2.5",
2022,2023,antlerless,Antlerless Elk,EA1085,"South Slope, Bonanza/Vernal",Antlerless Elk,Archery,98,75,11,8.6,14.3,,,,,,,,,,,,FF6D4B3D__2022_antlerless_hr.pdf,269b7fda3567b0d2d371a48e99b2841bd8fe585c863333af03a7ffb6ef61dab2,3,parsed,,true,true,true,"Antlerless Elk EA1085 South Slope, Bonanza/Vernal Archery 98 75 11 14.3 8.6",
2022,2023,antlerless,Antlerless Elk,EA1087,"South Slope, Bonanza/Vernal",Antlerless Elk,Any Legal Weapon,100,96,32,5.7,32.7,,,,,,,,,,,,FF6D4B3D__2022_antlerless_hr.pdf,269b7fda3567b0d2d371a48e99b2841bd8fe585c863333af03a7ffb6ef61dab2,3,parsed,,true,true,true,"Antlerless Elk EA1087 South Slope, Bonanza/Vernal Any Legal Weapon 100 96 32 32.7 5.7",
2022,2023,antlerless,Antlerless Elk,EA1242,"South Slope, Buckskin Hills-Jensen",Antlerless Elk,Any Legal Weapon,100,90,53,4.5,58.9,,,,,,,,,,,,FF6D4B3D__2022_antlerless_hr.pdf,269b7fda3567b0d2d371a48e99b2841bd8fe585c863333af03a7ffb6ef61dab2,3,parsed,,true,true,true,"Antlerless Elk EA1242 South Slope, Buckskin Hills-Jensen Any Legal Weapon 100 90 53 58.9 4.5",
2022,2023,antlerless,Antlerless Elk,EA1243,"South Slope, Buckskin Hills-Jensen",Antlerless Elk,Any Legal Weapon,99,77,56,4.6,73.1,,,,,,,,,,,,FF6D4B3D__2022_antlerless_hr.pdf,269b7fda3567b0d2d371a48e99b2841bd8fe585c863333af03a7ffb6ef61dab2,3,parsed,,true,true,true,"Antlerless Elk EA1243 South Slope, Buckskin Hills-Jensen Any Legal Weapon 99 77 56 73.1 4.6",
2022,2023,antlerless,Antlerless Elk,EA1089,"South Slope, Diamond Mtn",Antlerless Elk,Any Legal Weapon,49,46,34,3.6,74.4,,,,,,,,,,,,FF6D4B3D__2022_antlerless_hr.pdf,269b7fda3567b0d2d371a48e99b2841bd8fe585c863333af03a7ffb6ef61dab2,3,parsed,,true,true,true,"Antlerless Elk EA1089 South Slope, Diamond Mtn Any Legal Weapon 49 46 34 74.4 3.6",
2022,2023,antlerless,Antlerless Elk,EA1090,"South Slope, Diamond Mtn",Antlerless Elk,Any Legal Weapon,50,50,25,3.2,50.0,,,,,,,,,,,,FF6D4B3D__2022_antlerless_hr.pdf,269b7fda3567b0d2d371a48e99b2841bd8fe585c863333af03a7ffb6ef61dab2,3,parsed,,true,true,true,"Antlerless Elk EA1090 South Slope, Diamond Mtn Any Legal Weapon 50 50 25 50.0 3.2",
2022,2023,antlerless,Antlerless Elk,EA1091,"South Slope, Diamond Mtn",Antlerless Elk,Any Legal Weapon,50,47,18,3.4,38.7,,,,,,,,,,,,FF6D4B3D__2022_antlerless_hr.pdf,269b7fda3567b0d2d371a48e99b2841bd8fe585c863333af03a7ffb6ef61dab2,3,parsed,,true,true,true,"Antlerless Elk EA1091 South Slope, Diamond Mtn Any Legal Weapon 50 47 18 38.7 3.4",
2022,2023,antlerless,Antlerless Elk,EA1094,"South Slope, Mosby Mtn",Antlerless Elk,Any Legal Weapon,100,83,40,7.9,47.7,,,,,,,,,,,,FF6D4B3D__2022_antlerless_hr.pdf,269b7fda3567b0d2d371a48e99b2841bd8fe585c863333af03a7ffb6ef61dab2,3,parsed,,true,true,true,"Antlerless Elk EA1094 South Slope, Mosby Mtn Any Legal Weapon 100 83 40 47.7 7.9",
2022,2023,antlerless,Antlerless Elk,EA1098,"South Slope, Yellowstone",Antlerless Elk,Any Legal Weapon,73,62,22,4.2,35.7,,,,,,,,,,,,FF6D4B3D__2022_antlerless_hr.pdf,269b7fda3567b0d2d371a48e99b2841bd8fe585c863333af03a7ffb6ef61dab2,3,parsed,,true,true,true,"Antlerless Elk EA1098 South Slope, Yellowstone Any Legal Weapon 73 62 22 35.7 4.2",
2022,2023,antlerless,Antlerless Elk,EA1099,"South Slope, Yellowstone",Antlerless Elk,Any Legal Weapon,73,63,26,5.0,40.6,,,,,,,,,,,,FF6D4B3D__2022_antlerless_hr.pdf,269b7fda3567b0d2d371a48e99b2841bd8fe585c863333af03a7ffb6ef61dab2,3,parsed,,true,true,true,"Antlerless Elk EA1099 South Slope, Yellowstone Any Legal Weapon 73 63 26 40.6 5.0",
2022,2023,antlerless,Antlerless Elk,EA1100,"South Slope, Yellowstone",Antlerless Elk,Any Legal Weapon,75,67,35,3.2,51.4,,,,,,,,,,,,FF6D4B3D__2022_antlerless_hr.pdf,269b7fda3567b0d2d371a48e99b2841bd8fe585c863333af03a7ffb6ef61dab2,3,parsed,,true,true,true,"Antlerless Elk EA1100 South Slope, Yellowstone Any Legal Weapon 75 67 35 51.4 3.2",
2022,2023,antlerless,Antlerless Elk,EA1244,"South Slope, Yellowstone",Antlerless Elk,Any Legal Weapon,300,272,44,5.7,16.3,,,,,,,,,,,,FF6D4B3D__2022_antlerless_hr.pdf,269b7fda3567b0d2d371a48e99b2841bd8fe585c863333af03a7ffb6ef61dab2,3,parsed,,true,true,true,"Antlerless Elk EA1244 South Slope, Yellowstone Any Legal Weapon 300 272 44 16.3 5.7",
2022,2023,antlerless,Antlerless Elk,EA1245,"South Slope, Yellowstone",Antlerless Elk,Muzzleloader,73,57,11,4.7,18.8,,,,,,,,,,,,FF6D4B3D__2022_antlerless_hr.pdf,269b7fda3567b0d2d371a48e99b2841bd8fe585c863333af03a7ffb6ef61dab2,3,parsed,,true,true,true,"Antlerless Elk EA1245 South Slope, Yellowstone Muzzleloader 73 57 11 18.8 4.7",
2022,2023,antlerless,Antlerless Elk,EA1101,Southwest Desert,Antlerless Elk,Any Legal Weapon,50,47,37,5.2,78.1,,,,,,,,,,,,FF6D4B3D__2022_antlerless_hr.pdf,269b7fda3567b0d2d371a48e99b2841bd8fe585c863333af03a7ffb6ef61dab2,3,parsed,,true,true,true,Antlerless Elk EA1101 Southwest Desert Any Legal Weapon 50 47 37 78.1 5.2,
2022,2023,antlerless,Antlerless Elk,EA1251,"Southwest Desert, Burbank/Garrison",Antlerless Elk,Any Legal Weapon,19,16,12,3.2,72.7,,,,,,,,,,,,FF6D4B3D__2022_antlerless_hr.pdf,269b7fda3567b0d2d371a48e99b2841bd8fe585c863333af03a7ffb6ef61dab2,3,parsed,,true,true,true,"Antlerless Elk EA1251 Southwest Desert, Burbank/Garrison Any Legal Weapon 19 16 12 72.7 3.2",
2022,2023,antlerless,Antlerless Elk,EA1252,"Southwest Desert, Burbank/Garrison",Antlerless Elk,Any Legal Weapon,20,20,4,5.4,20.0,,,,,,,,,,,,FF6D4B3D__2022_antlerless_hr.pdf,269b7fda3567b0d2d371a48e99b2841bd8fe585c863333af03a7ffb6ef61dab2,3,parsed,,true,true,true,"Antlerless Elk EA1252 Southwest Desert, Burbank/Garrison Any Legal Weapon 20 20 4 20.0 5.4",
2022,2023,antlerless,Antlerless Elk,EA1253,"Southwest Desert, Desert Experimental Rang",Antlerless Elk,Any Legal Weapon,5,4,3,7.0,66.7,,,,,,,,,,,,FF6D4B3D__2022_antlerless_hr.pdf,269b7fda3567b0d2d371a48e99b2841bd8fe585c863333af03a7ffb6ef61dab2,3,parsed,,true,true,true,"Antlerless Elk EA1253 Southwest Desert, Desert Experimental RangAny Legal Weapon 5 4 3 66.7 7.0",
2022,2023,antlerless,Antlerless Elk,EA1246,Wasatch Mtns,Antlerless Elk,Any Legal Weapon,3,,,,,,,,,,,,,,,,FF6D4B3D__2022_antlerless_hr.pdf,269b7fda3567b0d2d371a48e99b2841bd8fe585c863333af03a7ffb6ef61dab2,3,parsed,,true,true,true,Antlerless Elk EA1246 Wasatch Mtns Any Legal Weapon 3 No Data,
2022,2023,antlerless,Antlerless Elk,EA1217,"Wasatch Mtns, Avintaquin",Antlerless Elk,Any Legal Weapon,145,117,9,5.9,7.4,,,,,,,,,,,,FF6D4B3D__2022_antlerless_hr.pdf,269b7fda3567b0d2d371a48e99b2841bd8fe585c863333af03a7ffb6ef61dab2,3,parsed,,true,true,true,"Antlerless Elk EA1217 Wasatch Mtns, Avintaquin Any Legal Weapon 145 117 9 7.4 5.9",
2022,2023,antlerless,Antlerless Elk,EA1110,"Wasatch Mtns, Salt Lake",Antlerless Elk,Any Legal Weapon,40,35,21,5.1,59.3,,,,,,,,,,,,FF6D4B3D__2022_antlerless_hr.pdf,269b7fda3567b0d2d371a48e99b2841bd8fe585c863333af03a7ffb6ef61dab2,3,parsed,,true,true,true,"Antlerless Elk EA1110 Wasatch Mtns, Salt Lake Any Legal Weapon 40 35 21 59.3 5.1",
2022,2023,antlerless,Antlerless Elk,EA1111,"Wasatch Mtns, Wallsburg",Antlerless Elk,Any Legal Weapon,30,29,5,6.5,15.8,,,,,,,,,,,,FF6D4B3D__2022_antlerless_hr.pdf,269b7fda3567b0d2d371a48e99b2841bd8fe585c863333af03a7ffb6ef61dab2,3,parsed,,true,true,true,"Antlerless Elk EA1111 Wasatch Mtns, Wallsburg Any Legal Weapon 30 29 5 15.8 6.5",
2022,2023,antlerless,Antlerless Elk,EA1112,"Wasatch Mtns, Wallsburg",Antlerless Elk,Any Legal Weapon,50,39,23,3.6,58.6,,,,,,,,,,,,FF6D4B3D__2022_antlerless_hr.pdf,269b7fda3567b0d2d371a48e99b2841bd8fe585c863333af03a7ffb6ef61dab2,3,parsed,,true,true,true,"Antlerless Elk EA1112 Wasatch Mtns, Wallsburg Any Legal Weapon 50 39 23 58.6 3.6",
2022,2023,antlerless,Antlerless Elk,EA1113,"Wasatch Mtns, West Heber",Antlerless Elk,Any Legal Weapon,25,22,11,3.9,47.1,,,,,,,,,,,,FF6D4B3D__2022_antlerless_hr.pdf,269b7fda3567b0d2d371a48e99b2841bd8fe585c863333af03a7ffb6ef61dab2,3,parsed,,true,true,true,"Antlerless Elk EA1113 Wasatch Mtns, West Heber Any Legal Weapon 25 22 11 47.1 3.9",
2022,2023,antlerless,Antlerless Elk,EA1114,"Wasatch Mtns, West Timpanogos",Antlerless Elk,Any Legal Weapon,30,29,21,4.3,73.7,,,,,,,,,,,,FF6D4B3D__2022_antlerless_hr.pdf,269b7fda3567b0d2d371a48e99b2841bd8fe585c863333af03a7ffb6ef61dab2,3,parsed,,true,true,true,"Antlerless Elk EA1114 Wasatch Mtns, West Timpanogos Any Legal Weapon 30 29 21 73.7 4.3",
2022,2023,antlerless,Antlerless Elk,EA1189,"Wasatch Mtns, West-Central",Antlerless Elk,Muzzleloader,391,314,105,3.7,33.5,,,,,,,,,,,,FF6D4B3D__2022_antlerless_hr.pdf,269b7fda3567b0d2d371a48e99b2841bd8fe585c863333af03a7ffb6ef61dab2,3,parsed,,true,true,true,"Antlerless Elk EA1189 Wasatch Mtns, West-Central Muzzleloader 391 314 105 33.5 3.7",
