reported_hunt_year,model_target_year,source_family,species,hunt_code,hunt_name,hunt_type,weapon,permits,hunters_afield,harvest,average_days,percent_success,hunter_satisfaction,male_harvest,female_harvest,unknown_harvest,total_harvest,quota,percent_female,percent_adult_male,percent_5plus,mean_age,spot_stalk_harvest,source_file,source_file_sha256,source_page,parse_status,data_quality_flags,do_not_use_for_permit_quota,do_not_use_directly_for_p_draw,trend_feature_eligible,raw_line,section
2022,2023,cougar_unit_summary,Cougar,,"Central Mtns, Northeast Manti",Cougar Unit Summary,,,,7,,,,5,2,,7,Unlimited,29,,0,,0,9cb7bd59__cougar_2022.pdf,01a5685cba9cd0d5ee7bae701685c8fa32e192442878cc9c02c807da4ef7a880,12,parsed,UNIT_SUMMARY_NO_HUNT_CODE,true,true,false,"Central Mtns, Northeast Manti — Unlimited 5 2 7 0 — — 29 0",
2022,2023,cougar_unit_summary,Cougar,,"Central Mtns, Northwest Manti",Cougar Unit Summary,,,,7,,,,5,2,,7,Unlimited,29,,0,,0,9cb7bd59__cougar_2022.pdf,01a5685cba9cd0d5ee7bae701685c8fa32e192442878cc9c02c807da4ef7a880,12,parsed,UNIT_SUMMARY_NO_HUNT_CODE,true,true,false,"Central Mtns, Northwest Manti — Unlimited 5 2 7 0 — — 29 0",
2022,2023,cougar_unit_summary,Cougar,,"Central Mtns, Southeast Manti",Cougar Unit Summary,,,,8,,,,5,3,,8,Unlimited,38,,29,,0,9cb7bd59__cougar_2022.pdf,01a5685cba9cd0d5ee7bae701685c8fa32e192442878cc9c02c807da4ef7a880,12,parsed,UNIT_SUMMARY_NO_HUNT_CODE,true,true,false,"Central Mtns, Southeast Manti — Unlimited 5 3 8 0 — — 38 29",
2022,2023,cougar_unit_summary,Cougar,,"Central Mtns, Southwest Manti",Cougar Unit Summary,,,,8,,,,5,3,,8,Unlimited,38,,22,,1,9cb7bd59__cougar_2022.pdf,01a5685cba9cd0d5ee7bae701685c8fa32e192442878cc9c02c807da4ef7a880,12,parsed,UNIT_SUMMARY_NO_HUNT_CODE,true,true,false,"Central Mtns, Southwest Manti — Unlimited 5 3 8 1 — — 38 22",
2022,2023,cougar_unit_summary,Cougar,,Chalk Creek,Cougar Unit Summary,,,,25,,,,13,12,,25,28,48,,0,,0,9cb7bd59__cougar_2022.pdf,01a5685cba9cd0d5ee7bae701685c8fa32e192442878cc9c02c807da4ef7a880,12,parsed,UNIT_SUMMARY_NO_HUNT_CODE,true,true,false,Chalk Creek — 28 13 12 25 0 — 89 48 0,
2022,2023,cougar_unit_summary,Cougar,,East Canyon,Cougar Unit Summary,,13,,7,,54,,4,3,,7,,43,,0,,0,9cb7bd59__cougar_2022.pdf,01a5685cba9cd0d5ee7bae701685c8fa32e192442878cc9c02c807da4ef7a880,12,parsed,UNIT_SUMMARY_NO_HUNT_CODE,true,true,false,East Canyon 13 — 4 3 7 0 54 — 43 0,
2022,2023,cougar_unit_summary,Cougar,,"East Canyon, Davis",Cougar Unit Summary,,5,,3,,60,,1,2,,3,,67,,0,,1,9cb7bd59__cougar_2022.pdf,01a5685cba9cd0d5ee7bae701685c8fa32e192442878cc9c02c807da4ef7a880,12,parsed,UNIT_SUMMARY_NO_HUNT_CODE,true,true,false,"East Canyon, Davis 5 — 1 2 3 1 60 — 67 0",
2022,2023,cougar_unit_summary,Cougar,,"Fillmore, Oak Creek",Cougar Unit Summary,,,,3,,,,1,2,,3,Unlimited,67,,0,,0,9cb7bd59__cougar_2022.pdf,01a5685cba9cd0d5ee7bae701685c8fa32e192442878cc9c02c807da4ef7a880,12,parsed,UNIT_SUMMARY_NO_HUNT_CODE,true,true,false,"Fillmore, Oak Creek — Unlimited 1 2 3 0 — — 67 0",
2022,2023,cougar_unit_summary,Cougar,,"Fillmore, Pahvant",Cougar Unit Summary,,,,15,,,,7,8,,15,Unlimited,53,,7,,0,9cb7bd59__cougar_2022.pdf,01a5685cba9cd0d5ee7bae701685c8fa32e192442878cc9c02c807da4ef7a880,12,parsed,UNIT_SUMMARY_NO_HUNT_CODE,true,true,false,"Fillmore, Pahvant — Unlimited 7 8 15 0 — — 53 7",
2022,2023,cougar_unit_summary,Cougar,,Henry Mtns,Cougar Unit Summary,,,,3,,,,2,1,,3,Unlimited,33,,0,,0,9cb7bd59__cougar_2022.pdf,01a5685cba9cd0d5ee7bae701685c8fa32e192442878cc9c02c807da4ef7a880,12,parsed,UNIT_SUMMARY_NO_HUNT_CODE,true,true,false,Henry Mtns — Unlimited 2 1 3 0 — — 33 0,
2022,2023,cougar_unit_summary,Cougar,,Kaiparowits,Cougar Unit Summary,,,,1,,,,1,0,,1,Unlimited,0,,0,,0,9cb7bd59__cougar_2022.pdf,01a5685cba9cd0d5ee7bae701685c8fa32e192442878cc9c02c807da4ef7a880,12,parsed,UNIT_SUMMARY_NO_HUNT_CODE,true,true,false,Kaiparowits — Unlimited 1 0 1 0 — — 0 0,
2022,2023,cougar_unit_summary,Cougar,,Kamas,Cougar Unit Summary,,5,,3,,60,,1,2,,3,,67,,0,,0,9cb7bd59__cougar_2022.pdf,01a5685cba9cd0d5ee7bae701685c8fa32e192442878cc9c02c807da4ef7a880,12,parsed,UNIT_SUMMARY_NO_HUNT_CODE,true,true,false,Kamas 5 — 1 2 3 0 60 — 67 0,
2022,2023,cougar_unit_summary,Cougar,,La Sal,Cougar Unit Summary,,,,5,,,,1,4,,5,Unlimited,80,,20,,0,9cb7bd59__cougar_2022.pdf,01a5685cba9cd0d5ee7bae701685c8fa32e192442878cc9c02c807da4ef7a880,12,parsed,UNIT_SUMMARY_NO_HUNT_CODE,true,true,false,La Sal — Unlimited 1 4 5 0 — — 80 20,
2022,2023,cougar_unit_summary,Cougar,,Monroe,Cougar Unit Summary,,22,,5,,23,,3,2,,5,,40,,20,,0,9cb7bd59__cougar_2022.pdf,01a5685cba9cd0d5ee7bae701685c8fa32e192442878cc9c02c807da4ef7a880,12,parsed,UNIT_SUMMARY_NO_HUNT_CODE,true,true,false,Monroe 22 — 3 2 5 0 23 — 40 20,
2022,2023,cougar_unit_summary,Cougar,,Morgan-South Rich,Cougar Unit Summary,,20,,22,,110,,10,12,,22,,55,,15,,0,9cb7bd59__cougar_2022.pdf,01a5685cba9cd0d5ee7bae701685c8fa32e192442878cc9c02c807da4ef7a880,12,parsed,UNIT_SUMMARY_NO_HUNT_CODE,true,true,false,Morgan-South Rich 20 — 10 12 22 0 110 — 55 15,
2022,2023,cougar_unit_summary,Cougar,,Mt Dutton,Cougar Unit Summary,,,,12,,,,8,4,,12,14,33,,0,,0,9cb7bd59__cougar_2022.pdf,01a5685cba9cd0d5ee7bae701685c8fa32e192442878cc9c02c807da4ef7a880,12,parsed,UNIT_SUMMARY_NO_HUNT_CODE,true,true,false,Mt Dutton — 14 8 4 12 0 — 86 33 0,
2022,2023,cougar_unit_summary,Cougar,,"Nine Mile, North",Cougar Unit Summary,,,,16,,,,9,7,,16,Unlimited,44,,0,,0,9cb7bd59__cougar_2022.pdf,01a5685cba9cd0d5ee7bae701685c8fa32e192442878cc9c02c807da4ef7a880,12,parsed,UNIT_SUMMARY_NO_HUNT_CODE,true,true,false,"Nine Mile, North — Unlimited 9 7 16 0 — — 44 0",
2022,2023,cougar_unit_summary,Cougar,,"North Slope, Summit/West Daggett",Cougar Unit Summary,,,,8,,,,5,3,,8,Unlimited,38,,14,,0,9cb7bd59__cougar_2022.pdf,01a5685cba9cd0d5ee7bae701685c8fa32e192442878cc9c02c807da4ef7a880,12,parsed,UNIT_SUMMARY_NO_HUNT_CODE,true,true,false,"North Slope, Summit/West Daggett — Unlimited 5 3 8 0 — — 38 14",
2022,2023,cougar_unit_summary,Cougar,,"North Slope, Three Corners",Cougar Unit Summary,,,,3,,,,1,2,,3,Unlimited,67,,0,,0,9cb7bd59__cougar_2022.pdf,01a5685cba9cd0d5ee7bae701685c8fa32e192442878cc9c02c807da4ef7a880,13,parsed,UNIT_SUMMARY_NO_HUNT_CODE,true,true,false,"North Slope, Three Corners — Unlimited 1 2 3 0 — — 67 0",
2022,2023,cougar_unit_summary,Cougar,,Ogden,Cougar Unit Summary,,,,13,,,,7,6,,13,Unlimited,46,,0,,0,9cb7bd59__cougar_2022.pdf,01a5685cba9cd0d5ee7bae701685c8fa32e192442878cc9c02c807da4ef7a880,13,parsed,UNIT_SUMMARY_NO_HUNT_CODE,true,true,false,Ogden — Unlimited 7 6 13 0 — — 46 0,
2022,2023,cougar_unit_summary,Cougar,,"Oquirrh-Stansbury, East",Cougar Unit Summary,,11,,5,,45,,0,5,,5,,100,,0,,0,9cb7bd59__cougar_2022.pdf,01a5685cba9cd0d5ee7bae701685c8fa32e192442878cc9c02c807da4ef7a880,13,parsed,UNIT_SUMMARY_NO_HUNT_CODE,true,true,false,"Oquirrh-Stansbury, East 11 — 0 5 5 0 45 — 100 0",
2022,2023,cougar_unit_summary,Cougar,,"Oquirrh-Stansbury, West",Cougar Unit Summary,,,,1,,,,1,0,,1,Unlimited,0,,0,,0,9cb7bd59__cougar_2022.pdf,01a5685cba9cd0d5ee7bae701685c8fa32e192442878cc9c02c807da4ef7a880,13,parsed,UNIT_SUMMARY_NO_HUNT_CODE,true,true,false,"Oquirrh-Stansbury, West — Unlimited 1 0 1 0 — — 0 0",
2022,2023,cougar_unit_summary,Cougar,,Panguitch Lake,Cougar Unit Summary,,,,23,,,,14,9,,23,20,39,,0,,0,9cb7bd59__cougar_2022.pdf,01a5685cba9cd0d5ee7bae701685c8fa32e192442878cc9c02c807da4ef7a880,13,parsed,UNIT_SUMMARY_NO_HUNT_CODE,true,true,false,Panguitch Lake — 20 14 9 23 0 — 115 39 0,
2022,2023,cougar_unit_summary,Cougar,,Paunsaugunt,Cougar Unit Summary,,,,12,,,,7,5,,12,20,42,,11,,0,9cb7bd59__cougar_2022.pdf,01a5685cba9cd0d5ee7bae701685c8fa32e192442878cc9c02c807da4ef7a880,13,parsed,UNIT_SUMMARY_NO_HUNT_CODE,true,true,false,Paunsaugunt — 20 7 5 12 0 — 55 42 11,
2022,2023,cougar_unit_summary,Cougar,,"Pine Valley, North",Cougar Unit Summary,,,,22,,,,9,13,,22,26,59,,6,,0,9cb7bd59__cougar_2022.pdf,01a5685cba9cd0d5ee7bae701685c8fa32e192442878cc9c02c807da4ef7a880,13,parsed,UNIT_SUMMARY_NO_HUNT_CODE,true,true,false,"Pine Valley, North — 26 9 13 22 0 — 85 59 6",
2022,2023,cougar_unit_summary,Cougar,,"Pine Valley, South",Cougar Unit Summary,,,,9,,,,6,3,,9,Unlimited,33,,0,,1,9cb7bd59__cougar_2022.pdf,01a5685cba9cd0d5ee7bae701685c8fa32e192442878cc9c02c807da4ef7a880,13,parsed,UNIT_SUMMARY_NO_HUNT_CODE,true,true,false,"Pine Valley, South — Unlimited 6 3 9 1 — — 33 0",
2022,2023,cougar_unit_summary,Cougar,,"Plateau, Boulder",Cougar Unit Summary,,,,21,,,,13,8,,21,Unlimited,38,,16,,0,9cb7bd59__cougar_2022.pdf,01a5685cba9cd0d5ee7bae701685c8fa32e192442878cc9c02c807da4ef7a880,13,parsed,UNIT_SUMMARY_NO_HUNT_CODE,true,true,false,"Plateau, Boulder — Unlimited 13 8 21 0 — — 38 16",
2022,2023,cougar_unit_summary,Cougar,,"Plateau, Fishlake",Cougar Unit Summary,,,,22,,,,9,13,,22,Unlimited,59,,10,,0,9cb7bd59__cougar_2022.pdf,01a5685cba9cd0d5ee7bae701685c8fa32e192442878cc9c02c807da4ef7a880,13,parsed,UNIT_SUMMARY_NO_HUNT_CODE,true,true,false,"Plateau, Fishlake — Unlimited 9 13 22 0 — — 59 10",
2022,2023,cougar_unit_summary,Cougar,,"Plateau, Thousand Lakes",Cougar Unit Summary,,,,1,,,,1,0,,1,Unlimited,0,,0,,0,9cb7bd59__cougar_2022.pdf,01a5685cba9cd0d5ee7bae701685c8fa32e192442878cc9c02c807da4ef7a880,13,parsed,UNIT_SUMMARY_NO_HUNT_CODE,true,true,false,"Plateau, Thousand Lakes — Unlimited 1 0 1 0 — — 0 0",
2022,2023,cougar_unit_summary,Cougar,,"San Juan, Desert",Cougar Unit Summary,,,,0,,,,0,0,,0,Unlimited,,,0,,0,9cb7bd59__cougar_2022.pdf,01a5685cba9cd0d5ee7bae701685c8fa32e192442878cc9c02c807da4ef7a880,13,parsed,UNIT_SUMMARY_NO_HUNT_CODE,true,true,false,"San Juan, Desert — Unlimited 0 0 0 0 — — — 0",
2022,2023,cougar_unit_summary,Cougar,,"San Juan, Mountains",Cougar Unit Summary,,,,17,,,,9,8,,17,Unlimited,47,,0,,0,9cb7bd59__cougar_2022.pdf,01a5685cba9cd0d5ee7bae701685c8fa32e192442878cc9c02c807da4ef7a880,13,parsed,UNIT_SUMMARY_NO_HUNT_CODE,true,true,false,"San Juan, Mountains — Unlimited 9 8 17 0 — — 47 0",
2022,2023,cougar_unit_summary,Cougar,,San Rafael,Cougar Unit Summary,,,,0,,,,0,0,,0,Unlimited,,,0,,0,9cb7bd59__cougar_2022.pdf,01a5685cba9cd0d5ee7bae701685c8fa32e192442878cc9c02c807da4ef7a880,13,parsed,UNIT_SUMMARY_NO_HUNT_CODE,true,true,false,San Rafael — Unlimited 0 0 0 0 — — — 0,
2022,2023,cougar_unit_summary,Cougar,,"South Slope, Bonanza/Diamond Mtn/Vernal",Cougar Unit Summary,,,,15,,,,7,8,,15,24,53,,8,,0,9cb7bd59__cougar_2022.pdf,01a5685cba9cd0d5ee7bae701685c8fa32e192442878cc9c02c807da4ef7a880,13,parsed,UNIT_SUMMARY_NO_HUNT_CODE,true,true,false,— 24 7 8 15 0 — 63 53 8 Mtn/Vernal,
2022,2023,cougar_unit_summary,Cougar,,"South Slope, Yellowstone",Cougar Unit Summary,,,,1,,,,0,1,,1,Unlimited,100,,0,,0,9cb7bd59__cougar_2022.pdf,01a5685cba9cd0d5ee7bae701685c8fa32e192442878cc9c02c807da4ef7a880,13,parsed,UNIT_SUMMARY_NO_HUNT_CODE,true,true,false,"South Slope, Yellowstone — Unlimited 0 1 1 0 — — 100 0",
2022,2023,cougar_unit_summary,Cougar,,Southwest Desert,Cougar Unit Summary,,,,4,,,,4,0,,4,Unlimited,0,,25,,0,9cb7bd59__cougar_2022.pdf,01a5685cba9cd0d5ee7bae701685c8fa32e192442878cc9c02c807da4ef7a880,13,parsed,UNIT_SUMMARY_NO_HUNT_CODE,true,true,false,Southwest Desert — Unlimited 4 0 4 0 — — 0 25,
2022,2023,cougar_unit_summary,Cougar,,"Wasatch Mtns, Avintaquin-Currant Creek",Cougar Unit Summary,,,,10,,,,6,4,,10,Unlimited,40,,0,,0,9cb7bd59__cougar_2022.pdf,01a5685cba9cd0d5ee7bae701685c8fa32e192442878cc9c02c807da4ef7a880,13,parsed,UNIT_SUMMARY_NO_HUNT_CODE,true,true,false,— Unlimited 6 4 10 0 — — 40 0 Creek,
2022,2023,cougar_unit_summary,Cougar,,"Wasatch Mtns, Cascade",Cougar Unit Summary,,,,7,,,,4,3,,7,Unlimited,43,,0,,0,9cb7bd59__cougar_2022.pdf,01a5685cba9cd0d5ee7bae701685c8fa32e192442878cc9c02c807da4ef7a880,13,parsed,UNIT_SUMMARY_NO_HUNT_CODE,true,true,false,"Wasatch Mtns, Cascade — Unlimited 4 3 7 0 — — 43 0",
2022,2023,cougar_unit_summary,Cougar,,"Wasatch Mtns, Salt Lake",Cougar Unit Summary,,,,0,,,,0,0,,0,6,,,0,,0,9cb7bd59__cougar_2022.pdf,01a5685cba9cd0d5ee7bae701685c8fa32e192442878cc9c02c807da4ef7a880,13,parsed,UNIT_SUMMARY_NO_HUNT_CODE,true,true,false,"Wasatch Mtns, Salt Lake — 6 0 0 0 0 — 0 — 0",
2022,2023,cougar_unit_summary,Cougar,,"Wasatch Mtns, Timpanogos",Cougar Unit Summary,,,,1,,,,0,1,,1,Unlimited,100,,0,,0,9cb7bd59__cougar_2022.pdf,01a5685cba9cd0d5ee7bae701685c8fa32e192442878cc9c02c807da4ef7a880,13,parsed,UNIT_SUMMARY_NO_HUNT_CODE,true,true,false,"Wasatch Mtns, Timpanogos — Unlimited 0 1 1 0 — — 100 0",
2022,2023,cougar_unit_summary,Cougar,,"Wasatch Mtns, West-Strawberry",Cougar Unit Summary,,15,,11,,73,,11,0,,11,,0,,10,,0,9cb7bd59__cougar_2022.pdf,01a5685cba9cd0d5ee7bae701685c8fa32e192442878cc9c02c807da4ef7a880,13,parsed,UNIT_SUMMARY_NO_HUNT_CODE,true,true,false,"Wasatch Mtns, West-Strawberry 15 — 11 0 11 0 73 — 0 10",
2022,2023,cougar_unit_summary,Cougar,,"West Desert, Mtn Ranges",Cougar Unit Summary,,,,0,,,,0,0,,0,8,,,0,,0,9cb7bd59__cougar_2022.pdf,01a5685cba9cd0d5ee7bae701685c8fa32e192442878cc9c02c807da4ef7a880,13,parsed,UNIT_SUMMARY_NO_HUNT_CODE,true,true,false,"West Desert, Mtn Ranges — 8 0 0 0 0 — 0 — 0",
2022,2023,cougar_unit_summary,Cougar,,"West Desert, Tintic-Vernon",Cougar Unit Summary,,11,,6,,55,,5,1,,6,,17,,0,,0,9cb7bd59__cougar_2022.pdf,01a5685cba9cd0d5ee7bae701685c8fa32e192442878cc9c02c807da4ef7a880,13,parsed,UNIT_SUMMARY_NO_HUNT_CODE,true,true,false,"West Desert, Tintic-Vernon 11 — 5 1 6 0 55 — 17 0",
2022,2023,cougar_unit_summary,Cougar,,Zion,Cougar Unit Summary,,,,14,,,,6,8,,14,Unlimited,57,,27,,3,9cb7bd59__cougar_2022.pdf,01a5685cba9cd0d5ee7bae701685c8fa32e192442878cc9c02c807da4ef7a880,13,parsed,UNIT_SUMMARY_NO_HUNT_CODE,true,true,false,Zion — Unlimited 6 8 14 3 — — 57 27,
