reported_hunt_year,model_target_year,source_family,species,hunt_code,hunt_name,hunt_type,weapon,permits,hunters_afield,harvest,average_days,percent_success,hunter_satisfaction,male_harvest,female_harvest,unknown_harvest,total_harvest,quota,percent_female,percent_adult_male,percent_5plus,mean_age,spot_stalk_harvest,source_file,source_file_sha256,source_page,parse_status,data_quality_flags,do_not_use_for_permit_quota,do_not_use_directly_for_p_draw,trend_feature_eligible,raw_line,section
2022,2023,black_bear_unit_summary,Black Bear,,"Wasatch Mtns, West-Central",Black Bear Unit Summary,,100,,47,,47,,21,26,,47,,55,9,,,,22_black_bear_report.pdf,aa90fcb5456db4373d25c982542dcc680ecb86d61e0ac49730455c54c9c12df3,9,parsed,UNIT_SUMMARY_NO_HUNT_CODE,true,true,false,"Wasatch Mtns, West-Central 100 21 26 47 47 55 9",
2022,2023,black_bear,Black Bear,BR7000,Beaver,Black Bear Spring Limited Entry,Any Legal Weapon,10,,7,,70,,3,4,,7,,,,,,,22_black_bear_report.pdf,aa90fcb5456db4373d25c982542dcc680ecb86d61e0ac49730455c54c9c12df3,10,parsed,,true,true,true,BR7000 Beaver 10 3 4 7 70,
2022,2023,black_bear,Black Bear,BR7001,"Book Cliffs, Bitter Creek/South",Black Bear Spring Limited Entry,Any Legal Weapon,44,,15,,34,,12,3,,15,,,,,,,22_black_bear_report.pdf,aa90fcb5456db4373d25c982542dcc680ecb86d61e0ac49730455c54c9c12df3,10,parsed,,true,true,true,"BR7001 Book Cliffs, Bitter Creek/South 44 12 3 15 34",
2022,2023,black_bear,Black Bear,BR7017,Cache/Ogden,Black Bear Spring Limited Entry,Any Legal Weapon,2,,1,,50,,1,0,,1,,,,,,,22_black_bear_report.pdf,aa90fcb5456db4373d25c982542dcc680ecb86d61e0ac49730455c54c9c12df3,10,parsed,,true,true,true,BR7017 Cache/Ogden 2 1 0 1 50,
2022,2023,black_bear,Black Bear,BR7003,"Central Mtns, Manti-North",Black Bear Spring Limited Entry,Any Legal Weapon,19,,8,,42,,3,5,,8,,,,,,,22_black_bear_report.pdf,aa90fcb5456db4373d25c982542dcc680ecb86d61e0ac49730455c54c9c12df3,10,parsed,,true,true,true,"BR7003 Central Mtns, Manti-North 19 3 5 8 42",
2022,2023,black_bear,Black Bear,BR7004,"Central Mtns, Manti-South/San Rafael, North",Black Bear Spring Limited Entry,Any Legal Weapon,8,,7,,88,,5,2,,7,,,,,,,22_black_bear_report.pdf,aa90fcb5456db4373d25c982542dcc680ecb86d61e0ac49730455c54c9c12df3,10,parsed,,true,true,true,"BR7004 Central Mtns, Manti-South/San Rafael, North 8 5 2 7 88",
2022,2023,black_bear,Black Bear,BR7005,"Central Mtns, Nebo",Black Bear Spring Limited Entry,Any Legal Weapon,9,,4,,44,,2,2,,4,,,,,,,22_black_bear_report.pdf,aa90fcb5456db4373d25c982542dcc680ecb86d61e0ac49730455c54c9c12df3,10,parsed,,true,true,true,"BR7005 Central Mtns, Nebo 9 2 2 4 44",
2022,2023,black_bear,Black Bear,BR7019,Chalk Creek/East Canyon/Morgan-South Rich,Black Bear Spring Limited Entry,Any Legal Weapon,5,,1,,20,,1,0,,1,,,,,,,22_black_bear_report.pdf,aa90fcb5456db4373d25c982542dcc680ecb86d61e0ac49730455c54c9c12df3,10,parsed,,true,true,true,BR7019 Chalk Creek/East Canyon/Morgan-South Rich 5 1 0 1 20,
2022,2023,black_bear,Black Bear,BR7007,"Fillmore, Pahvant",Black Bear Spring Limited Entry,Any Legal Weapon,1,,1,,100,,1,0,,1,,,,,,,22_black_bear_report.pdf,aa90fcb5456db4373d25c982542dcc680ecb86d61e0ac49730455c54c9c12df3,10,parsed,,true,true,true,"BR7007 Fillmore, Pahvant 1 1 0 1 100",
2022,2023,black_bear,Black Bear,BR7018,"Kamas/North Slope, Summit",Black Bear Spring Limited Entry,Any Legal Weapon,5,,0,,0,,0,0,,0,,,,,,,22_black_bear_report.pdf,aa90fcb5456db4373d25c982542dcc680ecb86d61e0ac49730455c54c9c12df3,10,parsed,,true,true,true,"BR7018 Kamas/North Slope, Summit 5 0 0 0 0",
2022,2023,black_bear,Black Bear,BR7020,Monroe,Black Bear Spring Limited Entry,Any Legal Weapon,1,,0,,0,,0,0,,0,,,,,,,22_black_bear_report.pdf,aa90fcb5456db4373d25c982542dcc680ecb86d61e0ac49730455c54c9c12df3,10,parsed,,true,true,true,BR7020 Monroe 1 0 0 0 0,
2022,2023,black_bear,Black Bear,BR7009,Mt Dutton,Black Bear Spring Limited Entry,Any Legal Weapon,3,,0,,0,,0,0,,0,,,,,,,22_black_bear_report.pdf,aa90fcb5456db4373d25c982542dcc680ecb86d61e0ac49730455c54c9c12df3,10,parsed,,true,true,true,BR7009 Mt Dutton 3 0 0 0 0,
2022,2023,black_bear,Black Bear,BR7010,Panguitch Lake/Zion,Black Bear Spring Limited Entry,Any Legal Weapon,9,,7,,78,,6,1,,7,,,,,,,22_black_bear_report.pdf,aa90fcb5456db4373d25c982542dcc680ecb86d61e0ac49730455c54c9c12df3,10,parsed,,true,true,true,BR7010 Panguitch Lake/Zion 9 6 1 7 78,
2022,2023,black_bear,Black Bear,BR7011,Paunsaugunt,Black Bear Spring Limited Entry,Any Legal Weapon,4,,2,,50,,2,0,,2,,,,,,,22_black_bear_report.pdf,aa90fcb5456db4373d25c982542dcc680ecb86d61e0ac49730455c54c9c12df3,10,parsed,,true,true,true,BR7011 Paunsaugunt 4 2 0 2 50,
2022,2023,black_bear,Black Bear,BR7012,"Plateau, Boulder/Kaiparowits",Black Bear Spring Limited Entry,Any Legal Weapon,29,,6,,21,,3,3,,6,,,,,,,22_black_bear_report.pdf,aa90fcb5456db4373d25c982542dcc680ecb86d61e0ac49730455c54c9c12df3,10,parsed,,true,true,true,"BR7012 Plateau, Boulder/Kaiparowits 29 3 3 6 21",
2022,2023,black_bear,Black Bear,BR7013,"Plateau, Fishlake/Thousand Lakes",Black Bear Spring Limited Entry,Any Legal Weapon,7,,4,,57,,3,1,,4,,,,,,,22_black_bear_report.pdf,aa90fcb5456db4373d25c982542dcc680ecb86d61e0ac49730455c54c9c12df3,10,parsed,,true,true,true,"BR7013 Plateau, Fishlake/Thousand Lakes 7 3 1 4 57",
