reported_hunt_year,model_target_year,source_status,source_file,source_date,source_family,source_row,row_type,hunt_code,species,sex_type,hunt_name,hunt_type,weapon,permits,hunters_afield,harvest,percent_success,average_days_hunted,hunter_satisfaction,do_not_use_for_permit_quota,do_not_use_directly_for_p_draw,trend_feature_eligible,data_quality_flags,recommended_use
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,2026-03-06,preliminary_big_game_harvest,20,hunt_code_harvest_result,DA1001,Deer,Female Only,"Box Elder, West Bear River",Antlerless,Any Legal Weapon,29,22,5,22.7,4.4,3,True,True,True,PRELIMINARY_SOURCE|HUNT_CODE_KEYED|BIG_GAME_HARVEST,"harvest quality, demand-signal, and backcheck features only; do not use as permit quota or direct draw probability"
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,2026-03-06,preliminary_big_game_harvest,21,hunt_code_harvest_result,DA1002,Deer,Female Only,"Box Elder, West Bear River",Antlerless,Any Legal Weapon,29,17,3,17.6,2.4,2.8,True,True,True,PRELIMINARY_SOURCE|HUNT_CODE_KEYED|BIG_GAME_HARVEST,"harvest quality, demand-signal, and backcheck features only; do not use as permit quota or direct draw probability"
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,2026-03-06,preliminary_big_game_harvest,22,hunt_code_harvest_result,DA1003,Deer,Female Only,"Monroe/Plateau, Sevier Valley",Antlerless,"Archery, Muzzleloader, Shotgun",14,7,1,14.3,2.7,3.8,True,True,True,PRELIMINARY_SOURCE|HUNT_CODE_KEYED|BIG_GAME_HARVEST,"harvest quality, demand-signal, and backcheck features only; do not use as permit quota or direct draw probability"
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,2026-03-06,preliminary_big_game_harvest,23,hunt_code_harvest_result,DA1009,Deer,Female Only,"Pine Valley, Enterprise",Antlerless,Any Legal Weapon,25,23,23,100,1.6,4.6,True,True,True,PRELIMINARY_SOURCE|HUNT_CODE_KEYED|BIG_GAME_HARVEST,"harvest quality, demand-signal, and backcheck features only; do not use as permit quota or direct draw probability"
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,2026-03-06,preliminary_big_game_harvest,24,hunt_code_harvest_result,DA1011,Deer,Female Only,George Creek,CWMU Antlerless,Any Legal Weapon,5,5,4,80,1.4,4.6,True,True,True,PRELIMINARY_SOURCE|HUNT_CODE_KEYED|BIG_GAME_HARVEST,"harvest quality, demand-signal, and backcheck features only; do not use as permit quota or direct draw probability"
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,2026-03-06,preliminary_big_game_harvest,25,hunt_code_harvest_result,DA1012,Deer,Female Only,Junction Valley,CWMU Antlerless,Any Legal Weapon,15,14,14,100,1.8,5,True,True,True,PRELIMINARY_SOURCE|HUNT_CODE_KEYED|BIG_GAME_HARVEST,"harvest quality, demand-signal, and backcheck features only; do not use as permit quota or direct draw probability"
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,2026-03-06,preliminary_big_game_harvest,26,hunt_code_harvest_result,DA1013,Deer,Female Only,Mt Carmel,CWMU Antlerless,Any Legal Weapon,5,4,3,75,2,4.8,True,True,True,PRELIMINARY_SOURCE|HUNT_CODE_KEYED|BIG_GAME_HARVEST,"harvest quality, demand-signal, and backcheck features only; do not use as permit quota or direct draw probability"
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,2026-03-06,preliminary_big_game_harvest,27,hunt_code_harvest_result,DA1018,Deer,Female Only,"Pine Valley, New Harmony",Antlerless,"Archery, Muzzleloader, Shotgun",18,15,8,53.3,5.1,3.4,True,True,True,PRELIMINARY_SOURCE|HUNT_CODE_KEYED|BIG_GAME_HARVEST,"harvest quality, demand-signal, and backcheck features only; do not use as permit quota or direct draw probability"
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,2026-03-06,preliminary_big_game_harvest,28,hunt_code_harvest_result,DA1027,Deer,Female Only,"East Canyon, Davis-North Salt Lake",Antlerless,Any Legal Weapon,30,27,19,70.4,2.7,4.2,True,True,True,PRELIMINARY_SOURCE|HUNT_CODE_KEYED|BIG_GAME_HARVEST,"harvest quality, demand-signal, and backcheck features only; do not use as permit quota or direct draw probability"
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,2026-03-06,preliminary_big_game_harvest,29,hunt_code_harvest_result,DA1030,Deer,Female Only,"Nine Mile, Price River Valley",Antlerless,Archery,24,14,2,14.3,3.8,2.8,True,True,True,PRELIMINARY_SOURCE|HUNT_CODE_KEYED|BIG_GAME_HARVEST,"harvest quality, demand-signal, and backcheck features only; do not use as permit quota or direct draw probability"
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,2026-03-06,preliminary_big_game_harvest,30,hunt_code_harvest_result,DA1031,Deer,Female Only,"Oquirrh-Stansbury, Settlement Cyn",Antlerless,Archery,20,15,11,73.3,4.7,3.5,True,True,True,PRELIMINARY_SOURCE|HUNT_CODE_KEYED|BIG_GAME_HARVEST,"harvest quality, demand-signal, and backcheck features only; do not use as permit quota or direct draw probability"
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,2026-03-06,preliminary_big_game_harvest,31,hunt_code_harvest_result,DA1033,Deer,Female Only,"San Juan, Monticello",Antlerless,Archery,5,5,4,80,1.8,4.6,True,True,True,PRELIMINARY_SOURCE|HUNT_CODE_KEYED|BIG_GAME_HARVEST,"harvest quality, demand-signal, and backcheck features only; do not use as permit quota or direct draw probability"
