path,size_bytes,file_type,page_dependency,is_large,is_blocking_likely,should_lazy_load,should_cloudflare_r2,should_compress,should_split,should_not_publish,recommendation
pages-dist/processed_data/boundaries/BR7237.geojson,3783,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/BR7238.geojson,3004,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/BR7239.geojson,13916,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/BR7300.geojson,9846,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/BR7301.geojson,3445,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/BR7302.geojson,5165,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/BR7303.geojson,5742,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/BR7304.geojson,7368,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/BR7305.geojson,4808,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/BR7306.geojson,12756,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/BR7307.geojson,11709,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/BR7308.geojson,7641,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/BR7309.geojson,5711,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/BR7310.geojson,20582,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/BR7311.geojson,9833,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/BR7312.geojson,21648,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/BR7313.geojson,15616,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/BR7314.geojson,18206,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/BR7315.geojson,9659,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/BR7316.geojson,9867,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/BR7317.geojson,9009,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/BR7318.geojson,6114,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/BR7319.geojson,9209,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/BR7320.geojson,5299,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/BR7321.geojson,12574,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/BR7322.geojson,5167,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/BR7323.geojson,9828,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/BR7324.geojson,9049,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/BR7325.geojson,9049,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/BR7326.geojson,13916,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/CG9999.geojson,411314,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DA1000.geojson,3289,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DA1001.geojson,3095,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DA1002.geojson,3095,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DA1003.geojson,5529,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DA1004.geojson,3241,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DA1005.geojson,5326,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DA1006.geojson,3942,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DA1007.geojson,2164,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DA1008.geojson,4446,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DA1009.geojson,3877,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DA1010.geojson,2904,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DA1011.geojson,1194,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DA1012.geojson,3788,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DA1013.geojson,2133,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DA1014.geojson,2208,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DA1015.geojson,2607,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DA1016.geojson,774,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DA1017.geojson,2581,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DA1018.geojson,2958,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DA1019.geojson,2958,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DA1020.geojson,2034,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DA1021.geojson,2034,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DA1022.geojson,2925,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DA1023.geojson,2925,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DA1024.geojson,3929,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DA1025.geojson,2904,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DA1026.geojson,6510,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DA1027.geojson,5741,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DA1028.geojson,5733,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DA1029.geojson,1496,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DA1030.geojson,2722,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DA1031.geojson,4055,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DA1032.geojson,1457,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DA1033.geojson,1595,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DA1034.geojson,2630,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DA1035.geojson,2630,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DA1036.geojson,2876,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DA1037.geojson,774,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DA1038.geojson,5529,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DA1039.geojson,4101,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DA1040.geojson,4101,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DA1041.geojson,1496,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DA1042.geojson,1595,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DA1043.geojson,3644,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DA1044.geojson,5134,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DA1045.geojson,2843,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DA1046.geojson,2722,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DA1047.geojson,2756,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DA1048.geojson,1562,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DA1049.geojson,6015,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DA1050.geojson,3679,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB0001.geojson,43467,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB0002.geojson,43467,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB0003.geojson,43467,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB0004.geojson,55205,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB0005.geojson,55205,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB0006.geojson,55205,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB0007.geojson,195443,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB0008.geojson,757258,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB0009.geojson,2131,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB0010.geojson,55205,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB0011.geojson,55205,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB0012.geojson,55205,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB0013.geojson,55205,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB1000.geojson,8236,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB1001.geojson,9816,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB1002.geojson,2131,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB1003.geojson,8236,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB1004.geojson,9816,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB1005.geojson,8236,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB1006.geojson,9816,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB1007.geojson,8236,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB1008.geojson,9816,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB1009.geojson,8236,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB1010.geojson,9816,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB1011.geojson,6954,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB1012.geojson,2913,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB1013.geojson,2992,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB1014.geojson,18056,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB1015.geojson,4752,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB1016.geojson,7461,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB1017.geojson,11426,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB1018.geojson,8319,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB1019.geojson,2913,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB1020.geojson,2992,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB1022.geojson,18056,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB1023.geojson,4752,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB1024.geojson,7461,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB1025.geojson,6954,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB1026.geojson,2294,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB1028.geojson,3998,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB1029.geojson,2913,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB1030.geojson,6155,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB1031.geojson,2992,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB1032.geojson,3771,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB1033.geojson,8997,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB1034.geojson,4227,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB1037.geojson,18056,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB1038.geojson,4752,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB1039.geojson,18194,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB1040.geojson,6265,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB1041.geojson,9847,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB1042.geojson,7461,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB1043.geojson,5822,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB1044.geojson,6954,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB1045.geojson,2913,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB1046.geojson,18056,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB1047.geojson,4752,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB1048.geojson,7461,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB1053.geojson,5155,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB1054.geojson,5730,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB1055.geojson,4264,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB1056.geojson,6954,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB1058.geojson,9816,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB1065.geojson,9964,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB1073.geojson,9816,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB1074.geojson,9816,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB1075.geojson,6954,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB1076.geojson,6954,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB1077.geojson,5445,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB1078.geojson,6100,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB1079.geojson,20268,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB1080.geojson,4796,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB1081.geojson,13904,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB1083.geojson,4596,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB1084.geojson,20570,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB1085.geojson,16187,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB1086.geojson,18665,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB1087.geojson,6502,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB1090.geojson,3051,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB1091.geojson,16346,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB1100.geojson,4877,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB1101.geojson,4056,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB1103.geojson,4537,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB1105.geojson,4056,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB1106.geojson,8815,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB1107.geojson,8815,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB1108.geojson,8815,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB1109.geojson,8815,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB1110.geojson,4162,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB1111.geojson,3569,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB1112.geojson,5552,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB1113.geojson,6994,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB1114.geojson,9076,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB1115.geojson,7368,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB1116.geojson,3636,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB1118.geojson,2992,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB1119.geojson,4345,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB1120.geojson,5149,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB1121.geojson,2131,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB1200.geojson,2975,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB1201.geojson,2975,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB1202.geojson,2605,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB1203.geojson,2727,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB1204.geojson,1895,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB1205.geojson,1086,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB1206.geojson,1509,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB1207.geojson,2769,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB1208.geojson,2827,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB1209.geojson,2778,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB1211.geojson,1840,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB1212.geojson,861,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB1213.geojson,999,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB1215.geojson,1504,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB1216.geojson,2136,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB1217.geojson,1982,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB1219.geojson,2717,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB1222.geojson,3845,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB1224.geojson,2119,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB1227.geojson,2247,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB1228.geojson,3007,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB1229.geojson,1832,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB1230.geojson,1490,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB1231.geojson,1911,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB1232.geojson,2060,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB1233.geojson,1151,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB1234.geojson,2561,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB1236.geojson,3496,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB1237.geojson,4357,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB1238.geojson,2136,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB1239.geojson,2647,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB1240.geojson,1179,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB1241.geojson,1960,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB1242.geojson,2939,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB1243.geojson,833,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB1244.geojson,2006,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB1245.geojson,1980,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB1246.geojson,1270,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB1248.geojson,6310,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB1249.geojson,1344,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB1250.geojson,1200,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB1251.geojson,2717,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB1252.geojson,1566,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB1253.geojson,939,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB1255.geojson,1905,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB1256.geojson,3773,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/boundaries/DB1258.geojson,2491,GeoJSON,,false,false,false,false,false,false,false,OK for current audit threshold.
