"relative_path","bytes","sha256","source_root","destination_root","import_policy","copied_utc"
"pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/elk antlerless private lands only EA.csv","3135","9DBCA321ACED7D3263B7BE77324DC037D4327F0269BA88F5DBD62C37D06A52DB","C:\Users\tyler\Desktop\GitHub\HUNTS","C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER","missing_validation_dependency_no_overwrite","2026-05-26T18:05:10.4270539Z"
